product_id,warehouse,stock,category,priority
8781,26,826,tech,3
8782,32,344,medicine,3
8783,5,680,food,3
8784,12,822,tech,2
8785,52,451,tech,2
8786,51,598,food,3
8787,3,328,food,2
8788,25,617,tech,2
8789,13,640,tech,3
8790,26,336,medicine,2
8791,38,839,food,3
8792,6,894,tech,2
8793,18,268,medicine,1
8794,6,883,tech,2
8795,36,451,medicine,2
8796,29,713,food,1
8797,5,187,tech,3
8798,17,136,food,3
8799,11,544,food,3
8800,30,860,tech,2
8801,47,600,medicine,1
8802,15,436,tech,2
8803,47,894,medicine,3
8804,39,759,food,3
8805,6,574,food,2
8806,54,681,food,1
8807,21,638,food,1
8808,11,838,food,2
8809,18,143,food,2
8810,15,80,medicine,3
8811,40,565,medicine,1
8812,20,834,tech,1
8813,4,391,tech,3
8814,38,161,medicine,2
8815,55,470,tech,3
8816,28,289,medicine,2
8817,25,511,medicine,3
8818,32,859,tech,1
8819,33,551,medicine,3
8820,25,839,tech,2
8821,52,671,tech,1
8822,47,701,tech,2
8823,39,649,food,1
8824,3,29,food,2
8825,3,509,food,2
8826,56,594,medicine,1
8827,24,302,medicine,1
8828,56,121,food,1
8829,45,864,medicine,2
8830,12,697,food,1
8831,12,248,medicine,3
8832,52,307,food,3
8833,28,358,tech,3
8834,43,798,medicine,1
8835,42,108,food,2
8836,23,142,tech,2
8837,2,165,tech,2
8838,58,29,tech,2
8839,37,658,medicine,1
8840,5,573,tech,2
8841,37,113,food,2
8842,3,169,tech,3
8843,47,317,tech,2
8844,20,671,tech,1
8845,15,469,food,2
8846,21,408,medicine,1
8847,25,300,tech,1
8848,29,599,tech,2
8849,28,573,medicine,3
8850,13,219,medicine,1
8851,49,381,tech,3
8852,40,646,food,3
8853,53,415,food,2
8854,38,156,medicine,1
8855,52,222,medicine,1
8856,21,6,medicine,3
8857,41,703,food,1
8858,32,307,food,3
8859,31,610,medicine,3
8860,46,818,medicine,1
8861,51,120,food,1
8862,26,576,tech,1
8863,7,767,food,2
8864,39,329,tech,1
8865,2,569,food,3
8866,50,90,tech,3
8867,24,405,medicine,1
8868,26,498,food,3
8869,27,312,medicine,2
8870,57,187,tech,3
8871,21,339,tech,2
8872,7,380,tech,3
8873,3,318,medicine,1
8874,28,574,food,2
8875,52,594,medicine,1
8876,47,884,medicine,1
8877,20,240,food,3
8878,25,801,food,2
8879,28,471,medicine,3
8880,41,269,food,3
8881,1,745,medicine,2
8882,38,567,medicine,2
8883,53,50,medicine,3
8884,50,372,food,1
8885,12,514,food,1
8886,3,245,food,2
8887,15,283,tech,3
8888,1,272,medicine,1
8889,43,262,food,1
8890,45,6,food,3
8891,41,707,food,2
8892,42,853,medicine,2
8893,48,545,food,1
8894,21,809,food,2
8895,28,132,food,3
8896,49,768,tech,2
8897,26,560,food,2
8898,6,241,medicine,1
8899,6,70,tech,2
8900,46,174,tech,2
8901,41,50,tech,1
8902,30,100,medicine,1
8903,47,591,tech,2
8904,59,172,medicine,2
8905,17,220,tech,1
8906,10,626,medicine,1
8907,19,184,tech,2
8908,50,73,tech,1
8909,35,549,medicine,2
8910,8,450,food,2
8911,6,597,medicine,1
8912,44,525,medicine,1
8913,53,331,medicine,2
8914,27,278,tech,3
8915,51,692,medicine,1
8916,23,352,medicine,2
8917,55,540,medicine,2
8918,21,169,medicine,3
8919,9,661,medicine,2
8920,58,519,food,3
8921,37,728,food,2
8922,49,824,food,1
8923,16,298,tech,2
8924,11,62,food,2
8925,59,856,food,1
8926,10,316,tech,3
8927,5,674,food,2
8928,57,500,medicine,1
8929,11,830,food,1
8930,53,472,medicine,2
8931,2,264,tech,3
8932,5,559,tech,2
8933,31,534,food,1
8934,54,637,food,1
8935,8,810,tech,1
8936,57,526,food,3
8937,49,807,food,1
8938,13,380,food,1
8939,39,575,tech,3
8940,13,517,medicine,1
8941,30,443,food,3
8942,43,404,medicine,1
8943,32,635,medicine,3
8944,56,544,medicine,3
8945,19,225,tech,1
8946,59,490,tech,3
8947,15,494,food,3
8948,42,703,food,3
8949,50,660,tech,2
8950,8,609,tech,1
8951,54,859,tech,1
8952,17,349,food,3
8953,24,277,food,3
8954,13,202,food,2
8955,6,506,medicine,3
8956,15,33,tech,1
8957,6,44,tech,1
8958,42,113,tech,1
8959,1,200,food,2
8960,13,663,medicine,2
8961,10,654,medicine,1
8962,54,495,food,3
8963,39,850,medicine,2
8964,22,654,medicine,3
8965,17,426,tech,3
8966,39,216,tech,1
8967,1,327,medicine,1
8968,51,69,medicine,3
8969,48,746,medicine,2
8970,36,143,tech,1
8971,43,193,tech,2
8972,56,786,medicine,1
8973,28,418,food,3
8974,40,225,medicine,3
8975,54,449,food,3
8976,2,376,medicine,1
8977,21,824,medicine,2
8978,8,389,tech,3
8979,14,174,tech,2
8980,44,699,tech,2
8981,16,181,food,3
8982,1,387,medicine,1
8983,3,887,medicine,3
8984,6,861,tech,1
8985,56,37,medicine,2
8986,57,764,tech,1
8987,37,487,medicine,1
8988,47,230,medicine,2
8989,39,172,food,1
8990,18,578,food,3
8991,21,165,tech,1
8992,41,253,medicine,1
8993,37,565,medicine,1
8994,18,225,medicine,2
8995,28,595,food,1
8996,35,365,food,2
8997,20,469,medicine,1
8998,14,344,medicine,3
8999,32,245,tech,2
9000,11,526,tech,1
9001,46,494,tech,3
9002,4,638,medicine,2
9003,16,819,tech,1
9004,9,577,food,2
9005,6,600,tech,2
9006,23,318,tech,1
9007,51,632,medicine,3
9008,3,685,food,3
9009,54,9,tech,1
9010,47,222,food,1
9011,37,480,food,2
9012,32,587,food,2
9013,40,807,food,3
9014,45,276,food,1
9015,16,697,food,2
9016,4,509,tech,1
9017,53,132,food,1
9018,36,856,food,3
9019,23,101,medicine,2
9020,6,883,tech,1
9021,53,227,food,2
9022,42,613,medicine,1
9023,15,630,tech,3
9024,16,293,food,3
9025,25,790,food,1
9026,35,65,tech,1
9027,49,284,food,2
9028,57,423,medicine,3
9029,27,817,food,3
9030,17,780,food,3
9031,49,587,tech,2
9032,32,388,medicine,2
9033,16,552,tech,3
9034,55,674,food,1
9035,20,686,medicine,1
9036,9,800,medicine,2
9037,31,488,medicine,1
9038,31,244,tech,2
9039,16,504,medicine,3
9040,58,369,tech,1
9041,24,859,medicine,1
9042,46,356,medicine,3
9043,18,622,medicine,2
9044,47,473,food,2
9045,57,379,medicine,1
9046,52,711,medicine,2
9047,12,389,tech,2
9048,44,129,tech,2
9049,54,397,tech,1
9050,40,891,food,1
9051,26,782,food,1
9052,38,242,food,3
9053,31,838,food,3
9054,11,751,food,3
9055,7,438,food,1
9056,4,181,tech,1
9057,57,54,tech,1
9058,11,361,food,2
9059,33,471,food,2
9060,21,819,tech,1
9061,13,160,tech,1
9062,9,347,medicine,3
9063,5,580,tech,1
9064,48,522,tech,1
9065,22,459,food,3
9066,5,19,food,2
9067,5,896,food,1
9068,7,127,medicine,2
9069,24,722,medicine,3
9070,13,763,medicine,1
9071,16,276,tech,1
9072,33,457,food,3
9073,44,102,food,2
9074,32,244,food,1
9075,48,478,tech,1
9076,38,290,medicine,2
9077,15,106,food,2
9078,11,418,tech,2
9079,16,687,food,2
9080,46,524,food,3
9081,14,355,medicine,3
9082,11,74,food,2
9083,17,48,tech,3
9084,56,636,tech,2
9085,8,6,tech,3
9086,20,711,tech,2
9087,17,464,medicine,1
9088,49,617,food,3
9089,12,120,tech,1
9090,52,702,food,1
9091,27,118,tech,3
9092,34,351,medicine,1
9093,18,98,tech,3
9094,40,560,medicine,3
9095,12,340,tech,3
9096,50,491,tech,2
9097,31,748,medicine,3
9098,47,154,tech,1
9099,44,721,tech,3
9100,59,90,medicine,1
9101,59,20,food,1
9102,30,316,tech,3
9103,6,251,food,3
9104,9,800,tech,1
9105,34,184,tech,3
9106,48,850,food,1
9107,11,500,medicine,2
9108,25,825,food,3
9109,2,433,food,2
9110,44,467,tech,1
9111,13,307,food,2
9112,43,875,tech,1
9113,5,4,medicine,1
9114,29,408,medicine,1
9115,39,321,tech,2
9116,12,681,medicine,3
9117,4,790,medicine,2
9118,9,309,medicine,2
9119,25,258,medicine,3
9120,43,632,tech,3
9121,42,805,tech,2
9122,20,509,food,3
9123,11,62,tech,3
9124,10,770,medicine,1
9125,2,832,medicine,2
9126,19,630,medicine,1
9127,31,282,medicine,2
9128,51,123,medicine,3
9129,23,45,tech,2
9130,46,452,tech,3
9131,34,491,food,3
9132,55,634,medicine,3
9133,5,660,food,1
9134,34,13,food,1
9135,43,863,food,2
9136,8,22,tech,2
9137,46,265,medicine,3
9138,54,896,food,3
9139,47,380,medicine,3
9140,5,69,food,3
9141,39,523,food,1
9142,35,879,medicine,1
9143,17,671,tech,3
9144,17,316,tech,2
9145,13,383,food,2
9146,18,664,medicine,3
9147,58,687,tech,2
9148,20,894,food,2
9149,7,233,medicine,2
9150,49,871,medicine,2
9151,27,272,medicine,2
9152,57,863,medicine,1
9153,21,853,medicine,3
9154,6,367,medicine,2
9155,45,81,medicine,2
9156,54,41,tech,3
9157,13,481,medicine,3
9158,40,498,tech,2
9159,34,671,food,2
9160,9,608,food,1
9161,39,700,tech,2
9162,52,636,tech,2
9163,6,669,food,3
9164,54,59,tech,2
9165,31,359,food,1
9166,59,590,medicine,3
9167,14,333,food,2
9168,44,147,medicine,3
9169,14,437,food,1
9170,51,246,medicine,2
9171,3,7,tech,1
9172,55,549,medicine,2
9173,7,575,food,3
9174,8,821,tech,2
9175,21,330,medicine,3
9176,43,53,medicine,1
9177,42,699,medicine,2
9178,48,529,food,3
9179,32,243,medicine,3
9180,19,548,tech,3
9181,11,266,tech,3
9182,17,190,food,3
9183,28,874,tech,1
9184,8,390,food,1
9185,56,55,food,3
9186,26,9,food,2
9187,5,128,tech,3
9188,19,240,medicine,3
9189,28,267,medicine,3
9190,5,166,medicine,1
9191,39,810,tech,3
9192,52,581,food,3
9193,5,134,food,2
9194,47,887,food,1
9195,52,438,tech,1
9196,13,528,tech,2
9197,27,803,tech,2
9198,46,628,medicine,1
9199,8,226,tech,1
9200,17,526,food,1
9201,54,130,tech,2
9202,42,318,food,2
9203,51,112,tech,1
9204,8,213,food,2
9205,50,885,tech,1
9206,49,570,medicine,2
9207,20,822,food,3
9208,34,592,medicine,3
9209,8,687,tech,3
9210,47,368,food,3
9211,34,734,tech,2
9212,35,248,tech,3
9213,51,385,food,3
9214,52,499,food,3
9215,17,457,food,3
9216,52,542,tech,3
9217,22,683,medicine,2
9218,14,400,medicine,1
9219,47,371,food,1
9220,12,175,medicine,3
9221,17,241,medicine,2
9222,30,843,food,2
9223,37,639,food,1
9224,39,289,food,3
9225,7,156,medicine,3
9226,17,633,food,2
9227,42,334,medicine,2
9228,44,292,food,3
9229,15,182,medicine,1
9230,11,816,medicine,2
9231,37,373,medicine,1
9232,6,387,medicine,3
9233,46,493,tech,3
9234,4,206,tech,3
9235,53,64,medicine,3
9236,25,868,medicine,1
9237,16,155,tech,1
9238,52,132,food,3
9239,50,847,tech,2
9240,1,602,food,2
9241,4,376,medicine,3
9242,57,602,food,1
9243,47,379,food,2
9244,2,375,medicine,2
9245,24,130,food,1
9246,59,561,tech,3
9247,32,762,food,3
9248,46,844,tech,3
9249,18,325,medicine,3
9250,43,523,medicine,1
9251,11,526,food,3
9252,44,177,medicine,2
9253,22,572,tech,2
9254,6,841,medicine,1
9255,17,696,medicine,1
9256,58,187,medicine,1
9257,3,287,medicine,3
9258,6,680,tech,1
9259,35,673,food,1
9260,57,85,food,2
9261,12,524,medicine,1
9262,32,714,tech,3
9263,1,897,tech,3
9264,25,395,medicine,1
9265,12,197,food,3
9266,7,643,food,1
9267,44,504,medicine,1
9268,47,345,medicine,3
9269,29,98,medicine,1
9270,38,504,medicine,1
9271,17,290,tech,2
9272,7,896,food,1
9273,53,345,food,1
9274,9,569,medicine,2
9275,48,832,tech,1
9276,44,589,food,3
9277,41,98,food,1
9278,41,12,food,3
9279,32,739,food,1
9280,36,286,tech,2
9281,54,556,medicine,1
9282,40,89,medicine,2
9283,16,638,food,1
9284,27,450,food,3
9285,11,874,tech,1
9286,32,407,tech,1
9287,44,196,tech,3
9288,40,28,tech,2
9289,24,349,tech,1
9290,51,774,medicine,1
9291,32,299,food,3
9292,34,312,food,3
9293,38,171,food,3
9294,13,742,tech,2
9295,44,668,tech,2
9296,41,57,food,1
9297,41,46,tech,3
9298,16,175,tech,1
9299,31,831,medicine,2
9300,32,637,medicine,3
9301,42,795,tech,1
9302,55,824,tech,1
9303,27,410,tech,1
9304,21,624,food,3
9305,40,453,tech,3
9306,46,427,tech,1
9307,20,126,medicine,2
9308,11,419,tech,2
9309,58,191,medicine,1
9310,33,705,tech,3
9311,17,583,tech,2
9312,31,362,tech,1
9313,11,602,medicine,1
9314,6,766,medicine,2
9315,50,281,tech,2
9316,39,427,food,2
9317,40,607,food,2
9318,13,759,tech,3
9319,44,124,medicine,3
9320,5,806,food,2
9321,13,763,tech,1
9322,16,54,tech,3
9323,47,235,tech,1
9324,9,386,medicine,3
9325,45,690,tech,2
9326,35,167,tech,3
9327,53,445,tech,3
9328,5,354,tech,1
9329,51,374,medicine,1
9330,50,59,tech,1
9331,38,150,tech,1
9332,23,451,tech,2
9333,38,563,tech,2
9334,30,755,medicine,3
9335,13,276,medicine,1
9336,56,275,medicine,2
9337,22,643,tech,3
9338,12,804,food,3
9339,39,413,medicine,1
9340,9,552,tech,3
9341,46,89,food,1
9342,31,517,tech,2
9343,45,870,tech,3
9344,10,239,food,1
9345,19,26,food,1
9346,58,487,food,2
9347,9,135,tech,1
9348,43,256,tech,3
9349,41,392,food,2
9350,31,439,tech,2
9351,33,846,tech,2
9352,17,229,medicine,3
9353,29,728,medicine,1
9354,41,498,tech,1
9355,17,62,medicine,2
9356,15,485,medicine,2
9357,44,477,tech,2
9358,17,126,medicine,3
9359,23,373,medicine,1
9360,50,800,food,1
9361,10,440,tech,3
9362,46,281,tech,1
9363,44,278,medicine,1
9364,45,30,medicine,3
9365,49,181,tech,3
9366,37,585,tech,2
9367,40,387,medicine,1
9368,15,426,tech,3
9369,42,433,tech,1
9370,54,864,food,1
9371,3,38,tech,2
9372,32,443,medicine,3
9373,41,335,tech,1
9374,27,731,tech,2
9375,14,748,medicine,2
9376,56,576,medicine,3
9377,11,870,medicine,1
9378,6,400,tech,2
9379,5,127,food,3
9380,10,494,tech,2
9381,19,781,food,3
9382,42,615,tech,2
9383,49,684,medicine,2
9384,23,858,medicine,2
9385,23,295,tech,3
9386,18,138,medicine,2
9387,17,785,food,2
9388,31,79,food,1
9389,17,322,food,3
9390,34,514,tech,2
9391,45,56,tech,2
9392,52,528,food,1
9393,24,583,medicine,3
9394,47,339,tech,1
9395,10,283,food,3
9396,7,461,tech,1
9397,36,523,food,1
9398,16,666,medicine,2
9399,56,282,tech,2
9400,9,246,medicine,2
9401,6,302,medicine,2
9402,35,543,food,3
9403,13,877,tech,1
9404,19,862,medicine,3
9405,2,855,medicine,1
9406,8,106,food,2
9407,26,212,medicine,3
9408,6,658,food,1
9409,1,825,food,2
9410,17,72,tech,1
9411,40,561,food,1
9412,50,348,food,1
9413,52,770,medicine,2
9414,30,331,tech,2
9415,41,20,food,2
9416,47,80,medicine,2
9417,11,488,tech,1
9418,30,605,tech,1
9419,12,736,medicine,2
9420,49,62,food,3
9421,14,49,medicine,2
9422,6,595,medicine,3
9423,18,450,tech,2
9424,44,818,medicine,3
9425,12,368,food,2
9426,21,670,food,3
9427,18,823,tech,1
9428,46,541,medicine,3
9429,21,287,medicine,2
9430,33,714,medicine,1
9431,8,657,tech,3
9432,55,198,medicine,1
9433,43,593,tech,1
9434,10,663,medicine,2
9435,16,362,food,3
9436,55,537,food,3
9437,56,141,food,1
9438,55,240,food,3
9439,59,481,tech,2
9440,36,139,food,3
9441,7,655,food,2
9442,40,661,food,1
9443,59,338,tech,1
9444,35,882,food,1
9445,42,409,food,3
9446,30,57,tech,1
9447,58,832,tech,1
9448,52,18,tech,3
9449,46,434,tech,3
9450,3,526,tech,1
9451,29,365,tech,1
9452,58,146,tech,2
9453,8,344,tech,2
9454,18,492,food,3
9455,5,663,medicine,2
9456,8,651,food,2
9457,41,229,tech,2
9458,41,715,medicine,3
9459,18,26,tech,1
9460,50,231,food,3
9461,49,268,food,1
9462,30,10,medicine,2
9463,47,498,tech,3
9464,44,776,medicine,2
9465,51,483,tech,1
9466,56,629,medicine,1
9467,36,675,medicine,3
9468,43,346,food,3
9469,34,595,food,2
9470,5,40,food,3
9471,6,112,food,1
9472,52,328,medicine,3
9473,36,509,food,3
9474,58,261,medicine,3
9475,7,683,medicine,1
9476,10,544,tech,3
9477,50,665,tech,1
9478,51,141,medicine,1
9479,41,300,medicine,1
9480,21,720,medicine,1
9481,15,236,food,1
9482,10,898,food,3
9483,20,326,tech,1
9484,23,252,medicine,2
9485,50,518,food,3
9486,53,741,tech,1
9487,18,360,medicine,3
9488,19,349,tech,3
9489,8,890,food,1
9490,55,643,medicine,1
9491,42,414,food,3
9492,9,326,tech,1
9493,5,249,medicine,2
9494,49,478,tech,1
9495,19,62,food,2
9496,5,380,tech,1
9497,32,316,tech,2
9498,38,772,medicine,3
9499,17,601,medicine,2
9500,21,736,tech,2
9501,10,290,food,1
9502,22,53,medicine,3
9503,32,671,tech,3
9504,33,161,medicine,3
9505,44,167,food,2
9506,11,103,food,1
9507,33,33,medicine,2
9508,44,474,tech,1
9509,7,861,medicine,1
9510,18,99,food,2
9511,33,832,tech,2
9512,55,852,medicine,3
9513,24,755,tech,1
9514,31,509,tech,2
9515,47,743,food,1
9516,46,102,medicine,3
9517,42,183,medicine,2
9518,30,355,food,2
9519,14,71,food,2
9520,46,758,food,1
9521,5,237,food,3
9522,38,760,medicine,1
9523,40,728,tech,3
9524,54,733,medicine,2
9525,40,701,food,2
9526,6,575,food,1
9527,52,700,food,1
9528,45,848,food,1
9529,47,25,tech,2
9530,38,836,tech,2
9531,43,753,tech,2
9532,54,204,tech,2
9533,45,26,tech,3
9534,36,175,tech,1
9535,32,46,tech,1
9536,22,155,medicine,1
9537,45,848,medicine,3
9538,27,452,tech,3
9539,46,162,medicine,1
9540,22,245,medicine,2
9541,13,744,food,3
9542,48,404,tech,3
9543,12,392,tech,2
9544,47,466,tech,1
9545,23,838,medicine,1
9546,28,764,tech,2
9547,36,68,food,2
9548,50,796,tech,1
9549,47,467,food,2
9550,19,367,medicine,1
9551,23,722,medicine,2
9552,36,328,food,1
9553,40,651,medicine,1
9554,50,590,medicine,1
9555,14,697,tech,1
9556,16,215,tech,2
9557,18,490,medicine,1
9558,23,163,medicine,3
9559,26,191,medicine,1
9560,29,492,medicine,2
9561,27,488,medicine,1
9562,17,115,food,1
9563,44,659,medicine,3
9564,46,800,food,2
9565,25,882,food,2
9566,24,138,medicine,1
9567,41,878,tech,2
9568,53,131,medicine,3
9569,10,171,tech,2
9570,18,451,medicine,3
9571,44,119,food,1
9572,59,296,medicine,1
9573,21,455,medicine,3
9574,32,299,food,3
9575,23,176,tech,3
9576,57,440,food,2
9577,45,573,food,2
9578,18,224,tech,1
9579,11,660,medicine,2
9580,48,435,tech,2
9581,13,487,medicine,2
9582,48,574,tech,1
9583,15,899,food,3
9584,58,13,tech,1
9585,42,611,tech,3
9586,3,838,tech,1
9587,56,127,food,2
9588,32,126,tech,1
9589,15,597,tech,2
9590,48,499,tech,3
9591,25,59,tech,2
9592,44,656,tech,1
9593,24,189,food,1
9594,51,271,medicine,3
9595,9,860,medicine,1
9596,10,9,medicine,1
9597,32,500,food,1
9598,19,199,medicine,1
9599,4,224,tech,1
9600,38,639,tech,1
9601,14,425,medicine,3
9602,27,382,medicine,1
9603,24,214,food,3
9604,34,411,medicine,2
9605,15,498,food,3
9606,52,360,medicine,2
9607,41,92,tech,1
9608,22,323,food,1
9609,59,319,medicine,2
9610,4,753,tech,2
9611,50,898,tech,1
9612,19,537,food,1
9613,51,680,medicine,3
9614,12,709,medicine,2
9615,35,203,tech,2
9616,28,504,medicine,3
9617,43,765,food,2
9618,51,410,medicine,1
9619,2,290,medicine,2
9620,50,372,food,1
9621,29,326,food,3
9622,17,342,medicine,1
9623,44,635,food,1
9624,44,663,medicine,3
9625,30,219,food,3
9626,41,91,tech,1
9627,59,839,medicine,3
9628,48,711,medicine,2
9629,51,306,tech,1
9630,47,643,food,2
9631,31,761,tech,2
9632,15,502,medicine,3
9633,26,716,food,2
9634,10,265,food,3
9635,28,508,food,1
9636,57,77,food,1
9637,21,717,food,1
9638,43,25,food,1
9639,52,832,food,2
9640,33,502,medicine,2
9641,31,464,food,2
9642,53,140,food,1
9643,37,411,medicine,1
9644,23,358,food,1
9645,42,12,tech,2
9646,39,199,tech,1
9647,56,442,food,1
9648,26,57,food,3
9649,33,220,food,2
9650,39,249,food,2
9651,15,635,medicine,2
9652,45,689,medicine,2
9653,3,830,medicine,1
9654,30,86,food,3
9655,30,148,medicine,3
9656,22,613,medicine,3
9657,3,891,food,3
9658,25,446,food,2
9659,22,671,food,1
9660,37,37,tech,1
9661,9,514,tech,3
9662,32,102,tech,1
9663,28,851,tech,2
9664,35,394,food,3
9665,8,864,tech,1
9666,31,140,food,1
9667,11,402,tech,2
9668,41,149,medicine,1
9669,39,733,tech,3
9670,54,263,tech,3
9671,41,175,tech,2
9672,37,315,medicine,1
9673,40,419,tech,3
9674,9,537,medicine,2
9675,31,555,tech,2
9676,24,757,food,1
9677,48,71,medicine,1
9678,47,633,tech,3
9679,56,898,tech,3
9680,15,449,medicine,1
9681,22,776,medicine,1
9682,2,793,tech,1
9683,56,311,tech,1
9684,42,17,tech,3
9685,46,705,medicine,3
9686,57,749,tech,1
9687,36,132,tech,2
9688,5,401,medicine,3
9689,48,739,food,3
9690,38,85,medicine,1
9691,37,557,tech,1
9692,57,530,tech,3
9693,32,296,tech,3
9694,10,104,tech,3
9695,38,869,medicine,2
9696,10,134,medicine,2
9697,7,503,medicine,1
9698,21,585,medicine,3
9699,19,568,medicine,1
9700,45,538,tech,3
9701,25,773,food,2
9702,41,658,food,3
9703,38,656,tech,3
9704,48,366,tech,1
9705,42,166,tech,2
9706,52,94,medicine,1
9707,15,893,medicine,3
9708,49,272,tech,3
9709,11,599,medicine,2
9710,13,644,food,2
9711,3,244,medicine,1
9712,15,148,medicine,1
9713,14,657,food,1
9714,41,753,medicine,2
9715,46,714,food,1
9716,33,122,food,3
9717,36,557,tech,3
9718,54,198,tech,2
9719,48,895,medicine,3
9720,32,126,medicine,3
9721,39,224,food,1
9722,36,661,tech,3
9723,1,175,medicine,2
9724,40,754,medicine,3
9725,12,537,tech,1
9726,15,698,tech,2
9727,58,392,medicine,1
9728,43,310,medicine,3
9729,52,475,tech,2
9730,16,702,food,1
9731,6,614,tech,2
9732,35,429,medicine,3
9733,30,831,food,1
9734,37,660,tech,2
9735,23,696,food,3
9736,15,188,food,1
9737,15,562,medicine,3
9738,53,259,tech,1
9739,31,643,tech,1
9740,34,147,food,2
9741,16,114,medicine,2
9742,11,811,food,1
9743,11,856,food,1
9744,9,532,tech,3
9745,9,560,medicine,1
9746,20,72,tech,1
9747,3,725,medicine,2
9748,15,147,tech,1
9749,53,115,food,1
9750,1,658,tech,3
9751,52,161,food,2
9752,5,238,medicine,3
9753,51,364,tech,3
9754,59,777,tech,1
9755,51,407,medicine,1
9756,24,109,medicine,2
9757,40,21,medicine,3
9758,34,571,food,3
9759,24,222,tech,3
9760,22,830,tech,3
9761,10,181,tech,3
9762,19,28,food,2
9763,47,63,medicine,1
9764,23,505,tech,1
9765,25,458,medicine,2
9766,22,361,tech,3
9767,54,447,tech,2
9768,37,222,tech,2
9769,5,871,food,2
9770,41,510,food,3
9771,41,573,tech,1
9772,49,478,medicine,1
9773,52,636,medicine,1
9774,8,818,food,3
9775,9,246,tech,3
9776,1,743,tech,3
9777,54,622,food,1
9778,33,130,food,1
9779,45,652,tech,2
9780,53,529,medicine,1
9781,40,375,tech,3
9782,41,727,tech,1
9783,33,36,tech,2
9784,39,323,tech,2
9785,59,427,tech,1
9786,37,181,food,1
9787,43,670,food,2
9788,31,680,medicine,1
9789,43,220,tech,2
9790,45,71,tech,3
9791,27,559,medicine,2
9792,35,882,medicine,1
9793,6,372,food,2
9794,36,308,medicine,1
9795,16,372,food,2
9796,16,874,tech,1
9797,13,60,food,1
9798,33,621,food,1
9799,28,78,medicine,2
9800,47,644,tech,2
9801,37,44,food,1
9802,29,350,tech,2
9803,48,793,food,3
9804,15,351,food,1
9805,9,453,medicine,1
9806,42,707,medicine,2
9807,37,545,medicine,1
9808,4,763,tech,1
9809,25,328,food,2
9810,2,207,food,3
9811,7,735,tech,3
9812,45,427,medicine,3
9813,58,590,medicine,2
9814,7,437,food,3
9815,42,148,medicine,1
9816,46,633,medicine,2
9817,15,100,tech,1
9818,33,378,medicine,2
9819,25,222,food,3
9820,23,383,food,2
9821,39,336,tech,1
9822,38,591,tech,3
9823,35,71,medicine,2
9824,13,860,tech,3
9825,28,258,medicine,2
9826,59,246,tech,3
9827,1,519,food,1
9828,37,571,food,1
9829,15,506,medicine,2
9830,23,609,medicine,3
9831,5,777,tech,2
9832,10,302,tech,3
9833,14,172,tech,1
9834,50,363,medicine,3
9835,6,673,tech,3
9836,36,47,tech,3
9837,2,402,food,3
9838,54,315,food,1
9839,8,84,tech,3
9840,10,817,food,1
9841,41,540,medicine,2
9842,44,571,food,1
9843,46,73,food,1
9844,11,226,medicine,2
9845,59,784,food,1
9846,30,879,tech,1
9847,35,303,tech,3
9848,52,370,food,2
9849,27,824,food,2
9850,27,517,tech,2
9851,2,403,medicine,1
9852,43,796,tech,2
9853,33,616,food,2
9854,39,141,food,1
9855,36,167,food,1
9856,35,687,tech,2
9857,46,722,medicine,2
9858,33,587,medicine,1
9859,48,197,tech,2
9860,34,739,food,2
