u,v,dist,road_type,traffic_factor
41,103,200,highway,0.9022756205607021
89,74,49,street,0.3761484583863475
34,14,119,street,0.38611543058262265
49,78,125,street,0.6117241403423743
85,15,43,highway,0.22732042008874398
52,42,146,highway,0.3813214062852539
65,11,168,highway,0.1445199979253733
115,21,197,street,0.9885814465575731
78,24,142,highway,0.9374457259206086
8,94,200,street,0.9027939641577158
55,48,115,highway,0.6619524308770166
61,54,7,street,0.08155116445401744
107,51,113,street,0.8036908141776793
81,58,118,street,0.24268069111251855
10,108,13,street,0.2806276199474105
17,15,185,highway,0.34305438906978447
106,43,3,highway,0.4406363488263534
7,3,135,highway,0.43798964820445396
103,59,53,street,0.641371671338724
29,113,74,highway,0.753957971022735
8,117,37,highway,0.9281622783350233
84,53,20,highway,0.903499502492032
78,74,11,street,0.35209083306479505
5,33,120,street,0.8012603254169525
43,7,11,highway,0.3478684872481149
27,6,140,street,0.37967962430353164
56,2,176,highway,0.8259268899502138
50,66,20,highway,0.35470677016375285
91,1,14,street,0.9433491142596082
6,2,168,highway,0.6076764092953458
111,69,25,highway,0.2392554749163721
114,49,186,highway,0.6129430456526934
35,64,2,street,0.9438891268642781
16,90,125,street,0.2648413480938496
91,25,163,street,0.5264323077369892
113,97,162,street,0.5431312894272479
20,97,73,highway,0.6372986203011907
12,69,56,highway,0.8307662681226363
63,17,104,street,0.8257954686274602
42,112,76,highway,0.7484116320852402
110,108,60,street,0.17302325505043037
45,19,141,highway,0.2258344037066643
66,15,1,highway,0.4096243096369552
7,104,152,street,0.8222611287976215
95,50,8,street,0.6365666365126592
1,59,25,highway,0.6598841089407436
34,57,116,highway,0.1776002547188491
70,114,110,street,0.9447976732793059
23,94,54,highway,0.052559914355873705
22,88,121,street,0.09643913612855426
4,5,37,highway,0.9890562177065095
65,79,112,street,0.23192877078775487
2,7,61,highway,0.6973298074767987
37,8,143,street,0.38590885199927416
11,75,137,street,0.8199003002033333
47,67,130,street,0.8232366215062521
106,67,107,highway,0.932978402424682
115,49,198,highway,0.73986586179762
8,68,44,highway,0.35096127638872165
44,42,185,street,0.7034255687090637
42,84,74,highway,0.9527239876333713
42,76,159,highway,0.23456540239095502
120,109,108,highway,0.4916414066561362
36,79,61,street,0.5219290290003851
67,87,131,street,0.44234891509043817
17,65,9,highway,0.5490042893604914
14,77,158,highway,0.22929860194429907
44,49,172,street,0.3807114534358895
6,94,61,highway,0.7322853140466872
72,91,143,highway,0.3050403751721682
23,68,170,street,0.16058163532321468
89,99,159,street,0.8844239647293478
63,104,38,highway,0.8451356068411362
50,21,114,highway,0.012941352550437824
23,52,129,highway,0.2931680524126443
77,82,25,street,0.8018402678756787
22,43,5,street,0.517519487689633
70,59,155,street,0.5313894610252431
31,29,190,street,0.7562075977038503
41,112,82,highway,0.9934755979319313
108,87,103,highway,0.5653081004469361
76,45,53,highway,0.07584978424250988
42,56,122,street,0.6249047467702561
14,41,168,street,0.9443782751194352
48,112,89,highway,0.8411028307956037
68,46,48,highway,0.05790244982621584
15,45,25,highway,0.15602490278994996
43,87,114,highway,0.5721088966156707
115,59,87,street,0.5807655024161933
80,43,141,street,0.6227177534811097
64,80,62,street,0.3138665364816393
76,93,17,street,0.8762045166205534
89,46,64,highway,0.5073685025528795
101,78,18,street,0.15884398559344237
120,12,75,highway,0.808712866201849
36,80,41,highway,0.3901149223466539
90,27,3,highway,0.4919748682009115
44,20,24,highway,0.5280321856493282
67,74,46,street,0.8156795482757148
100,83,176,street,0.26426304718803373
36,16,137,highway,0.36495682604707036
85,36,83,highway,0.9583547349110807
90,100,91,highway,0.19039943615421806
6,93,178,street,0.6168705884836772
32,22,190,highway,0.48116102874042754
67,4,13,highway,0.7680249275202479
53,9,10,highway,0.7798761843813787
62,73,38,highway,0.5522140723113803
4,27,147,street,0.6813568437014133
108,1,149,street,0.6279750456993873
104,89,89,highway,0.44194171174572516
34,76,158,highway,0.4925237663810855
2,53,120,highway,0.18614352268961576
101,23,52,street,0.9158543497855482
18,71,154,highway,0.6928913268834271
59,46,72,street,0.24373710133798288
32,5,60,street,0.9477211441907175
66,74,173,street,0.08720608531206508
42,92,141,highway,0.21388542187711745
7,94,165,street,0.2250873641144786
111,54,69,highway,0.6197708758409829
102,99,103,street,0.06169217111125502
80,83,5,highway,0.8665267454573156
62,118,91,street,0.42528987981675925
49,0,193,highway,0.45765303086721865
65,71,105,highway,0.09446775689148124
102,81,112,street,0.9748841581229877
82,81,185,street,0.9069893910904501
92,85,171,highway,0.94402666821646
50,48,166,street,0.3625246830304558
57,105,138,street,0.7671030408097159
77,8,117,street,0.9553662110187666
119,109,44,highway,0.3301198526050869
107,90,46,street,0.7014992412748792
70,47,160,highway,0.8201969089465068
61,28,119,highway,0.22510719594214545
68,101,87,street,0.188012415265429
24,95,200,street,0.692705753621618
52,84,199,highway,0.403459888643808
32,67,30,street,0.07211382219687124
21,17,187,street,0.8430551398094936
33,98,131,highway,0.913613388460871
46,14,130,highway,0.29878285810166316
65,66,155,highway,0.10358753620368899
67,47,177,highway,0.1861900205887561
75,98,182,street,0.8607510245144492
50,70,52,highway,0.8693821102132341
53,35,3,highway,0.8632812963199434
110,12,43,street,0.6823031402957342
58,15,139,street,0.9501574833013033
35,92,30,highway,0.8264363051399837
30,109,56,highway,0.20311608213672294
90,64,125,street,0.3060212683666925
34,119,59,highway,0.3095493110987122
26,71,16,highway,0.5813822030859246
33,44,147,highway,0.9867011763851681
114,13,4,highway,0.7439529615683734
33,108,49,street,0.8871568393561821
108,36,105,highway,0.35983784477785286
112,90,167,street,0.030921813956957145
118,32,53,street,0.1648580960946613
81,19,141,highway,0.14171699959284578
82,103,6,highway,0.029968956749041986
35,43,4,street,0.6510027796139916
47,92,158,street,0.10672046002694979
115,73,127,highway,0.7730646652236981
48,64,158,highway,0.39786418754529285
38,31,66,highway,0.16325313642425487
35,32,40,highway,0.523752121149624
60,24,2,highway,0.6864907789250312
38,8,184,street,0.10645476523952313
54,72,161,highway,0.11524607989800173
73,5,156,street,0.8375583242676707
27,21,71,highway,0.29004155633240214
44,78,103,highway,0.7538109314579708
36,53,161,street,0.6955784834395443
74,85,138,street,0.055089338155049794
88,35,11,highway,0.5441360380754512
30,49,76,street,0.26456492748168436
24,78,50,street,0.33834906171721724
101,56,85,street,0.20020633788215125
79,19,12,street,0.0973458821350508
48,81,62,street,0.13474745190494142
60,109,103,highway,0.9495681306713751
103,15,74,highway,0.59005576540982
110,61,23,street,0.5245743804860706
115,120,46,street,0.707017175826866
72,20,14,street,0.8652666224775935
5,115,159,street,0.23811244218468774
93,86,22,highway,0.8620237189115617
117,9,19,street,0.8898035971014104
70,71,188,street,0.26907564510579207
114,60,171,highway,0.372381361819084
109,84,152,street,0.3583155617644457
76,90,53,highway,0.9095329565009652
37,16,17,street,0.48963986133775317
18,3,179,street,0.5603998049065936
1,68,129,street,0.8155927753944445
24,7,41,highway,0.24130338390469597
104,107,64,street,0.6271295683147099
103,88,105,street,0.00800935842690742
82,71,169,highway,0.4631774331186237
113,69,64,street,0.019190705440991662
78,43,162,highway,0.6092304004469523
5,63,40,street,0.830769968292497
95,16,69,street,0.9941011826755208
63,38,188,street,0.018888378198391287
43,97,6,highway,0.418651239534678
63,10,46,street,0.5522615941506502
95,33,152,street,0.5385648882458857
119,38,177,highway,0.29068187635110365
33,82,144,highway,0.8678366397006453
14,24,106,highway,0.3385330819329899
25,50,105,highway,0.2135995316328022
75,83,130,street,0.8724160372456223
94,38,26,street,0.8120443421500491
9,34,100,highway,0.9990714240507529
65,25,11,highway,0.8179577886267764
21,39,99,street,0.2580261589863667
108,59,69,highway,0.9113253194326957
18,109,86,highway,0.9210447476474588
81,40,11,street,0.1373319915145047
89,71,23,highway,0.4085688221675172
57,93,131,street,0.6404174519602418
94,23,51,street,0.9413467314698595
79,57,156,street,0.358302353790241
6,98,185,highway,0.3175604844863802
53,3,106,highway,0.043919825068928775
99,62,65,street,0.20087729229270823
68,20,137,street,0.7736454333475297
93,114,188,street,0.8948076407979807
90,21,181,highway,0.9134606566067417
13,72,123,highway,0.9859543017493172
27,82,196,street,0.07328174128062537
56,26,179,highway,0.6340462602210964
87,93,29,street,0.6940000184425927
8,98,41,street,0.911683615531154
8,48,44,highway,0.8523544611307418
95,76,156,highway,0.6584435663173072
31,52,40,highway,0.33174626445107913
1,73,165,street,0.05360597863000727
117,19,156,street,0.491847581685285
117,58,71,highway,0.13393495245092968
30,59,28,highway,0.7804601312697595
45,32,87,highway,0.6801119029350027
63,66,62,highway,0.7615420447113762
92,50,77,street,0.5464493691354368
26,114,50,street,0.19250604343989586
99,33,191,highway,0.9416768593109158
37,89,158,highway,0.9352086642635389
10,57,16,highway,0.7751649210489582
112,52,135,street,0.603756468374554
8,104,11,highway,0.5273309272769251
54,93,99,street,0.23532734515396414
109,36,179,highway,0.6526631794685744
34,85,178,street,0.32326700037453293
109,82,43,street,0.5968674219361119
40,27,114,street,0.7342636672255777
16,115,74,street,0.8663160617623252
120,24,64,highway,0.5596382568696152
51,120,154,street,0.03418675454591136
85,32,56,highway,0.4129724826586302
115,83,6,street,0.9811330451154429
44,71,142,street,0.16400294452671282
7,47,161,street,0.8804991645630236
18,97,90,street,0.6468985348829637
82,6,160,street,0.3779179822574047
107,92,117,street,0.02353880735241498
114,22,178,street,0.42390573003111887
58,17,120,street,0.6079233163770199
39,99,5,street,0.29139737984877845
21,85,67,street,0.4997339596505016
102,70,192,highway,0.7759753436318391
118,79,194,highway,0.3672251510146646
115,53,21,street,0.2221700596770284
17,77,119,street,0.2770317219526681
84,0,122,street,0.638924550330262
47,49,170,highway,0.9901054962607942
95,105,122,street,0.6472569535916493
26,82,39,highway,0.6293559108080663
7,117,172,highway,0.9348335086593208
32,34,120,highway,0.21822365982111258
6,39,190,street,0.0028279691686383668
18,14,182,highway,0.7191693373773992
103,79,167,highway,0.22161752975723148
72,29,170,highway,0.2867660571382
119,29,151,street,0.05207459223149491
92,91,55,highway,0.6499018912528439
56,113,162,highway,0.496731890829463
18,120,63,highway,0.17028996117457873
21,25,15,highway,0.27969131345063847
37,96,127,highway,0.6089719433715003
6,37,66,street,0.3424187159782278
8,82,68,highway,0.8588955519931128
59,15,84,highway,0.2601194641754282
88,57,194,street,0.3134039221328233
65,40,136,highway,0.6885189489372399
53,113,142,highway,0.1521070797284163
57,86,118,highway,0.1952213481031938
53,6,117,street,0.10160169499107674
97,93,127,street,0.8726556994161251
98,96,169,street,0.3532157526424563
78,32,90,street,0.146477024908499
1,46,69,street,0.0703894623496727
25,43,82,street,0.7213263118148592
54,65,170,street,0.8105791801989248
31,27,146,street,0.2990525516373327
32,43,156,highway,0.3321254224810426
19,119,70,highway,0.1768483068145863
82,115,116,street,0.6483782272209015
73,52,185,highway,0.29961930913681856
89,108,40,street,0.7036808842254333
58,66,115,street,0.10019608093974242
5,79,182,street,0.9300589666800553
80,4,145,street,0.12450023514766884
101,42,80,street,0.9637599287625643
32,60,33,highway,0.29262882851160454
95,33,70,street,0.4664766678549641
58,28,131,highway,0.21926146267130786
23,18,194,street,0.48686800412748577
81,104,95,street,0.957787836107093
0,48,123,street,0.800846190151547
25,78,98,street,0.6694974435568193
24,120,2,highway,0.32382191681254335
62,6,133,street,0.6949741425435121
47,3,10,street,0.6177328943447039
27,69,131,highway,0.7218175838373372
4,112,13,street,0.2559425490556887
81,56,154,highway,0.9306689600129843
77,10,94,highway,0.7193320523049741
8,21,178,street,0.7202854500884867
14,73,173,street,0.9304489509018025
96,44,105,highway,0.7559072878706016
64,6,161,highway,0.15611499860637645
1,11,137,highway,0.7928625975215973
37,38,86,street,0.8718351186070118
67,54,25,street,0.37611766504578203
30,99,103,highway,0.6000888458483742
120,55,114,highway,0.4429122894411568
17,51,38,street,0.6277928775172765
31,74,11,street,0.21170692839029648
70,66,166,highway,0.32939459800834214
23,86,52,street,0.72602156067936
74,107,182,street,0.7844585465166798
26,89,181,highway,0.8157576236420587
10,72,50,highway,0.5696762768504607
71,1,28,highway,0.5635414917898093
110,117,167,street,0.9196139521248149
7,99,11,highway,0.17310652205667376
22,106,84,highway,0.2510974180424287
64,115,135,highway,0.7951617752358114
67,15,33,highway,0.21221464722034822
99,10,172,street,0.7063068780097084
39,113,44,street,0.8092739837656086
38,111,116,highway,0.5773540139537386
14,111,120,highway,0.9233108421675719
88,46,35,highway,0.06411617829577387
91,3,174,highway,0.6397358666436858
119,52,25,highway,0.7347459209523207
66,54,74,street,0.3413184522257471
65,75,85,street,0.9131966163259697
4,32,152,highway,0.5139487479202574
44,52,146,street,0.11333911257244023
45,26,59,highway,0.5523296897919412
85,19,173,street,0.12123053005420192
101,35,161,highway,0.4537969070649589
110,24,81,street,0.026617726828315535
23,50,72,street,0.20839882488925043
105,19,98,street,0.9642373043553292
51,101,13,street,0.0628225286203018
100,87,43,street,0.721593184982684
26,109,184,street,0.8060644264078404
57,75,161,highway,0.3052132008695232
62,3,190,street,0.3331329019468692
105,61,143,street,0.6503780038387198
41,40,148,highway,0.7023896291377923
35,26,147,highway,0.12876557407175526
78,87,49,street,0.8438574336564697
104,117,106,highway,0.6713251644374727
102,120,125,street,0.5004086430654514
18,75,196,street,0.18915209870176908
18,41,183,highway,0.30616244336898113
33,10,134,highway,0.4528240609619796
24,85,3,highway,0.07123221648788713
66,8,173,highway,0.3883763872509963
41,13,64,street,0.4523851242327841
118,93,154,street,0.867378804932085
85,0,181,highway,0.27833849962376056
13,61,107,street,0.7019882185064202
61,66,81,street,0.31219516559655913
36,78,26,street,0.31308331049139615
111,115,105,street,0.05202468027535634
34,22,42,street,0.4126909635784851
19,22,159,street,0.8514651239894174
45,34,17,street,0.7896164225031734
96,67,134,street,0.6436127930399959
66,84,42,street,0.9800264858724685
76,79,174,highway,0.6028758016097671
75,29,28,highway,0.10634400072008687
73,104,80,street,0.6859901872702273
36,93,143,street,0.1967301843489666
1,46,86,street,0.15510903992989988
78,24,113,highway,0.6923821320469531
85,3,24,highway,0.8190423087478083
61,114,132,highway,0.3771829554284475
114,12,105,highway,0.2963086358917666
86,24,13,highway,0.8851711681934497
96,44,130,highway,0.7057758322052539
19,111,170,highway,0.7144257307117949
86,47,155,street,0.17254003002316176
23,36,89,street,0.3875573096362589
114,6,186,highway,0.20201523247304054
85,38,97,street,0.6311271837789025
52,31,12,highway,0.519699006811672
32,7,49,street,0.046222511295264224
81,90,58,street,0.8931821396243821
6,71,110,highway,0.6239269342696588
75,70,198,highway,0.14401782993590706
92,52,41,highway,0.00404824308879892
35,3,74,highway,0.9873324332196933
67,117,15,street,0.8966012701399172
113,30,60,street,0.5937370894288394
7,53,193,highway,0.19417516807754576
95,29,197,street,0.5925624638630083
51,64,3,street,0.5847091294408621
49,21,95,highway,0.17953347548718135
91,59,151,highway,0.25208096999590646
84,22,81,street,0.6091810922018632
68,71,159,highway,0.4791055582657824
86,33,21,highway,0.08395672963592937
8,119,66,highway,0.7844727068404842
46,63,29,street,0.6365959483939345
17,67,147,highway,0.27943592182562127
26,102,12,street,0.1159251754268833
92,63,116,highway,0.13724242817411392
46,63,146,street,0.49989645327055743
