sku_id,category,base_price,current_stock,min_stock_threshold,day_of_week,hour_of_day,recent_demand_7d,competitor_price,discount_pct,urgency_score
SKU06195,clothing,1159.9,138,91,3,14,67,1060.73,25.1,0.695
SKU06196,electronics,1100.59,413,74,4,16,86,911.24,11.8,0.533
SKU06197,household,209.78,141,99,6,2,103,192.86,25.7,0.861
SKU06198,food,101.68,283,65,1,1,100,115.07,15.2,0.514
SKU06199,clothing,1961.06,12,112,1,21,110,2107.46,27.0,4.748
SKU06200,household,371.11,472,30,1,15,94,402.93,8.2,0.408
SKU06201,personal_care,1174.97,55,69,5,16,32,1188.78,13.6,0.744
SKU06202,food,42.15,5,100,0,18,137,38.23,6.7,8.981
SKU06203,food,128.36,262,40,5,10,177,104.61,39.0,0.884
SKU06204,electronics,4444.56,246,73,4,21,145,5032.82,39.0,0.728
SKU06205,household,119.46,234,21,3,20,102,132.23,11.6,0.453
SKU06206,clothing,1585.69,334,65,5,7,161,1332.99,33.8,0.841
SKU06207,personal_care,616.75,136,116,5,0,147,634.07,6.7,1.011
SKU06208,food,289.07,449,115,1,9,59,238.2,15.5,0.464
SKU06209,clothing,2461.96,365,26,4,22,138,2602.7,28.1,0.588
SKU06210,clothing,2465.35,258,74,5,7,155,2351.17,14.6,0.863
SKU06211,household,230.35,440,113,0,22,60,260.59,21.1,0.368
SKU06212,clothing,1415.87,153,74,2,20,68,1303.27,11.8,0.612
SKU06213,personal_care,837.93,117,55,0,18,33,689.08,1.8,0.465
SKU06214,clothing,1027.72,54,53,0,0,97,961.5,12.6,0.97
SKU06215,clothing,929.88,433,85,6,8,105,834.97,25.7,0.618
SKU06216,clothing,2302.86,86,39,1,5,50,2464.99,28.0,0.424
SKU06217,personal_care,755.89,273,110,6,2,117,713.98,17.1,0.769
SKU06218,clothing,254.83,401,40,5,16,122,217.93,8.4,0.638
SKU06219,clothing,1226.82,29,74,4,3,158,1111.54,2.0,1.965
SKU06220,electronics,4413.22,159,102,2,6,65,4324.43,28.5,0.679
SKU06221,electronics,3297.35,313,74,0,4,140,2782.91,26.8,0.778
SKU06222,electronics,4623.04,173,20,2,13,115,4967.15,36.0,0.517
SKU06223,household,785.75,338,41,3,4,77,692.51,15.5,0.468
SKU06224,electronics,2917.73,103,50,6,10,161,2906.26,18.6,0.984
SKU06225,clothing,590.1,240,76,1,15,124,698.97,37.2,0.654
SKU06226,household,492.78,75,22,5,8,49,474.66,4.2,0.441
SKU06227,clothing,375.4,378,39,4,2,49,328.74,20.9,0.347
SKU06228,household,123.14,108,51,0,15,157,140.27,27.5,0.862
SKU06229,food,130.63,137,50,0,16,76,124.78,25.5,0.585
SKU06230,food,34.25,107,26,5,4,139,33.0,26.2,0.776
SKU06231,clothing,2458.94,440,22,5,4,161,2398.9,13.6,0.769
SKU06232,clothing,2077.74,159,32,6,3,134,1846.26,7.1,0.736
SKU06233,household,384.92,42,54,6,5,75,369.33,0.8,1.028
SKU06234,personal_care,291.59,428,49,6,20,110,304.23,22.6,0.497
SKU06235,household,177.51,394,61,0,9,97,173.01,26.7,0.565
SKU06236,personal_care,1180.98,460,36,6,10,140,1203.68,11.8,0.599
SKU06237,household,210.86,305,33,4,10,91,244.45,1.6,0.418
SKU06238,clothing,1619.74,459,74,1,21,87,1933.09,33.4,0.428
SKU06239,clothing,938.34,25,117,1,4,108,1046.59,37.5,2.682
SKU06240,personal_care,376.37,210,22,2,22,111,313.22,21.0,0.596
SKU06241,clothing,1478.27,295,100,4,18,67,1735.45,10.3,0.437
SKU06242,electronics,4946.72,463,120,3,19,139,4532.75,9.1,0.785
SKU06243,electronics,4328.3,109,112,0,8,125,3542.66,14.3,1.109
SKU06244,food,50.71,44,104,1,15,128,55.44,23.0,1.668
SKU06245,food,55.93,5,60,2,0,56,60.08,32.7,5.224
SKU06246,electronics,2478.64,397,105,3,3,119,2193.59,8.5,0.708
SKU06247,personal_care,832.01,410,115,3,7,114,971.88,34.3,0.596
SKU06248,household,660.6,200,20,3,6,71,705.8,25.5,0.334
SKU06249,household,684.84,352,86,5,11,163,723.71,29.2,0.774
SKU06250,electronics,1661.5,386,39,4,21,88,1369.58,28.4,0.502
SKU06251,personal_care,759.78,110,36,6,14,144,888.98,39.7,0.738
SKU06252,personal_care,335.89,236,81,0,22,119,362.13,26.1,0.647
SKU06253,electronics,2950.97,128,114,1,3,17,3385.0,27.7,0.51
SKU06254,food,232.47,313,83,3,22,92,215.67,19.1,0.6
SKU06255,clothing,1342.03,474,56,5,18,134,1106.57,12.1,0.695
SKU06256,clothing,1435.53,40,62,5,6,149,1591.39,24.2,1.352
SKU06257,electronics,517.52,114,91,3,5,107,459.51,27.3,0.924
SKU06258,personal_care,1019.47,143,84,0,7,6,838.3,17.7,0.416
SKU06259,personal_care,724.86,5,82,6,5,118,665.33,27.7,7.405
SKU06260,household,599.69,93,24,6,15,131,695.21,26.5,0.652
SKU06261,electronics,4538.12,400,29,4,21,95,3659.52,22.1,0.516
SKU06262,clothing,1997.88,326,33,1,10,52,2223.78,14.4,0.258
SKU06263,food,244.33,193,120,2,13,109,212.59,17.6,0.845
SKU06264,personal_care,484.99,125,86,0,15,78,443.21,21.2,0.753
SKU06265,household,266.41,431,39,4,5,10,282.41,4.7,0.085
SKU06266,clothing,441.5,104,47,0,1,83,425.29,3.3,0.656
SKU06267,personal_care,345.34,330,109,0,1,156,396.36,14.0,0.789
SKU06268,food,215.79,291,34,5,18,141,251.1,38.6,0.622
SKU06269,household,728.1,340,67,2,4,151,702.2,26.2,0.802
SKU06270,household,175.07,489,117,0,13,91,201.2,21.5,0.483
SKU06271,household,786.93,402,57,2,22,156,701.55,33.9,0.795
SKU06272,food,291.86,192,104,3,19,98,257.55,8.0,0.761
SKU06273,clothing,2081.34,57,53,5,7,100,2399.1,18.3,0.857
SKU06274,electronics,4715.35,291,86,3,2,78,5350.26,31.3,0.459
SKU06275,household,184.13,358,91,2,19,65,171.0,26.4,0.487
SKU06276,personal_care,344.17,237,31,3,3,61,285.96,19.0,0.409
SKU06277,clothing,1695.36,81,52,2,15,70,1406.12,26.7,0.697
SKU06278,electronics,1446.65,13,36,6,18,227,1290.49,12.2,2.294
SKU06279,food,90.87,209,91,6,16,101,96.19,1.4,0.621
SKU06280,electronics,2385.92,347,33,6,22,96,2527.88,16.6,0.431
SKU06281,clothing,2381.7,113,80,4,14,63,2002.92,7.3,0.703
SKU06282,electronics,3026.15,458,47,2,21,121,3549.9,0.5,0.535
SKU06283,personal_care,599.48,398,67,0,12,68,706.82,38.5,0.356
SKU06284,household,571.55,115,95,3,3,55,466.64,14.8,0.729
SKU06285,food,61.66,330,61,1,10,83,69.53,30.2,0.424
SKU06286,electronics,3521.17,147,36,4,8,141,3199.6,4.7,0.786
SKU06287,electronics,2055.53,183,33,4,11,91,2408.75,17.7,0.454
SKU06288,food,299.69,181,23,2,20,93,243.54,38.9,0.535
SKU06289,electronics,1961.09,159,33,5,7,114,1726.07,15.4,0.659
SKU06290,food,219.98,191,52,5,5,120,259.75,15.3,0.615
SKU06291,electronics,1640.41,141,29,4,10,85,1449.07,6.7,0.542
SKU06292,food,242.77,198,105,0,11,8,263.11,16.6,0.296
SKU06293,food,287.95,447,109,0,23,82,339.51,6.4,0.45
SKU06294,household,623.06,74,104,0,15,32,679.81,30.4,0.821
SKU06295,household,757.02,451,41,4,15,39,881.14,29.0,0.201
SKU06296,clothing,1706.75,479,83,4,17,61,1845.99,32.4,0.33
SKU06297,household,193.81,432,74,5,6,159,168.38,33.6,0.821
SKU06298,clothing,993.51,346,106,5,9,146,1125.27,38.3,0.737
SKU06299,electronics,4733.31,265,73,2,15,94,5321.66,23.7,0.513
SKU06300,food,72.16,281,48,1,23,104,71.55,7.4,0.601
SKU06301,household,154.18,135,32,0,13,176,160.65,36.1,0.822
SKU06302,household,501.71,132,89,1,13,126,406.21,22.2,0.939
SKU06303,household,792.2,337,85,5,16,129,849.66,26.2,0.642
SKU06304,clothing,1678.26,459,55,0,18,119,1402.15,1.1,0.636
SKU06305,personal_care,1108.45,357,70,6,18,80,1212.54,4.4,0.418
SKU06306,food,61.46,308,113,6,22,134,51.12,3.4,0.819
SKU06307,personal_care,487.65,88,94,4,8,47,479.48,35.3,0.816
SKU06308,household,83.03,397,57,5,1,81,75.06,6.6,0.496
SKU06309,household,538.57,152,100,1,15,165,559.92,25.5,0.987
SKU06310,household,482.71,288,47,2,4,150,490.66,5.8,0.681
SKU06311,electronics,1536.62,253,93,4,5,66,1573.63,33.0,0.447
SKU06312,electronics,4110.26,134,38,1,11,109,3521.46,9.7,0.677
SKU06313,food,176.07,384,85,4,12,67,200.21,27.8,0.378
SKU06314,personal_care,619.74,176,49,2,7,34,663.68,14.7,0.274
SKU06315,food,275.76,139,78,4,14,111,262.85,15.5,0.823
SKU06316,household,362.39,56,101,0,8,162,346.74,38.0,1.634
SKU06317,clothing,2189.85,286,61,1,19,146,2270.19,30.0,0.69
SKU06318,food,190.38,382,118,0,13,89,213.58,27.5,0.51
SKU06319,household,352.83,420,82,5,21,134,407.2,5.6,0.633
SKU06320,clothing,2116.87,67,21,6,20,115,2142.79,28.9,0.614
SKU06321,household,683.04,225,52,6,9,119,757.41,23.5,0.591
SKU06322,household,220.7,5,93,0,16,118,255.61,2.9,8.222
SKU06323,electronics,2143.44,144,43,0,15,81,1791.17,37.9,0.572
SKU06324,electronics,4044.89,325,22,1,17,67,3276.12,4.4,0.402
SKU06325,electronics,3010.57,133,49,3,23,171,2674.58,25.9,0.967
SKU06326,food,214.24,255,102,3,22,76,206.72,35.5,0.603
SKU06327,personal_care,584.83,134,37,3,6,85,588.0,28.1,0.477
SKU06328,personal_care,314.86,256,109,2,20,75,348.87,14.0,0.512
SKU06329,household,423.54,66,33,6,3,148,374.83,11.4,0.938
SKU06330,clothing,1662.19,132,98,2,12,111,1754.94,17.0,0.812
SKU06331,clothing,1019.84,193,112,2,15,116,1085.3,10.1,0.753
SKU06332,clothing,2358.72,57,120,0,23,120,1998.31,26.2,1.614
SKU06333,personal_care,501.22,415,74,2,15,110,590.48,37.8,0.529
SKU06334,personal_care,773.92,315,31,5,11,86,663.4,24.4,0.493
SKU06335,personal_care,958.26,461,25,4,22,118,1015.91,22.2,0.499
SKU06336,electronics,3028.3,103,34,4,4,115,3185.58,33.1,0.623
SKU06337,electronics,807.41,333,86,5,15,50,701.74,33.6,0.429
SKU06338,electronics,779.16,402,72,2,18,168,709.09,39.4,0.861
SKU06339,personal_care,57.99,349,105,1,15,122,67.42,7.0,0.638
SKU06340,personal_care,279.48,20,104,4,9,91,297.82,8.2,2.84
SKU06341,personal_care,396.74,330,61,3,0,134,411.68,26.7,0.628
SKU06342,clothing,2160.65,114,24,2,18,73,2478.55,21.5,0.396
SKU06343,food,200.22,457,105,2,0,147,221.49,25.9,0.703
SKU06344,household,203.07,406,44,4,4,113,179.91,21.6,0.606
SKU06345,electronics,4673.4,69,51,4,18,108,5396.27,9.5,0.796
SKU06346,personal_care,461.22,307,104,5,22,186,381.6,19.1,1.013
SKU06347,clothing,1689.65,240,70,1,4,48,1884.53,11.5,0.337
SKU06348,electronics,2127.81,152,120,1,7,85,1803.5,34.5,0.832
SKU06349,electronics,3615.69,84,115,3,10,112,4127.43,35.8,1.124
SKU06350,household,299.08,481,44,3,8,94,316.71,14.4,0.422
SKU06351,electronics,2102.89,441,113,1,8,65,2504.92,22.8,0.388
SKU06352,personal_care,300.82,61,30,6,18,69,355.44,11.1,0.518
SKU06353,electronics,1161.6,490,28,0,7,55,1028.37,35.0,0.349
SKU06354,personal_care,211.27,430,99,3,7,69,182.98,13.2,0.491
SKU06355,food,53.2,459,73,3,7,110,59.36,19.3,0.519
SKU06356,food,57.4,467,94,5,21,168,63.46,9.3,0.772
SKU06357,food,148.69,40,44,5,15,152,173.63,7.3,1.145
SKU06358,food,240.7,53,74,4,16,144,235.51,39.6,1.361
SKU06359,clothing,561.44,397,79,4,17,93,538.22,12.7,0.571
SKU06360,personal_care,1106.39,165,120,1,17,94,983.43,19.2,0.837
SKU06361,household,324.5,476,97,1,23,17,292.52,38.8,0.27
SKU06362,personal_care,933.62,216,109,1,22,73,1094.4,36.3,0.543
SKU06363,food,26.8,8,44,6,20,161,27.27,19.0,3.088
SKU06364,household,601.81,67,98,4,8,94,504.54,4.9,1.197
SKU06365,food,260.28,46,49,6,16,219,218.32,29.6,1.497
SKU06366,personal_care,1153.3,6,75,6,19,126,961.08,14.5,5.961
SKU06367,personal_care,1022.56,484,63,5,22,114,1025.59,7.0,0.521
SKU06368,clothing,2075.07,304,99,4,14,87,2037.59,28.0,0.61
SKU06369,food,153.74,243,24,1,11,96,152.29,14.1,0.533
SKU06370,personal_care,495.87,289,64,0,8,89,518.24,24.5,0.466
SKU06371,personal_care,1061.49,382,107,5,10,139,1145.77,33.8,0.696
SKU06372,electronics,2787.25,383,29,1,13,28,3179.71,6.3,0.15
SKU06373,personal_care,664.88,47,73,1,3,123,532.68,39.0,1.352
SKU06374,clothing,1765.57,384,119,6,18,146,2040.3,3.4,0.739
SKU06375,personal_care,966.56,446,32,5,0,155,1114.36,10.7,0.656
SKU06376,personal_care,1015.15,93,108,6,0,103,1108.03,27.0,0.986
SKU06377,household,398.84,421,99,1,2,68,337.71,32.1,0.489
SKU06378,personal_care,978.27,264,35,0,7,71,796.34,33.3,0.45
SKU06379,household,482.71,216,98,6,17,102,441.99,3.5,0.734
SKU06380,food,269.11,111,66,3,8,81,269.69,13.8,0.619
SKU06381,electronics,3287.5,209,71,0,15,103,2892.45,22.8,0.681
SKU06382,personal_care,161.5,159,57,5,22,114,130.52,7.2,0.734
SKU06383,electronics,760.99,263,96,2,22,176,831.98,31.1,0.886
SKU06384,household,256.75,217,68,3,0,102,296.3,15.0,0.564
SKU06385,household,624.31,259,110,2,20,115,505.92,28.6,0.772
SKU06386,electronics,2077.87,238,74,5,9,145,2389.17,12.9,0.735
SKU06387,clothing,377.12,23,106,3,4,152,381.56,30.5,2.816
SKU06388,personal_care,735.8,373,20,4,8,71,605.43,11.2,0.411
SKU06389,food,95.28,466,61,0,14,111,76.81,0.4,0.609
SKU06390,clothing,885.92,207,49,1,7,62,963.09,36.8,0.366
SKU06391,electronics,4555.09,226,29,0,9,98,4935.41,22.4,0.456
SKU06392,household,471.49,440,24,5,22,123,433.29,26.8,0.619
SKU06393,personal_care,892.24,146,27,4,4,37,887.44,33.9,0.34
SKU06394,clothing,585.78,99,97,3,11,85,567.14,28.4,0.925
SKU06395,electronics,3606.48,489,107,4,7,10,4007.94,20.8,0.149
SKU06396,personal_care,421.5,329,49,2,1,90,341.73,2.5,0.534
SKU06397,electronics,3356.6,434,66,2,1,70,3164.48,26.9,0.456
SKU06398,household,715.93,26,37,4,18,107,652.95,13.7,1.213
SKU06399,clothing,1672.76,216,86,4,6,133,1438.41,27.4,0.83
SKU06400,food,199.66,230,67,5,8,178,170.53,20.2,0.957
SKU06401,clothing,2243.15,58,69,4,13,57,2580.26,17.0,0.813
SKU06402,electronics,4706.39,161,20,0,6,74,4848.37,26.4,0.358
SKU06403,clothing,375.66,241,67,0,4,87,330.4,39.0,0.586
SKU06404,clothing,2427.34,243,44,4,9,119,2029.0,4.4,0.666
SKU06405,clothing,387.28,68,31,5,5,113,453.08,9.2,0.677
SKU06406,household,267.22,457,31,5,8,98,253.51,4.2,0.526
SKU06407,electronics,2093.34,305,112,4,7,53,1930.14,14.5,0.495
SKU06408,electronics,2236.61,498,84,2,13,51,1993.0,9.7,0.388
SKU06409,electronics,1078.29,125,119,1,9,123,1078.71,11.0,0.964
SKU06410,clothing,853.17,292,25,5,9,151,845.15,37.4,0.747
SKU06411,household,153.27,399,106,2,12,85,136.42,4.1,0.573
SKU06412,food,66.3,269,57,5,13,87,67.95,4.5,0.454
SKU06413,household,444.19,496,29,6,12,140,436.33,36.5,0.689
SKU06414,personal_care,86.3,379,85,1,5,106,89.31,17.7,0.536
SKU06415,food,282.6,54,49,4,23,43,228.87,19.1,0.717
SKU06416,clothing,2324.9,320,70,4,18,180,2008.71,18.6,0.929
SKU06417,personal_care,604.46,404,91,6,17,40,543.25,23.5,0.372
SKU06418,food,92.7,476,86,5,16,147,110.78,35.2,0.678
SKU06419,household,173.71,103,115,1,0,42,194.36,14.6,0.721
SKU06420,household,137.2,50,21,2,7,47,129.43,5.3,0.494
SKU06421,food,250.15,35,104,0,20,69,251.2,8.5,1.72
SKU06422,food,124.88,207,21,2,3,97,116.94,1.4,0.538
SKU06423,electronics,2458.28,83,118,6,18,92,2232.75,34.3,1.17
SKU06424,food,274.84,247,39,1,10,106,227.99,32.9,0.603
SKU06425,household,716.49,329,79,5,10,149,666.39,3.8,0.816
SKU06426,food,21.99,284,42,3,3,103,23.85,13.9,0.486
SKU06427,electronics,4206.21,24,21,1,3,102,4984.18,10.1,0.828
SKU06428,food,253.13,468,64,3,8,71,291.45,18.1,0.352
SKU06429,clothing,1248.72,15,74,2,13,96,1082.52,4.8,2.796
SKU06430,food,296.48,463,101,2,22,108,331.25,21.1,0.541
SKU06431,personal_care,684.98,419,79,6,3,174,626.12,39.5,0.89
SKU06432,food,234.94,444,50,2,15,84,228.54,27.4,0.492
SKU06433,electronics,3589.79,35,38,0,23,54,4217.01,28.6,0.744
SKU06434,household,277.76,69,64,0,11,35,272.1,25.8,0.697
SKU06435,electronics,4766.77,472,40,3,19,39,4992.21,17.2,0.198
SKU06436,food,45.42,22,120,4,16,40,49.32,12.9,2.769
SKU06437,food,107.32,375,93,6,6,121,95.1,4.6,0.708
SKU06438,electronics,2845.41,67,68,2,2,99,2556.27,18.1,0.996
SKU06439,food,21.79,481,75,4,15,27,25.95,10.8,0.186
SKU06440,food,46.0,294,96,6,6,75,46.9,12.3,0.463
SKU06441,household,376.66,440,27,0,2,111,318.82,17.7,0.575
SKU06442,personal_care,1068.0,106,31,4,15,158,1251.96,13.5,0.777
SKU06443,clothing,2014.41,46,38,0,6,134,1644.66,13.9,1.04
SKU06444,clothing,493.83,300,92,4,9,103,578.74,10.2,0.565
SKU06445,clothing,382.23,15,79,0,6,120,377.86,30.3,3.049
SKU06446,personal_care,801.43,312,120,0,1,109,780.87,19.9,0.728
SKU06447,electronics,1341.25,275,28,2,6,57,1340.07,15.9,0.379
SKU06448,clothing,1461.42,76,73,3,3,49,1544.9,31.5,0.67
SKU06449,electronics,2001.78,195,40,2,16,89,2185.3,29.1,0.458
SKU06450,food,275.48,366,58,2,21,188,245.74,0.7,0.931
SKU06451,electronics,2448.93,331,62,4,5,123,2719.14,34.0,0.585
SKU06452,personal_care,587.78,496,86,6,20,151,586.53,25.1,0.791
SKU06453,household,563.56,398,81,0,5,129,640.65,30.9,0.618
SKU06454,food,261.33,495,73,6,5,107,264.85,36.6,0.502
SKU06455,household,102.99,3,43,6,14,66,100.21,36.0,5.739
SKU06456,personal_care,763.16,168,76,5,12,100,776.68,17.3,0.625
SKU06457,food,53.9,359,77,5,1,121,64.39,26.7,0.591
SKU06458,electronics,1559.44,331,108,0,1,96,1290.48,1.9,0.647
SKU06459,clothing,1048.98,311,54,0,7,77,985.31,25.2,0.495
SKU06460,personal_care,1006.42,492,86,0,23,152,1164.28,13.1,0.695
SKU06461,personal_care,480.49,441,99,3,2,90,548.39,22.2,0.472
SKU06462,household,633.62,209,96,5,9,116,666.94,31.7,0.693
SKU06463,household,384.31,141,43,6,18,126,324.83,1.1,0.755
SKU06464,household,703.27,186,36,1,16,45,790.66,14.8,0.276
SKU06465,personal_care,212.81,360,72,6,1,155,204.3,13.1,0.82
SKU06466,personal_care,383.63,377,47,6,10,81,354.16,17.2,0.486
SKU06467,electronics,2353.32,452,42,0,3,120,2104.77,13.1,0.626
SKU06468,electronics,3674.14,151,46,6,16,171,3117.8,4.1,0.935
SKU06469,personal_care,464.71,95,64,3,19,159,466.01,36.2,0.969
SKU06470,clothing,1588.63,208,22,0,7,78,1720.68,12.2,0.365
SKU06471,food,20.42,143,80,6,1,93,23.67,32.8,0.65
SKU06472,electronics,3302.71,394,63,0,14,160,3085.47,3.1,0.82
SKU06473,electronics,2286.6,16,93,0,17,84,2003.67,8.2,3.171
SKU06474,food,206.56,153,29,1,4,36,223.82,34.8,0.238
SKU06475,electronics,3932.85,14,30,0,7,44,4460.11,30.6,1.176
SKU06476,personal_care,298.93,335,104,5,21,82,315.75,35.7,0.483
SKU06477,electronics,4462.85,231,69,2,9,43,4007.32,29.8,0.421
SKU06478,personal_care,691.51,222,48,5,13,171,665.92,38.2,0.892
SKU06479,personal_care,868.22,52,22,0,7,27,751.4,26.8,0.416
SKU06480,household,612.77,408,96,0,3,89,554.42,15.9,0.573
SKU06481,food,201.21,16,78,6,2,119,214.0,33.5,2.77
SKU06482,household,332.46,317,74,2,3,92,275.39,9.8,0.584
SKU06483,food,199.06,371,70,1,20,100,232.32,27.9,0.494
SKU06484,clothing,491.04,48,49,4,10,99,572.18,4.7,0.896
SKU06485,clothing,1753.74,63,102,1,12,29,2020.06,2.8,0.913
SKU06486,electronics,3068.36,439,46,1,7,133,2478.46,31.3,0.684
SKU06487,clothing,1046.47,486,88,3,11,36,1102.01,34.9,0.234
SKU06488,household,351.26,475,62,0,0,73,310.86,35.8,0.457
SKU06489,food,251.86,200,22,5,15,95,297.0,35.0,0.435
SKU06490,personal_care,132.51,93,84,6,19,101,149.99,27.0,0.851
SKU06491,personal_care,1028.58,288,91,0,21,150,1124.73,35.4,0.757
SKU06492,personal_care,437.19,16,106,1,23,104,379.4,37.8,3.634
SKU06493,electronics,2048.51,318,56,2,20,99,1654.1,21.7,0.584
SKU06494,clothing,696.6,63,118,0,9,117,636.38,6.8,1.49
SKU06495,household,656.24,76,23,1,16,95,703.49,33.8,0.529
SKU06496,personal_care,1109.75,30,99,2,20,151,1011.73,12.4,2.301
SKU06497,personal_care,1176.76,248,32,5,17,112,1016.43,1.4,0.612
SKU06498,food,280.28,325,94,4,23,132,229.95,13.5,0.772
SKU06499,electronics,511.71,59,91,4,10,34,432.78,5.6,0.994
SKU06500,food,198.33,96,45,3,7,103,193.67,3.7,0.744
SKU06501,personal_care,352.19,50,47,2,20,127,327.12,19.7,1.069
SKU06502,clothing,779.91,466,35,1,2,135,824.01,15.1,0.577
SKU06503,clothing,2469.11,451,31,5,10,133,2506.12,38.2,0.566
SKU06504,electronics,2310.89,100,60,1,14,33,2470.23,38.8,0.429
SKU06505,electronics,3916.76,70,39,2,17,164,4032.75,36.8,0.931
SKU06506,clothing,808.94,74,119,0,1,142,866.99,37.3,1.361
SKU06507,personal_care,514.39,324,106,1,7,49,453.74,38.7,0.459
SKU06508,personal_care,1184.78,434,71,3,15,62,1214.04,12.8,0.33
SKU06509,electronics,1772.18,163,91,2,22,67,1476.01,15.9,0.645
SKU06510,personal_care,917.74,171,91,4,11,73,917.34,7.2,0.657
SKU06511,electronics,3123.96,334,43,5,8,97,3275.9,20.6,0.452
SKU06512,personal_care,975.72,154,94,0,8,132,864.43,28.8,0.931
SKU06513,electronics,4642.56,352,113,5,10,55,5034.32,6.3,0.38
SKU06514,clothing,1032.04,389,78,2,6,47,927.76,35.4,0.388
SKU06515,electronics,2362.05,297,20,6,18,127,2422.6,24.5,0.542
SKU06516,food,276.28,221,30,1,8,116,264.77,21.7,0.632
SKU06517,food,240.77,442,43,4,15,42,256.6,8.3,0.217
SKU06518,food,279.36,354,30,2,16,121,325.57,2.3,0.526
SKU06519,personal_care,1129.28,15,43,1,22,144,1213.45,14.4,1.92
SKU06520,food,192.93,26,62,2,2,72,195.52,10.9,1.436
SKU06521,household,428.59,287,87,1,4,165,488.62,28.5,0.811
SKU06522,household,172.65,371,111,0,19,121,199.68,4.5,0.633
SKU06523,household,588.2,228,44,3,9,68,698.84,1.4,0.368
SKU06524,food,260.72,47,104,6,8,170,267.41,36.0,1.763
SKU06525,clothing,956.9,195,104,0,7,30,849.43,9.7,0.485
SKU06526,household,474.15,268,70,6,13,113,472.13,12.4,0.682
SKU06527,household,153.9,28,109,1,13,87,125.67,21.2,2.327
SKU06528,personal_care,383.87,399,40,0,2,59,371.89,5.4,0.386
SKU06529,electronics,572.09,406,66,4,0,59,685.69,22.7,0.317
SKU06530,food,125.22,51,119,4,13,115,101.61,33.4,1.704
SKU06531,personal_care,1169.57,10,79,1,6,49,1368.89,31.4,3.787
SKU06532,food,44.83,88,47,1,6,90,40.09,25.9,0.724
SKU06533,personal_care,417.94,349,21,1,3,66,385.05,16.5,0.394
SKU06534,household,538.04,430,46,5,3,133,536.05,11.4,0.685
SKU06535,clothing,559.08,302,21,4,8,155,517.07,29.8,0.755
SKU06536,clothing,843.23,173,81,4,5,120,828.24,16.2,0.813
SKU06537,personal_care,495.65,17,87,2,23,41,551.1,32.8,2.581
SKU06538,food,46.43,307,78,3,0,112,40.38,25.5,0.675
SKU06539,household,765.95,55,72,5,17,83,877.67,37.9,0.975
SKU06540,food,203.9,340,24,1,21,122,230.56,12.5,0.523
SKU06541,household,751.93,435,96,2,14,89,863.84,24.2,0.466
SKU06542,personal_care,584.35,430,45,6,2,121,636.0,35.4,0.536
SKU06543,household,84.61,412,57,5,21,193,69.74,28.7,0.941
SKU06544,food,42.47,21,85,6,18,195,44.02,25.2,2.712
SKU06545,personal_care,138.89,127,67,0,21,94,126.35,26.6,0.738
SKU06546,household,594.11,142,85,4,15,82,650.92,30.9,0.625
SKU06547,personal_care,1155.63,291,76,6,9,174,934.84,23.9,0.926
SKU06548,food,152.1,61,100,0,3,141,171.93,32.8,1.37
SKU06549,personal_care,397.77,65,51,5,2,22,323.59,26.5,0.574
SKU06550,food,126.42,451,119,2,1,138,108.52,3.4,0.784
SKU06551,clothing,1433.87,95,93,4,0,66,1579.93,22.4,0.748
SKU06552,clothing,2102.78,59,59,6,7,113,2253.02,26.5,0.944
SKU06553,personal_care,785.59,60,55,5,14,179,805.83,26.6,1.167
SKU06554,household,467.62,168,76,4,9,68,484.34,18.0,0.497
SKU06555,personal_care,590.78,131,42,2,9,54,558.34,17.9,0.475
SKU06556,clothing,543.44,394,56,5,17,148,494.91,39.5,0.763
SKU06557,food,40.89,286,27,4,2,37,40.43,20.5,0.295
SKU06558,clothing,2092.73,423,25,1,13,41,1944.02,6.2,0.293
