complaint_id,citizen_id,raw_text,detected_type,ward_id,lat,lon,severity,waiting_minutes,assigned_team_id,heap_priority_score
CMP007198,CZ04731,Overflowing dustbin,garbage,W18,12.878157,77.522075,5,710,TEAM07,0.666
CMP007199,CZ03585,Street garbage pile,garbage,W07,12.897859,77.42041,2,3071,,0.524
CMP007200,CZ05841,Dark road no lights,streetlight,W07,12.977166,77.508864,1,1133,TEAM10,0.225
CMP007201,CZ04873,Water leakage on road,water_leak,W02,12.966351,77.430981,2,62,TEAM10,0.246
CMP007202,CZ04323,Pole light fused,streetlight,W08,12.821055,77.564891,3,4289,,0.757
CMP007203,CZ00355,Blocked drain,drainage,W01,12.968025,77.567759,1,1240,TEAM05,0.235
CMP007204,CZ06453,Pipe burst near house,water_leak,W10,12.944809,77.557182,3,1435,,0.493
CMP007205,CZ06669,Water supply leak,water_leak,W15,12.949475,77.492471,3,3987,TEAM06,0.729
CMP007206,CZ04296,Open manhole,drainage,W04,12.837107,77.56246,2,4076,TEAM10,0.617
CMP007207,CZ07733,Garbage not collected,garbage,W01,12.956215,77.448017,3,1543,TEAM01,0.503
CMP007208,CZ07996,Water leakage on road,water_leak,W16,12.946459,77.561927,1,274,TEAM09,0.145
CMP007209,CZ03185,Smell from waste,garbage,W18,12.871639,77.517058,5,3533,,0.927
CMP007210,CZ05725,Water leakage on road,water_leak,W14,12.837351,77.577246,4,2083,TEAM01,0.673
CMP007211,CZ06325,Pipe burst near house,water_leak,W09,12.862609,77.578378,4,1363,TEAM01,0.606
CMP007212,CZ01124,Dark road no lights,streetlight,W01,12.923876,77.56682,2,892,TEAM04,0.323
CMP007213,CZ06172,Pole light fused,streetlight,W04,12.825419,77.567709,4,1161,TEAM03,0.588
CMP007214,CZ03742,Flickering street lamp,streetlight,W15,12.862914,77.516465,5,4176,,0.987
CMP007215,CZ01500,Damaged road patch,pothole,W17,12.83024,77.561253,5,2162,TEAM07,0.8
CMP007216,CZ06598,Overflowing dustbin,garbage,W01,12.882711,77.496629,1,655,TEAM09,0.181
CMP007217,CZ03199,Damaged road patch,pothole,W13,12.837056,77.533303,2,1257,,0.356
CMP007218,CZ06532,Water leakage on road,water_leak,W12,12.947814,77.444104,1,486,TEAM09,0.165
CMP007219,CZ01890,Big pothole on road,pothole,W04,12.8661,77.560011,5,136,TEAM06,0.613
CMP007220,CZ03799,Garbage not collected,garbage,W15,12.938176,77.526029,4,3435,TEAM10,0.798
CMP007221,CZ06271,Big pothole on road,pothole,W09,12.868304,77.454405,2,3815,TEAM07,0.593
CMP007222,CZ04833,Dark road no lights,streetlight,W02,12.93879,77.470539,2,3515,,0.565
CMP007223,CZ02237,Clogged sewage line,drainage,W12,12.909846,77.49843,2,1285,TEAM09,0.359
CMP007224,CZ03347,Street garbage pile,garbage,W07,12.851622,77.483718,5,1468,,0.736
CMP007225,CZ06965,Big pothole on road,pothole,W09,12.937796,77.500646,5,1540,TEAM03,0.743
CMP007226,CZ04280,Flickering street lamp,streetlight,W14,12.950198,77.422157,3,867,TEAM05,0.44
CMP007227,CZ04650,Drainage overflowing,drainage,W10,12.922323,77.575506,3,2843,TEAM07,0.623
CMP007228,CZ01437,Dark road no lights,streetlight,W02,12.977236,77.42235,4,967,TEAM01,0.57
CMP007229,CZ06017,Overflowing dustbin,garbage,W15,12.903323,77.55754,5,3817,,0.953
CMP007230,CZ05913,Open manhole,drainage,W09,12.897154,77.502781,2,662,TEAM02,0.301
CMP007231,CZ05068,Overflowing dustbin,garbage,W05,12.931472,77.518507,4,2578,TEAM09,0.719
CMP007232,CZ07199,Flickering street lamp,streetlight,W12,12.878574,77.572396,2,926,TEAM07,0.326
CMP007233,CZ01579,Dark road no lights,streetlight,W04,12.858942,77.460351,3,1269,TEAM01,0.477
CMP007234,CZ01654,Pipe burst near house,water_leak,W01,12.863244,77.467364,1,1516,,0.26
CMP007235,CZ00637,Streetlight not working,streetlight,W02,12.879151,77.547464,1,3966,,0.487
CMP007236,CZ02759,Streetlight not working,streetlight,W07,12.821568,77.567266,4,3190,TEAM06,0.775
CMP007237,CZ03944,Overflowing dustbin,garbage,W15,12.915767,77.523647,3,3130,TEAM07,0.65
CMP007238,CZ06049,Drainage overflowing,drainage,W06,12.914643,77.52935,4,1082,TEAM04,0.58
CMP007239,CZ04748,Street garbage pile,garbage,W18,12.937126,77.465789,3,3003,TEAM04,0.638
CMP007240,CZ04472,Deep pothole near junction,pothole,W14,12.866045,77.528357,3,3416,TEAM04,0.676
CMP007241,CZ04116,Damaged road patch,pothole,W07,12.838399,77.494735,2,4124,TEAM02,0.622
CMP007242,CZ01039,Damaged road patch,pothole,W04,12.954326,77.495129,2,4172,TEAM06,0.626
CMP007243,CZ05830,Dark road no lights,streetlight,W10,12.865156,77.480776,4,3476,TEAM09,0.802
CMP007244,CZ07931,Water leakage on road,water_leak,W16,12.977574,77.476196,2,3242,TEAM10,0.54
CMP007245,CZ02214,Blocked drain,drainage,W04,12.881768,77.539952,2,273,TEAM06,0.265
CMP007246,CZ04974,Deep pothole near junction,pothole,W08,12.841604,77.556178,1,2464,,0.348
CMP007247,CZ06391,Street garbage pile,garbage,W07,12.875094,77.438026,5,2058,TEAM07,0.791
CMP007248,CZ02448,Garbage not collected,garbage,W19,12.957583,77.557728,1,2960,TEAM05,0.394
CMP007249,CZ03529,Blocked drain,drainage,W06,12.945789,77.477712,1,2619,TEAM08,0.362
CMP007250,CZ07043,Drainage overflowing,drainage,W08,12.850685,77.506214,1,4180,TEAM04,0.507
CMP007251,CZ00873,Streetlight not working,streetlight,W02,12.917553,77.536543,2,882,TEAM06,0.322
CMP007252,CZ02636,Drainage overflowing,drainage,W13,12.889686,77.501331,1,1918,,0.298
CMP007253,CZ05717,Pole light fused,streetlight,W03,12.978034,77.50749,2,2582,TEAM03,0.479
CMP007254,CZ01009,Drainage overflowing,drainage,W04,12.959693,77.464956,1,1332,TEAM04,0.243
CMP007255,CZ04922,Pipe burst near house,water_leak,W09,12.843246,77.453849,1,3439,TEAM10,0.438
CMP007256,CZ04501,Street garbage pile,garbage,W09,12.866254,77.431849,4,200,TEAM02,0.499
CMP007257,CZ06255,Sewage water overflow,water_leak,W05,12.875597,77.536947,1,2110,TEAM06,0.315
CMP007258,CZ04910,Flickering street lamp,streetlight,W12,12.975687,77.517629,3,1907,TEAM05,0.537
CMP007259,CZ07901,Smell from waste,garbage,W06,12.836289,77.452908,5,681,TEAM04,0.663
CMP007260,CZ05790,Big pothole on road,pothole,W09,12.90448,77.44496,3,4021,TEAM02,0.732
CMP007261,CZ01280,Flickering street lamp,streetlight,W20,12.88173,77.526988,4,1603,TEAM10,0.628
CMP007262,CZ03782,Big pothole on road,pothole,W05,12.90834,77.52909,5,1305,TEAM05,0.721
CMP007263,CZ02299,Water leakage on road,water_leak,W18,12.927666,77.494062,4,1606,TEAM01,0.629
CMP007264,CZ07715,Big pothole on road,pothole,W04,12.865392,77.421032,5,2239,TEAM10,0.807
CMP007265,CZ04204,Street garbage pile,garbage,W10,12.874222,77.507088,3,3076,TEAM04,0.645
CMP007266,CZ05357,Broken road surface,pothole,W19,12.874307,77.470534,5,4144,,0.984
CMP007267,CZ07280,Sewage water overflow,water_leak,W07,12.979359,77.505438,2,2408,TEAM01,0.463
CMP007268,CZ07688,Streetlight not working,streetlight,W05,12.873984,77.421149,3,964,TEAM06,0.449
CMP007269,CZ05649,Deep pothole near junction,pothole,W13,12.85128,77.448433,2,3345,TEAM04,0.55
CMP007270,CZ00958,Open manhole,drainage,W03,12.964612,77.562854,4,3996,TEAM02,0.85
CMP007271,CZ03735,Street garbage pile,garbage,W20,12.870035,77.559808,3,1270,TEAM09,0.478
CMP007272,CZ05717,Blocked drain,drainage,W17,12.827041,77.523821,2,1506,TEAM05,0.379
CMP007273,CZ03521,Open manhole,drainage,W15,12.828134,77.483275,3,1770,TEAM08,0.524
CMP007274,CZ02926,Pole light fused,streetlight,W02,12.978709,77.506911,5,1302,TEAM02,0.721
CMP007275,CZ00652,Open manhole,drainage,W16,12.899695,77.561018,5,3747,TEAM07,0.947
CMP007276,CZ01705,Pole light fused,streetlight,W05,12.867268,77.427451,3,2099,TEAM09,0.554
CMP007277,CZ05732,Overflowing dustbin,garbage,W11,12.960426,77.535231,4,4060,TEAM04,0.856
CMP007278,CZ07338,Street garbage pile,garbage,W19,12.906285,77.543736,3,2559,TEAM05,0.597
CMP007279,CZ01381,Broken road surface,pothole,W12,12.938349,77.562968,2,3920,,0.603
CMP007280,CZ00103,Flickering street lamp,streetlight,W19,12.972242,77.518324,3,3027,TEAM06,0.64
CMP007281,CZ05769,Streetlight not working,streetlight,W06,12.830746,77.462681,1,1508,TEAM01,0.26
CMP007282,CZ07190,Overflowing dustbin,garbage,W15,12.89633,77.469068,3,1825,TEAM07,0.529
CMP007283,CZ00725,Deep pothole near junction,pothole,W15,12.830239,77.427957,5,2578,TEAM05,0.839
CMP007284,CZ05783,Overflowing dustbin,garbage,W17,12.958641,77.578305,4,2766,,0.736
CMP007285,CZ00204,Sewage water overflow,water_leak,W09,12.976465,77.47719,5,3214,TEAM09,0.898
CMP007286,CZ04887,Dark road no lights,streetlight,W05,12.841599,77.54389,1,3397,TEAM05,0.435
CMP007287,CZ05933,Water supply leak,water_leak,W18,12.973276,77.522027,3,4108,TEAM03,0.74
CMP007288,CZ04883,Flickering street lamp,streetlight,W03,12.827125,77.575394,3,2805,TEAM04,0.62
CMP007289,CZ03918,Damaged road patch,pothole,W02,12.910701,77.539284,3,2176,TEAM05,0.561
CMP007290,CZ06222,Street garbage pile,garbage,W12,12.941802,77.486576,3,956,TEAM10,0.449
CMP007291,CZ06916,Open manhole,drainage,W19,12.83091,77.474483,2,364,TEAM06,0.274
CMP007292,CZ02538,Dark road no lights,streetlight,W15,12.880578,77.526564,3,293,TEAM05,0.387
CMP007293,CZ03041,Clogged sewage line,drainage,W09,12.825298,77.554144,1,1196,TEAM06,0.231
CMP007294,CZ05652,Clogged sewage line,drainage,W04,12.854798,77.544673,4,2506,TEAM07,0.712
CMP007295,CZ03390,Smell from waste,garbage,W08,12.964357,77.567073,4,951,TEAM01,0.568
CMP007296,CZ02945,Flickering street lamp,streetlight,W04,12.827781,77.548316,4,3145,TEAM09,0.771
CMP007297,CZ06357,Pole light fused,streetlight,W04,12.855632,77.433991,4,3289,TEAM10,0.785
CMP007298,CZ01395,Damaged road patch,pothole,W18,12.932886,77.478279,5,621,TEAM04,0.657
CMP007299,CZ03013,Street garbage pile,garbage,W09,12.871949,77.510967,4,4188,TEAM05,0.868
CMP007300,CZ07019,Blocked drain,drainage,W08,12.871482,77.443585,5,3647,TEAM02,0.938
CMP007301,CZ05449,Sewage water overflow,water_leak,W19,12.913689,77.483004,5,786,,0.673
CMP007302,CZ03300,Pole light fused,streetlight,W20,12.825417,77.576112,4,1212,TEAM06,0.592
CMP007303,CZ01887,Pipe burst near house,water_leak,W14,12.967676,77.576242,5,496,TEAM09,0.646
CMP007304,CZ01316,Streetlight not working,streetlight,W05,12.895286,77.513693,5,3932,TEAM01,0.964
CMP007305,CZ05265,Deep pothole near junction,pothole,W10,12.826342,77.449207,1,3060,TEAM03,0.403
CMP007306,CZ03957,Pole light fused,streetlight,W07,12.908751,77.474322,5,4014,TEAM02,0.972
CMP007307,CZ05608,Flickering street lamp,streetlight,W16,12.888345,77.572484,2,3604,,0.574
CMP007308,CZ04398,Street garbage pile,garbage,W03,12.97971,77.458912,1,1408,TEAM02,0.25
CMP007309,CZ04879,Deep pothole near junction,pothole,W05,12.873566,77.446952,1,4152,,0.504
CMP007310,CZ07738,Open manhole,drainage,W14,12.932615,77.540493,4,613,TEAM08,0.537
CMP007311,CZ03889,Street garbage pile,garbage,W07,12.959209,77.439681,1,3893,TEAM02,0.48
CMP007312,CZ02067,Big pothole on road,pothole,W15,12.852932,77.510165,2,922,TEAM05,0.325
CMP007313,CZ03679,Big pothole on road,pothole,W07,12.95775,77.427029,4,4217,,0.87
CMP007314,CZ06586,Flickering street lamp,streetlight,W12,12.89046,77.516751,5,2631,TEAM06,0.844
CMP007315,CZ00010,Deep pothole near junction,pothole,W18,12.853657,77.426078,3,1788,TEAM02,0.526
CMP007316,CZ00448,Blocked drain,drainage,W04,12.920579,77.446673,4,2609,TEAM10,0.722
CMP007317,CZ03713,Drainage overflowing,drainage,W18,12.929502,77.548904,5,1346,TEAM10,0.725
CMP007318,CZ07895,Flickering street lamp,streetlight,W06,12.940471,77.568022,5,804,TEAM10,0.674
CMP007319,CZ07212,Flickering street lamp,streetlight,W09,12.886893,77.454368,2,1793,TEAM08,0.406
CMP007320,CZ06395,Damaged road patch,pothole,W19,12.920311,77.57901,2,952,,0.328
CMP007321,CZ05252,Open manhole,drainage,W14,12.945196,77.449564,2,1270,TEAM10,0.358
CMP007322,CZ02426,Overflowing dustbin,garbage,W16,12.857437,77.453297,5,1169,TEAM07,0.708
CMP007323,CZ05675,Open manhole,drainage,W18,12.879529,77.476957,3,3816,TEAM07,0.713
CMP007324,CZ00359,Pipe burst near house,water_leak,W18,12.926902,77.561084,1,309,TEAM04,0.149
CMP007325,CZ01490,Broken road surface,pothole,W07,12.909781,77.439008,1,1756,TEAM08,0.283
CMP007326,CZ07403,Water supply leak,water_leak,W09,12.978121,77.560258,5,3384,TEAM08,0.913
CMP007327,CZ01278,Overflowing dustbin,garbage,W17,12.875152,77.502304,1,192,TEAM09,0.138
CMP007328,CZ01221,Open manhole,drainage,W15,12.871745,77.540753,4,1311,TEAM04,0.601
CMP007329,CZ04335,Flickering street lamp,streetlight,W05,12.877394,77.563653,4,3348,TEAM02,0.79
CMP007330,CZ01022,Water supply leak,water_leak,W16,12.84559,77.487176,2,2142,TEAM01,0.438
CMP007331,CZ03633,Drainage overflowing,drainage,W20,12.951789,77.4867,1,3046,TEAM08,0.402
CMP007332,CZ07482,Pipe burst near house,water_leak,W18,12.865638,77.479887,4,1621,TEAM10,0.63
CMP007333,CZ06297,Pole light fused,streetlight,W04,12.855829,77.450059,5,2268,TEAM07,0.81
CMP007334,CZ05581,Broken road surface,pothole,W06,12.867314,77.510375,3,3407,TEAM03,0.675
CMP007335,CZ03081,Overflowing dustbin,garbage,W08,12.828005,77.525914,3,1414,TEAM04,0.491
CMP007336,CZ00924,Broken road surface,pothole,W20,12.921342,77.432557,1,2597,TEAM06,0.36
CMP007337,CZ03715,Clogged sewage line,drainage,W02,12.939482,77.526508,3,293,TEAM05,0.387
CMP007338,CZ00659,Damaged road patch,pothole,W06,12.858749,77.475674,3,3433,TEAM05,0.678
CMP007339,CZ07120,Blocked drain,drainage,W13,12.92418,77.564784,3,2574,TEAM05,0.598
CMP007340,CZ05705,Water supply leak,water_leak,W02,12.829213,77.523175,4,3013,TEAM06,0.759
CMP007341,CZ02886,Street garbage pile,garbage,W08,12.911919,77.577918,1,2245,TEAM02,0.328
CMP007342,CZ05574,Big pothole on road,pothole,W05,12.898375,77.50447,2,2911,TEAM10,0.51
CMP007343,CZ04015,Flickering street lamp,streetlight,W05,12.828938,77.491569,2,3758,TEAM06,0.588
CMP007344,CZ06284,Smell from waste,garbage,W04,12.846055,77.492012,2,183,TEAM09,0.257
CMP007345,CZ03403,Broken road surface,pothole,W11,12.928375,77.467023,5,3451,TEAM01,0.92
CMP007346,CZ06482,Drainage overflowing,drainage,W02,12.835479,77.460494,1,465,TEAM04,0.163
CMP007347,CZ07460,Clogged sewage line,drainage,W04,12.904328,77.556041,5,266,,0.625
CMP007348,CZ02443,Pole light fused,streetlight,W04,12.893322,77.566588,4,2701,TEAM05,0.73
CMP007349,CZ04614,Water supply leak,water_leak,W11,12.838391,77.474107,4,15,TEAM01,0.481
CMP007350,CZ02375,Water supply leak,water_leak,W14,12.961216,77.501979,2,3972,TEAM02,0.608
CMP007351,CZ05966,Smell from waste,garbage,W01,12.913167,77.549378,4,175,TEAM06,0.496
CMP007352,CZ06803,Deep pothole near junction,pothole,W13,12.865207,77.511735,1,2003,TEAM06,0.305
CMP007353,CZ01868,Pole light fused,streetlight,W17,12.823142,77.571987,3,2803,TEAM03,0.62
CMP007354,CZ07723,Street garbage pile,garbage,W11,12.919133,77.514443,4,1849,,0.651
CMP007355,CZ04302,Deep pothole near junction,pothole,W12,12.898096,77.491883,4,193,TEAM06,0.498
CMP007356,CZ03907,Streetlight not working,streetlight,W16,12.882226,77.555607,3,90,TEAM09,0.368
CMP007357,CZ00923,Damaged road patch,pothole,W20,12.905929,77.530415,4,1481,TEAM01,0.617
CMP007358,CZ06584,Dark road no lights,streetlight,W02,12.898371,77.464009,4,785,TEAM10,0.553
CMP007359,CZ06853,Water supply leak,water_leak,W11,12.860992,77.436152,3,327,TEAM08,0.39
CMP007360,CZ05171,Water leakage on road,water_leak,W12,12.885727,77.479712,3,1346,TEAM07,0.485
CMP007361,CZ01052,Flickering street lamp,streetlight,W12,12.925725,77.491765,1,2488,TEAM04,0.35
CMP007362,CZ02784,Damaged road patch,pothole,W06,12.850602,77.537201,3,2237,TEAM06,0.567
CMP007363,CZ01981,Overflowing dustbin,garbage,W07,12.874549,77.434091,4,3104,TEAM04,0.767
CMP007364,CZ02648,Smell from waste,garbage,W15,12.976557,77.538573,1,3535,TEAM01,0.447
CMP007365,CZ03203,Drainage overflowing,drainage,W12,12.845017,77.517958,4,4057,TEAM10,0.856
CMP007366,CZ04780,Big pothole on road,pothole,W04,12.934606,77.464764,4,3323,TEAM09,0.788
CMP007367,CZ04830,Flickering street lamp,streetlight,W17,12.891747,77.475079,3,2189,,0.563
CMP007368,CZ03803,Pipe burst near house,water_leak,W16,12.905159,77.540917,5,115,TEAM01,0.611
CMP007369,CZ02728,Dark road no lights,streetlight,W13,12.887108,77.42517,3,2906,TEAM01,0.629
CMP007370,CZ04634,Pipe burst near house,water_leak,W08,12.965757,77.42156,5,3999,TEAM04,0.97
CMP007371,CZ06856,Clogged sewage line,drainage,W16,12.88026,77.52622,5,753,TEAM07,0.67
CMP007372,CZ00757,Water leakage on road,water_leak,W04,12.838315,77.444594,1,4094,TEAM07,0.499
CMP007373,CZ03093,Street garbage pile,garbage,W05,12.87023,77.44213,5,4239,,0.992
CMP007374,CZ07865,Broken road surface,pothole,W16,12.918776,77.500565,2,231,TEAM09,0.261
CMP007375,CZ02007,Blocked drain,drainage,W19,12.887976,77.463221,3,1008,TEAM09,0.453
CMP007376,CZ06953,Blocked drain,drainage,W10,12.83549,77.474024,1,180,TEAM02,0.137
CMP007377,CZ06753,Sewage water overflow,water_leak,W01,12.956092,77.488988,1,2731,TEAM08,0.373
CMP007378,CZ06627,Big pothole on road,pothole,W04,12.940941,77.508079,2,3519,TEAM03,0.566
CMP007379,CZ03043,Water supply leak,water_leak,W06,12.856537,77.466271,4,3750,TEAM04,0.827
CMP007380,CZ06185,Open manhole,drainage,W08,12.873866,77.538695,1,2980,TEAM01,0.396
CMP007381,CZ02829,Water supply leak,water_leak,W15,12.903444,77.460812,1,394,TEAM09,0.156
CMP007382,CZ07978,Damaged road patch,pothole,W11,12.892734,77.550637,5,530,TEAM08,0.649
CMP007383,CZ02848,Broken road surface,pothole,W19,12.83215,77.562575,3,3764,TEAM05,0.709
CMP007384,CZ07087,Overflowing dustbin,garbage,W01,12.897475,77.51931,4,2174,TEAM10,0.681
CMP007385,CZ02331,Drainage overflowing,drainage,W11,12.943178,77.434108,3,502,TEAM08,0.406
CMP007386,CZ05824,Damaged road patch,pothole,W15,12.870904,77.456473,4,3859,TEAM10,0.837
CMP007387,CZ00609,Dark road no lights,streetlight,W06,12.893852,77.437798,2,186,TEAM08,0.257
CMP007388,CZ01076,Broken road surface,pothole,W10,12.960108,77.557045,1,3189,TEAM10,0.415
CMP007389,CZ06020,Drainage overflowing,drainage,W13,12.895063,77.496612,5,1769,TEAM08,0.764
CMP007390,CZ04133,Sewage water overflow,water_leak,W11,12.907965,77.44489,4,895,TEAM07,0.563
CMP007391,CZ02247,Smell from waste,garbage,W11,12.916419,77.534058,3,1145,,0.466
CMP007392,CZ05189,Sewage water overflow,water_leak,W19,12.920215,77.545268,3,3293,TEAM07,0.665
CMP007393,CZ05440,Drainage overflowing,drainage,W06,12.884817,77.472672,3,407,,0.398
CMP007394,CZ00627,Clogged sewage line,drainage,W04,12.867123,77.533752,5,2596,,0.84
CMP007395,CZ00423,Broken road surface,pothole,W06,12.944845,77.510193,5,3111,TEAM05,0.888
CMP007396,CZ07960,Open manhole,drainage,W19,12.89007,77.533256,1,2984,,0.396
CMP007397,CZ02824,Water supply leak,water_leak,W03,12.870843,77.427035,2,2292,TEAM01,0.452
CMP007398,CZ06130,Pole light fused,streetlight,W19,12.921629,77.546697,4,1598,TEAM06,0.628
CMP007399,CZ07568,Smell from waste,garbage,W11,12.91919,77.512494,4,2055,TEAM02,0.67
CMP007400,CZ00979,Pipe burst near house,water_leak,W13,12.903456,77.429706,2,4262,TEAM02,0.635
CMP007401,CZ03244,Street garbage pile,garbage,W16,12.919728,77.509349,4,1621,TEAM02,0.63
CMP007402,CZ01309,Smell from waste,garbage,W10,12.842037,77.467819,2,24,,0.242
CMP007403,CZ05197,Water leakage on road,water_leak,W19,12.857724,77.544073,2,2344,TEAM06,0.457
CMP007404,CZ00554,Water leakage on road,water_leak,W13,12.934071,77.474524,1,3402,TEAM03,0.435
CMP007405,CZ00803,Street garbage pile,garbage,W19,12.969012,77.427615,1,878,TEAM02,0.201
CMP007406,CZ06901,Big pothole on road,pothole,W03,12.859947,77.529307,2,597,TEAM10,0.295
CMP007407,CZ01527,Dark road no lights,streetlight,W15,12.902862,77.501863,5,972,TEAM03,0.69
CMP007408,CZ01653,Garbage not collected,garbage,W15,12.877554,77.507965,2,3478,TEAM10,0.562
CMP007409,CZ06284,Streetlight not working,streetlight,W15,12.832921,77.443943,1,834,TEAM03,0.197
CMP007410,CZ01818,Streetlight not working,streetlight,W15,12.977948,77.529107,3,1846,TEAM10,0.531
CMP007411,CZ00402,Drainage overflowing,drainage,W19,12.838842,77.5734,4,2684,,0.729
CMP007412,CZ07818,Overflowing dustbin,garbage,W15,12.912557,77.463667,1,165,TEAM07,0.135
CMP007413,CZ04006,Water leakage on road,water_leak,W02,12.830274,77.515656,2,2042,TEAM09,0.429
CMP007414,CZ02639,Water leakage on road,water_leak,W06,12.938252,77.528694,4,4198,TEAM06,0.869
CMP007415,CZ00471,Garbage not collected,garbage,W04,12.868974,77.532788,4,209,TEAM02,0.499
CMP007416,CZ03605,Dark road no lights,streetlight,W09,12.877974,77.499731,2,1360,TEAM05,0.366
CMP007417,CZ01968,Clogged sewage line,drainage,W16,12.969111,77.572392,5,4020,TEAM08,0.972
CMP007418,CZ01590,Garbage not collected,garbage,W02,12.869318,77.428127,3,2919,TEAM03,0.63
CMP007419,CZ07649,Broken road surface,pothole,W07,12.926972,77.486836,1,979,TEAM08,0.211
CMP007420,CZ01708,Street garbage pile,garbage,W16,12.979802,77.432328,4,3852,TEAM02,0.837
CMP007421,CZ06918,Drainage overflowing,drainage,W20,12.853562,77.498604,1,2399,,0.342
CMP007422,CZ04979,Water leakage on road,water_leak,W12,12.906477,77.573858,5,3280,TEAM06,0.904
