match_id,candidate_id,job_id,candidate_skills,job_required_skill,candidate_distance_km,candidate_experience_years,skill_match,match_score
7960,CAND0355,JOB0863,"java,react,node",linux,29.3,11,0,0.303
7961,CAND0696,JOB0609,"node,testing,docker,git,data analysis",aws,16.5,1,0,0.154
7962,CAND0629,JOB0054,"blockchain,flutter,aws,java,angular",angular,31.6,3,1,0.634
7963,CAND0370,JOB0269,"javascript,git,angular,cpp,flutter,sql",docker,43.2,4,0,0.107
7964,CAND0657,JOB0354,"git,angular,machine learning",java,5.9,3,0,0.236
7965,CAND0216,JOB1190,"cybersecurity,java,node,javascript",docker,43.0,10,0,0.228
7966,CAND0563,JOB1083,"git,testing,python,docker,devops",devops,9.5,5,1,0.762
7967,CAND0763,JOB1189,"devops,linux,cybersecurity,node,cpp",java,2.5,11,0,0.41
7968,CAND0430,JOB0204,"node,linux,python,machine learning,react,blockchain",machine learning,29.8,7,1,0.721
7969,CAND0044,JOB0023,"node,docker,cpp,git,angular,aws",flutter,10.9,10,0,0.356
7970,CAND0282,JOB0941,"aws,java,sql,javascript",java,13.2,15,1,0.947
7971,CAND0246,JOB0720,"cybersecurity,python,angular,java,node,react",docker,28.5,0,0,0.086
7972,CAND0661,JOB0203,"cybersecurity,data analysis,linux",javascript,13.8,15,0,0.445
7973,CAND0491,JOB0607,"javascript,react,python,data analysis,node,testing",cpp,0.6,9,0,0.378
7974,CAND0351,JOB0326,"flutter,linux,cpp,devops",testing,41.2,2,0,0.075
7975,CAND0150,JOB0043,"cybersecurity,flutter,node,git,testing,python",docker,20.1,13,0,0.38
7976,CAND0234,JOB0867,"docker,sql,cpp,blockchain,python,linux",docker,21.4,12,1,0.854
7977,CAND0645,JOB0192,"data analysis,cybersecurity,blockchain,devops,git",docker,38.5,13,0,0.306
7978,CAND0658,JOB0324,"docker,flutter,azure,java,sql,linux",python,40.1,11,0,0.26
7979,CAND0237,JOB1035,"javascript,git,python,java,react",python,5.9,11,1,0.896
7980,CAND0119,JOB0982,"sql,cybersecurity,linux,azure,machine learning,cpp",machine learning,10.4,15,1,0.958
7981,CAND0383,JOB0512,"linux,devops,data analysis,azure,sql,docker",sql,10.8,9,1,0.837
7982,CAND0677,JOB0020,"java,data analysis,linux,react",cybersecurity,4.0,5,0,0.284
7983,CAND0306,JOB0113,"git,blockchain,testing,cybersecurity,node,java",docker,1.0,7,0,0.336
7984,CAND0025,JOB1197,"flutter,node,aws,data analysis,blockchain,angular",python,15.7,15,0,0.437
7985,CAND0361,JOB0606,"java,angular,git,docker,blockchain,cpp",flutter,47.0,1,0,0.032
7986,CAND0657,JOB0547,"node,java,azure,flutter",flutter,27.4,11,1,0.81
7987,CAND0326,JOB0522,"devops,javascript,git,blockchain",angular,6.3,12,0,0.415
7988,CAND0036,JOB0632,"react,java,data analysis,angular",git,10.4,0,0,0.158
7989,CAND0057,JOB0523,"aws,testing,machine learning,javascript",react,45.6,6,0,0.138
7990,CAND0694,JOB0804,"cybersecurity,devops,data analysis,node",cpp,30.4,7,0,0.218
7991,CAND0792,JOB0341,"sql,cybersecurity,javascript,angular,git,machine learning",react,22.0,1,0,0.132
7992,CAND0173,JOB0973,"angular,testing,devops",react,31.2,15,0,0.375
7993,CAND0393,JOB0911,"javascript,cpp,testing,python,git",data analysis,47.5,15,0,0.31
7994,CAND0018,JOB0424,"cpp,docker,testing,linux",blockchain,10.8,13,0,0.417
7995,CAND0120,JOB0598,"sql,java,machine learning",sql,19.3,11,1,0.843
7996,CAND0614,JOB0548,"aws,linux,java,devops,machine learning,docker",java,47.8,14,1,0.789
7997,CAND0036,JOB0684,"devops,node,angular,blockchain",react,14.4,6,0,0.262
7998,CAND0100,JOB0340,"cpp,blockchain,sql,python,java",cybersecurity,40.1,12,0,0.28
7999,CAND0695,JOB1022,"git,blockchain,python,data analysis",devops,46.6,4,0,0.094
8000,CAND0090,JOB1072,"aws,cpp,angular,java,cybersecurity,machine learning",flutter,6.0,10,0,0.376
8001,CAND0527,JOB0757,"aws,cybersecurity,linux,javascript,devops",flutter,28.7,4,0,0.165
8002,CAND0384,JOB0549,"cpp,sql,python,node,azure",git,7.4,2,0,0.21
8003,CAND0726,JOB0136,"devops,testing,machine learning,node,git,azure",docker,5.7,13,0,0.437
8004,CAND0799,JOB0749,"python,cpp,aws,docker,devops",devops,49.7,7,1,0.641
8005,CAND0493,JOB0810,"node,blockchain,java,linux",data analysis,42.9,15,0,0.328
8006,CAND0270,JOB0425,"javascript,node,cybersecurity,python",docker,40.9,15,0,0.336
8007,CAND0482,JOB0971,"cybersecurity,devops,javascript,node",docker,41.2,0,0,0.035
8008,CAND0030,JOB0759,"git,node,testing",python,15.4,3,0,0.198
8009,CAND0744,JOB0098,"react,angular,javascript,java,python",react,12.9,13,1,0.908
8010,CAND0182,JOB0273,"angular,git,sql,cybersecurity,javascript",testing,39.7,15,0,0.341
8011,CAND0650,JOB0328,"devops,cybersecurity,react,cpp",node,48.3,0,0,0.007
8012,CAND0279,JOB0348,"cpp,git,cybersecurity,docker,blockchain",blockchain,33.0,9,1,0.748
8013,CAND0502,JOB0611,"flutter,cybersecurity,react,java,devops,docker",java,34.7,9,1,0.741
8014,CAND0304,JOB1047,"azure,node,testing,devops,javascript",linux,43.7,12,0,0.265
8015,CAND0211,JOB0490,"azure,cpp,devops",git,36.3,9,0,0.235
8016,CAND0695,JOB0976,"linux,data analysis,docker,node",testing,10.4,2,0,0.198
8017,CAND0491,JOB0006,"python,flutter,javascript",aws,32.1,4,0,0.152
8018,CAND0779,JOB0595,"java,linux,aws,python,cybersecurity,blockchain",machine learning,31.2,0,0,0.075
8019,CAND0800,JOB1039,"node,testing,blockchain",linux,47.8,3,0,0.069
8020,CAND0019,JOB0934,"git,data analysis,aws,flutter",angular,4.6,9,0,0.362
8021,CAND0216,JOB1069,"linux,devops,cybersecurity,docker,sql,angular",testing,0.5,15,0,0.498
8022,CAND0743,JOB1057,"angular,flutter,docker,javascript,python",java,42.3,12,0,0.271
8023,CAND0167,JOB0996,"javascript,cpp,testing,machine learning,cybersecurity,flutter",flutter,7.8,11,1,0.889
8024,CAND0525,JOB0281,"docker,flutter,azure,react,testing,cybersecurity",angular,21.4,2,0,0.154
8025,CAND0719,JOB0301,"node,flutter,docker,data analysis,sql,blockchain",javascript,40.1,2,0,0.08
8026,CAND0034,JOB0190,"sql,aws,devops,machine learning",aws,30.6,11,1,0.798
8027,CAND0005,JOB0502,"sql,angular,testing,react,java",react,17.4,6,1,0.75
8028,CAND0159,JOB1026,"devops,azure,linux,machine learning",aws,13.3,8,0,0.307
8029,CAND0523,JOB0380,"machine learning,git,data analysis,node",aws,0.9,1,0,0.216
8030,CAND0513,JOB0715,"git,aws,devops,blockchain,node,flutter",machine learning,13.5,6,0,0.266
8031,CAND0193,JOB0913,"python,linux,node,cpp,data analysis",docker,34.9,11,0,0.28
8032,CAND0767,JOB0972,"aws,cpp,python,node,docker",git,46.1,5,0,0.116
8033,CAND0052,JOB0781,"docker,linux,machine learning,azure,testing",flutter,3.6,6,0,0.306
8034,CAND0239,JOB0566,"data analysis,docker,flutter,machine learning,linux",testing,0.6,0,0,0.198
8035,CAND0628,JOB0936,"python,cpp,cybersecurity,azure,java,sql",docker,12.9,7,0,0.288
8036,CAND0419,JOB0202,"react,cybersecurity,linux",machine learning,47.7,0,0,0.009
8037,CAND0485,JOB0670,"azure,java,node,data analysis,react",linux,17.3,14,0,0.411
8038,CAND0480,JOB0541,"aws,angular,testing,javascript,react",docker,38.5,5,0,0.146
8039,CAND0394,JOB0859,"java,devops,azure,cpp,node,data analysis",docker,39.7,5,0,0.141
8040,CAND0328,JOB1061,"docker,blockchain,testing,react",devops,27.7,3,0,0.149
8041,CAND0705,JOB0294,"data analysis,cpp,git",data analysis,44.8,11,1,0.741
8042,CAND0169,JOB0114,"react,javascript,java,cpp,linux,aws",docker,1.2,11,0,0.415
8043,CAND0505,JOB0807,"node,cybersecurity,azure",python,45.4,15,0,0.318
8044,CAND0406,JOB0140,"data analysis,python,cybersecurity,angular",data analysis,46.5,14,1,0.794
8045,CAND0336,JOB0413,"blockchain,aws,python,data analysis,testing",cpp,15.7,7,0,0.277
8046,CAND0566,JOB0675,"angular,javascript,data analysis,react",java,47.8,11,0,0.229
8047,CAND0640,JOB0666,"flutter,data analysis,cybersecurity,aws,node,linux",angular,17.1,12,0,0.372
8048,CAND0042,JOB0750,"angular,azure,cpp,blockchain,git,javascript",git,41.4,3,1,0.594
8049,CAND0449,JOB0307,"angular,java,python,git",git,32.3,11,1,0.791
8050,CAND0250,JOB0686,"git,cpp,angular",node,14.0,8,0,0.304
8051,CAND0593,JOB0523,"devops,sql,cybersecurity",docker,32.7,7,0,0.209
8052,CAND0683,JOB1188,"cybersecurity,aws,sql,angular,data analysis,cpp",machine learning,20.5,9,0,0.298
8053,CAND0035,JOB0636,"aws,blockchain,git,azure,javascript,angular",aws,40.5,0,1,0.538
8054,CAND0316,JOB0954,"sql,machine learning,flutter",linux,6.2,3,0,0.235
8055,CAND0326,JOB0750,"java,azure,linux,devops",java,1.5,0,1,0.694
8056,CAND0346,JOB0292,"devops,java,sql,testing,aws",angular,27.7,4,0,0.169
8057,CAND0312,JOB0349,"java,linux,machine learning,testing,cpp,blockchain",testing,16.5,11,1,0.854
8058,CAND0557,JOB0623,"react,devops,cybersecurity,blockchain,angular",cpp,37.8,13,0,0.309
8059,CAND0017,JOB0716,"testing,linux,angular,sql,machine learning,python",react,12.9,5,0,0.248
8060,CAND0249,JOB0465,"azure,python,node,cpp,react,git",java,8.2,7,0,0.307
8061,CAND0262,JOB0512,"testing,cybersecurity,aws,blockchain",java,9.6,14,0,0.442
8062,CAND0183,JOB0598,"azure,angular,blockchain,testing,cpp",docker,8.8,11,0,0.385
8063,CAND0568,JOB0393,"python,javascript,node,docker,react,blockchain",node,17.4,0,1,0.63
8064,CAND0270,JOB1177,"machine learning,java,cybersecurity",angular,40.6,7,0,0.178
8065,CAND0021,JOB0683,"blockchain,node,machine learning,react",cpp,11.0,11,0,0.376
8066,CAND0415,JOB0219,"javascript,azure,aws,cpp,sql",azure,19.9,3,1,0.68
8067,CAND0491,JOB0213,"git,machine learning,docker,devops,react,data analysis",data analysis,25.9,0,1,0.596
8068,CAND0156,JOB0400,"cybersecurity,docker,aws,node",python,8.1,11,0,0.388
8069,CAND0299,JOB0798,"docker,react,cybersecurity,angular",javascript,44.9,13,0,0.28
8070,CAND0143,JOB0706,"flutter,azure,python,react,devops",angular,48.0,12,0,0.248
8071,CAND0085,JOB0161,"cybersecurity,javascript,cpp,python",git,10.9,13,0,0.416
8072,CAND0056,JOB0818,"react,git,java,cpp,sql",cybersecurity,11.4,8,0,0.314
8073,CAND0160,JOB0513,"react,devops,linux,javascript,python",testing,20.7,9,0,0.297
8074,CAND0522,JOB0560,"aws,react,cpp,linux",testing,16.0,9,0,0.316
8075,CAND0184,JOB0246,"node,java,blockchain,sql",react,18.4,9,0,0.306
8076,CAND0653,JOB0473,"data analysis,python,java",machine learning,45.2,15,0,0.319
8077,CAND0320,JOB0352,"flutter,machine learning,node,cybersecurity",angular,14.5,13,0,0.402
8078,CAND0497,JOB0398,"testing,machine learning,docker,cpp,node,sql",aws,47.0,13,0,0.272
8079,CAND0295,JOB0392,"javascript,aws,java",cybersecurity,3.4,13,0,0.446
8080,CAND0284,JOB1011,"testing,react,javascript,cpp",aws,49.5,3,0,0.062
8081,CAND0482,JOB0320,"docker,angular,git,cybersecurity,cpp,aws",flutter,47.6,0,0,0.01
8082,CAND0771,JOB0480,"docker,react,testing,javascript,sql,machine learning",javascript,11.0,11,1,0.876
8083,CAND0090,JOB0843,"flutter,machine learning,testing,data analysis,angular,aws",python,23.3,14,0,0.387
8084,CAND0087,JOB0677,"flutter,testing,devops,data analysis,python,javascript",react,6.7,7,0,0.313
8085,CAND0159,JOB0340,"linux,node,blockchain,flutter,testing,python",react,49.4,0,0,0.002
8086,CAND0549,JOB0194,"sql,cpp,data analysis,aws",angular,17.8,0,0,0.129
8087,CAND0693,JOB0832,"linux,react,git,node",git,19.8,2,1,0.661
8088,CAND0200,JOB0694,"react,cpp,blockchain,testing,git",data analysis,49.7,3,0,0.061
8089,CAND0188,JOB1011,"angular,cybersecurity,blockchain,linux,docker",testing,13.1,13,0,0.408
8090,CAND0669,JOB0340,"linux,flutter,blockchain,docker,cpp",testing,42.2,11,0,0.251
8091,CAND0043,JOB0276,"cybersecurity,flutter,git,linux,angular",python,47.1,11,0,0.232
8092,CAND0057,JOB1144,"sql,java,flutter",java,32.2,2,1,0.611
8093,CAND0528,JOB0874,"docker,cpp,data analysis,blockchain,azure",node,33.9,15,0,0.364
8094,CAND0451,JOB1022,"machine learning,flutter,git,azure,testing,blockchain",git,8.9,6,1,0.784
8095,CAND0314,JOB0221,"data analysis,testing,node,java",node,43.3,6,1,0.647
8096,CAND0470,JOB0990,"docker,git,javascript,data analysis",blockchain,48.8,6,0,0.125
8097,CAND0214,JOB0488,"python,angular,linux,cpp,azure,docker",linux,34.4,6,1,0.682
8098,CAND0569,JOB0075,"angular,data analysis,java,node,blockchain",linux,29.5,0,0,0.082
8099,CAND0123,JOB0950,"aws,cpp,flutter",testing,12.5,15,0,0.45
8100,CAND0052,JOB0610,"cybersecurity,linux,docker,data analysis",azure,12.3,6,0,0.271
8101,CAND0788,JOB0861,"data analysis,sql,devops,aws",testing,3.5,1,0,0.206
8102,CAND0486,JOB0270,"cpp,python,machine learning,git",angular,18.5,5,0,0.226
8103,CAND0728,JOB0234,"sql,javascript,docker,angular,git,cybersecurity",docker,20.6,12,1,0.858
8104,CAND0585,JOB0382,"flutter,sql,angular,node,testing",cpp,44.9,10,0,0.22
8105,CAND0263,JOB0512,"blockchain,git,flutter,sql,machine learning",cpp,25.3,4,0,0.179
8106,CAND0468,JOB0428,"machine learning,docker,devops,javascript",blockchain,15.8,7,0,0.277
8107,CAND0375,JOB0816,"cybersecurity,sql,javascript,node,react",git,23.9,13,0,0.364
8108,CAND0680,JOB1157,"cybersecurity,blockchain,machine learning,docker",data analysis,46.0,15,0,0.316
8109,CAND0579,JOB0326,"angular,javascript,flutter,cybersecurity,python,data analysis",cybersecurity,15.6,9,1,0.818
8110,CAND0508,JOB0177,"git,testing,docker",node,31.7,4,0,0.153
8111,CAND0050,JOB0640,"machine learning,git,azure,sql,react",git,30.3,6,1,0.699
8112,CAND0126,JOB0806,"blockchain,testing,angular",javascript,47.4,3,0,0.07
8113,CAND0232,JOB0402,"cybersecurity,node,docker,react,flutter",sql,14.7,1,0,0.161
8114,CAND0530,JOB0338,"react,angular,devops,cpp,cybersecurity",data analysis,2.0,10,0,0.392
8115,CAND0291,JOB0255,"python,docker,azure,aws,javascript",angular,8.8,13,0,0.425
8116,CAND0276,JOB1140,"sql,python,flutter,git,data analysis,cpp",linux,27.8,7,0,0.229
8117,CAND0362,JOB0867,"azure,flutter,angular",linux,49.8,12,0,0.241
8118,CAND0606,JOB1044,"machine learning,aws,cpp,testing,python",angular,42.0,5,0,0.132
8119,CAND0635,JOB0245,"testing,flutter,devops",machine learning,23.9,3,0,0.164
8120,CAND0476,JOB0797,"devops,blockchain,machine learning,sql,cybersecurity",git,4.4,15,0,0.482
8121,CAND0034,JOB1138,"testing,blockchain,flutter,sql,aws",git,0.4,1,0,0.218
8122,CAND0633,JOB0963,"aws,data analysis,cpp,python,java,testing",docker,43.8,6,0,0.145
8123,CAND0511,JOB0181,"javascript,cybersecurity,docker",git,1.5,3,0,0.254
8124,CAND0328,JOB0544,"azure,angular,testing",angular,1.6,5,1,0.794
8125,CAND0735,JOB0484,"docker,blockchain,sql,java,flutter",linux,16.5,4,0,0.214
8126,CAND0273,JOB0127,"cybersecurity,react,cpp,node,git,angular",testing,14.7,6,0,0.261
8127,CAND0552,JOB1021,"linux,node,git,devops",machine learning,28.9,13,0,0.344
8128,CAND0020,JOB0878,"python,cpp,devops,flutter,aws,java",node,45.5,14,0,0.298
8129,CAND0526,JOB0695,"git,angular,testing,sql,cpp,react",linux,39.0,0,0,0.044
8130,CAND0467,JOB1073,"azure,angular,machine learning,node,docker,aws",node,9.9,5,1,0.76
8131,CAND0029,JOB0834,"testing,machine learning,cybersecurity,devops",java,39.6,3,0,0.102
8132,CAND0368,JOB1099,"flutter,data analysis,blockchain,sql",python,38.4,4,0,0.126
8133,CAND0428,JOB0712,"sql,flutter,aws,cpp,linux,testing",azure,20.5,7,0,0.258
8134,CAND0772,JOB0385,"linux,data analysis,node,docker,javascript",python,48.0,7,0,0.148
8135,CAND0682,JOB0499,"cpp,devops,cybersecurity,angular,node,python",angular,12.9,1,1,0.668
8136,CAND0154,JOB1038,"data analysis,testing,node,linux",sql,28.0,5,0,0.188
8137,CAND0108,JOB0620,"javascript,sql,angular,java",data analysis,24.8,0,0,0.101
8138,CAND0286,JOB0661,"azure,data analysis,react",blockchain,8.1,2,0,0.208
8139,CAND0068,JOB0026,"git,aws,flutter,cpp",angular,16.8,0,0,0.133
8140,CAND0661,JOB0212,"git,react,blockchain",react,9.1,14,1,0.944
8141,CAND0796,JOB0089,"testing,machine learning,javascript,azure",devops,1.2,13,0,0.455
8142,CAND0585,JOB0042,"python,react,azure,machine learning",linux,20.3,12,0,0.359
8143,CAND0104,JOB0593,"cybersecurity,aws,sql,devops",linux,25.0,8,0,0.26
8144,CAND0385,JOB0120,"devops,machine learning,react,java",aws,39.2,12,0,0.283
8145,CAND0479,JOB0936,"react,flutter,javascript",flutter,38.2,4,1,0.627
8146,CAND0446,JOB1022,"devops,node,sql,azure,javascript",docker,18.2,4,0,0.207
8147,CAND0226,JOB0739,"python,testing,aws",devops,46.9,9,0,0.192
8148,CAND0519,JOB1137,"javascript,sql,blockchain",blockchain,34.9,12,1,0.8
8149,CAND0621,JOB0030,"flutter,aws,react,angular,blockchain,node",blockchain,24.9,6,1,0.72
8150,CAND0383,JOB1173,"java,sql,testing,linux",blockchain,7.0,8,0,0.332
8151,CAND0093,JOB1103,"linux,machine learning,testing,java,azure",data analysis,41.0,5,0,0.136
8152,CAND0552,JOB0383,"data analysis,azure,react",blockchain,1.8,10,0,0.393
8153,CAND0796,JOB0845,"devops,linux,data analysis,cybersecurity",node,10.8,15,0,0.457
8154,CAND0024,JOB0411,"git,docker,flutter",git,31.1,4,1,0.656
8155,CAND0244,JOB0182,"angular,sql,git,javascript,flutter,aws",cpp,32.7,1,0,0.089
8156,CAND0664,JOB0812,"node,sql,testing,cybersecurity,azure",node,41.1,1,1,0.556
8157,CAND0566,JOB1163,"angular,flutter,git",data analysis,0.3,1,0,0.219
8158,CAND0297,JOB0684,"devops,aws,cpp",blockchain,45.1,15,0,0.32
8159,CAND0115,JOB0997,"java,data analysis,docker",docker,7.0,4,1,0.752
8160,CAND0083,JOB0478,"azure,javascript,docker,java,machine learning",sql,46.4,3,0,0.074
8161,CAND0133,JOB0701,"flutter,blockchain,cpp,azure",flutter,36.5,3,1,0.614
8162,CAND0175,JOB0355,"machine learning,testing,devops",node,1.4,1,0,0.214
8163,CAND0423,JOB1130,"sql,javascript,java,angular,azure,docker",java,22.0,2,1,0.652
8164,CAND0383,JOB0731,"testing,machine learning,linux",devops,2.1,4,0,0.272
8165,CAND0323,JOB0996,"git,react,sql",data analysis,0.4,12,0,0.438
8166,CAND0275,JOB0828,"azure,cybersecurity,linux,aws,cpp,testing",java,6.5,9,0,0.354
8167,CAND0737,JOB0335,"node,testing,blockchain,sql",sql,41.7,0,1,0.533
8168,CAND0434,JOB0648,"node,azure,react,aws,flutter",blockchain,6.2,9,0,0.355
8169,CAND0045,JOB0145,"flutter,testing,aws,azure",devops,47.5,13,0,0.27
8170,CAND0344,JOB0550,"java,cpp,blockchain",angular,15.1,1,0,0.16
8171,CAND0218,JOB0737,"aws,javascript,node,docker,flutter,devops",docker,40.8,6,1,0.657
8172,CAND0423,JOB0245,"azure,cybersecurity,python",flutter,10.8,2,0,0.197
8173,CAND0337,JOB1185,"cpp,aws,python,docker,devops,git",python,37.6,15,1,0.85
8174,CAND0308,JOB0359,"data analysis,git,node,testing,devops",cybersecurity,38.3,4,0,0.127
8175,CAND0403,JOB0764,"linux,angular,python,git,azure",blockchain,27.4,14,0,0.37
8176,CAND0572,JOB0713,"flutter,node,python,java",aws,41.6,5,0,0.134
8177,CAND0113,JOB0332,"docker,flutter,angular",flutter,16.1,4,1,0.716
8178,CAND0746,JOB0596,"node,devops,docker,cpp",docker,41.4,5,1,0.634
8179,CAND0045,JOB0894,"blockchain,data analysis,cpp,docker",java,3.4,10,0,0.386
8180,CAND0031,JOB0475,"cpp,react,data analysis,angular,cybersecurity,git",data analysis,23.8,6,1,0.725
8181,CAND0268,JOB0525,"blockchain,cybersecurity,linux,data analysis,docker,git",git,10.2,13,1,0.919
8182,CAND0362,JOB0352,"javascript,devops,azure",git,10.9,3,0,0.216
8183,CAND0345,JOB0661,"sql,azure,angular,machine learning,testing,devops",node,27.6,15,0,0.39
8184,CAND0214,JOB0488,"javascript,linux,machine learning,blockchain,aws,java",javascript,43.3,12,1,0.767
8185,CAND0530,JOB1182,"node,angular,flutter",flutter,9.3,1,1,0.683
8186,CAND0029,JOB0199,"node,testing,data analysis,sql,flutter",data analysis,45.3,1,1,0.539
8187,CAND0559,JOB0451,"blockchain,data analysis,cpp,cybersecurity,javascript,testing",data analysis,49.6,1,1,0.522
8188,CAND0278,JOB0855,"react,data analysis,python",python,15.7,3,1,0.697
8189,CAND0094,JOB0624,"blockchain,react,node",docker,33.6,3,0,0.126
8190,CAND0559,JOB0297,"react,data analysis,javascript,aws",devops,31.1,9,0,0.256
8191,CAND0503,JOB0764,"machine learning,aws,data analysis,docker,azure,flutter",docker,28.0,0,1,0.588
8192,CAND0527,JOB0195,"react,javascript,angular",sql,8.5,2,0,0.206
8193,CAND0585,JOB0116,"javascript,azure,machine learning,flutter,node",git,47.5,9,0,0.19
8194,CAND0222,JOB1149,"testing,docker,cpp,java,data analysis,python",angular,25.1,4,0,0.18
8195,CAND0704,JOB0628,"machine learning,cybersecurity,python,react",cpp,38.6,4,0,0.126
8196,CAND0589,JOB0713,"flutter,cybersecurity,aws,devops,docker,javascript",machine learning,0.1,3,0,0.26
8197,CAND0048,JOB0625,"devops,aws,python,flutter",azure,0.4,10,0,0.398
8198,CAND0676,JOB0801,"sql,cpp,linux",sql,49.6,2,1,0.542
8199,CAND0396,JOB1092,"data analysis,java,flutter,testing,machine learning,sql",flutter,8.6,6,1,0.786
8200,CAND0230,JOB0050,"angular,aws,node,azure,flutter",machine learning,9.2,5,0,0.263
8201,CAND0063,JOB0046,"docker,python,testing",cybersecurity,20.1,6,0,0.24
