trip_id,rider_id,driver_id,pickup_zone,dropoff_zone,pickup_time_min,trip_distance_km,base_fare,surge_multiplier,final_fare
8873,46,736,Z17,Z10,1377,10.82,122.92,1.41,173.32
8874,2701,285,Z13,Z3,576,14.8,178.03,1.7,302.65
8875,2163,154,Z14,Z9,1399,10.72,132.45,1.23,162.91
8876,1628,247,Z14,Z16,1163,7.2,121.44,1.99,241.67
8877,344,793,Z15,Z16,926,7.02,129.07,1.19,153.59
8878,328,145,Z15,Z12,271,13.31,173.25,1.35,233.89
8879,317,419,Z6,Z10,233,7.1,126.07,1.09,137.42
8880,2359,1,Z14,Z9,97,11.1,182.83,1.36,248.65
8881,1325,754,Z11,Z20,1393,13.61,173.22,1.08,187.08
8882,2607,615,Z14,Z11,1063,15.7,253.04,1.38,349.2
8883,935,491,Z19,Z1,163,7.55,133.73,1.29,172.51
8884,824,211,Z16,Z19,890,23.03,358.32,1.03,369.07
8885,1072,186,Z3,Z6,224,8.18,127.82,1.24,158.5
8886,2731,125,Z2,Z7,1349,5.91,84.07,1.41,118.54
8887,471,701,Z18,Z11,485,14.31,199.06,1.01,201.05
8888,1636,7,Z12,Z10,748,3.61,82.53,1.17,96.56
8889,1988,131,Z16,Z5,492,9.54,149.19,1.7,253.62
8890,2990,200,Z16,Z9,1329,24.78,239.17,1.32,315.7
8891,639,718,Z20,Z12,1192,20.67,314.5,1.86,584.97
8892,1207,140,Z1,Z8,1007,4.93,100.16,1.47,147.24
8893,1995,149,Z4,Z17,882,10.85,138.1,1.08,149.15
8894,955,95,Z3,Z7,1118,13.06,192.42,1.88,361.75
8895,1594,55,Z18,Z3,731,1.89,47.5,1.33,63.18
8896,1746,185,Z16,Z8,1421,17.92,286.22,1.22,349.19
8897,1533,705,Z7,Z10,570,5.8,92.14,1.76,162.17
8898,2472,784,Z10,Z18,58,15.46,222.76,1.21,269.54
8899,43,306,Z18,Z10,777,13.65,162.63,1.02,165.88
8900,14,543,Z5,Z5,602,20.73,265.42,1.06,281.35
8901,2307,36,Z20,Z2,808,3.71,66.96,1.28,85.71
8902,2164,307,Z19,Z11,850,19.73,198.26,1.01,200.24
8903,452,488,Z4,Z6,1178,21.96,222.28,1.61,357.87
8904,972,663,Z5,Z2,279,10.54,129.21,1.47,189.94
8905,2747,230,Z14,Z14,51,14.54,240.39,1.41,338.95
8906,2223,75,Z5,Z5,487,16.1,174.77,1.68,293.61
8907,1249,661,Z10,Z8,326,24.04,310.95,1.14,354.48
8908,1851,658,Z12,Z16,759,3.55,68.4,1.47,100.55
8909,2380,439,Z1,Z2,1385,8.88,118.57,1.48,175.48
8910,2547,447,Z2,Z17,1097,14.78,204.05,1.84,375.45
8911,620,224,Z9,Z2,1214,16.72,242.57,1.12,271.68
8912,788,276,Z15,Z16,165,19.78,278.42,1.17,325.75
8913,1316,706,Z12,Z8,459,19.59,199.08,1.32,262.79
8914,1803,284,Z9,Z19,939,16.23,208.07,1.11,230.96
8915,1167,640,Z4,Z3,966,15.22,176.04,1.15,202.45
8916,335,178,Z12,Z10,26,21.1,337.06,1.36,458.4
8917,1875,90,Z16,Z16,354,2.45,53.92,1.46,78.72
8918,1157,557,Z18,Z15,614,11.31,161.49,1.03,166.33
8919,2973,552,Z15,Z9,1013,16.97,280.91,1.48,415.75
8920,173,716,Z10,Z8,1399,7.01,126.73,1.14,144.47
8921,991,325,Z17,Z2,1015,15.66,216.74,1.27,275.26
8922,1190,734,Z6,Z18,273,1.3,40.69,1.02,41.5
8923,510,752,Z4,Z16,897,3.6,81.39,1.46,118.83
8924,1700,138,Z16,Z12,162,21.05,221.61,1.27,281.44
8925,694,518,Z19,Z11,635,3.4,60.95,1.24,75.58
8926,860,2,Z2,Z7,238,18.99,230.73,1.27,293.03
8927,1730,346,Z19,Z6,1060,5.4,107.06,1.22,130.61
8928,1960,398,Z6,Z15,280,12.57,169.42,1.37,232.11
8929,22,726,Z5,Z1,480,3.92,86.7,1.12,97.1
8930,1348,750,Z1,Z20,1035,18.52,203.53,1.32,268.66
8931,781,414,Z12,Z9,279,3.05,61.44,1.47,90.32
8932,379,643,Z13,Z11,791,12.75,161.23,1.28,206.37
8933,2707,54,Z8,Z15,70,19.77,273.45,1.45,396.5
8934,1293,123,Z5,Z4,1317,7.5,132.6,1.21,160.45
8935,717,7,Z4,Z1,1240,7.04,92.75,1.15,106.66
8936,40,249,Z5,Z8,1380,15.68,257.13,1.28,329.13
8937,1710,673,Z16,Z16,483,5.05,94.25,1.26,118.75
8938,2587,163,Z2,Z5,166,3.56,74.54,1.07,79.76
8939,1804,534,Z11,Z3,1278,23.1,292.28,1.03,301.05
8940,2234,312,Z8,Z8,1231,8.67,108.16,1.26,136.28
8941,2186,665,Z7,Z6,460,12.51,207.86,1.44,299.32
8942,2723,280,Z5,Z3,186,4.74,80.3,1.11,89.13
8943,316,7,Z1,Z1,147,24.33,307.15,1.16,356.29
8944,1072,396,Z16,Z17,978,16.48,195.42,1.5,293.13
8945,1535,664,Z16,Z3,379,21.71,217.82,1.12,243.96
8946,623,569,Z2,Z18,791,16.64,173.54,1.45,251.63
8947,2624,489,Z6,Z11,781,2.41,59.3,1.19,70.57
8948,2542,110,Z7,Z9,36,20.14,201.67,1.25,252.09
8949,503,773,Z15,Z4,232,10.13,142.61,1.15,164.0
8950,1223,659,Z15,Z20,481,23.39,238.83,1.04,248.38
8951,1337,505,Z11,Z15,108,13.72,225.12,1.06,238.63
8952,1916,280,Z16,Z3,672,1.97,58.36,1.13,65.95
8953,2855,232,Z13,Z1,1089,3.12,69.55,1.13,78.59
8954,1440,86,Z4,Z1,797,14.54,216.87,1.04,225.54
8955,2104,430,Z8,Z11,855,3.04,67.48,1.05,70.85
8956,2538,401,Z6,Z5,676,17.78,273.07,1.42,387.76
8957,1281,306,Z19,Z17,1073,21.81,277.3,1.24,343.85
8958,1787,262,Z12,Z3,226,11.99,163.44,1.06,173.25
8959,374,714,Z4,Z15,1409,14.55,170.56,1.2,204.67
8960,1771,111,Z13,Z8,948,6.68,122.4,1.11,135.86
8961,2479,308,Z11,Z4,712,9.07,165.87,1.35,223.92
8962,1833,522,Z15,Z12,236,4.27,66.79,1.26,84.16
8963,2007,490,Z9,Z8,1258,8.12,151.57,1.09,165.21
8964,1166,527,Z10,Z19,1253,14.13,210.97,1.16,244.73
8965,781,628,Z13,Z8,205,1.53,46.06,1.46,67.25
8966,1997,734,Z13,Z3,77,4.28,83.18,1.38,114.79
8967,2376,665,Z6,Z11,555,6.9,99.37,1.77,175.88
8968,931,147,Z12,Z2,69,5.3,80.95,1.17,94.71
8969,76,702,Z16,Z9,1360,12.07,155.72,1.16,180.64
8970,1488,159,Z2,Z12,396,23.41,341.31,1.02,348.14
8971,2343,171,Z13,Z20,503,15.07,229.52,1.43,328.21
8972,2984,634,Z2,Z5,445,23.7,228.33,1.33,303.68
8973,1252,371,Z2,Z10,275,22.39,233.72,1.3,303.84
8974,1005,66,Z15,Z17,121,15.12,153.42,1.42,217.86
8975,2445,234,Z2,Z18,1185,14.2,179.41,1.46,261.94
8976,1480,616,Z20,Z8,1399,4.34,73.23,1.24,90.81
8977,1,351,Z18,Z11,384,13.33,178.49,1.39,248.1
8978,2698,410,Z2,Z13,1233,18.3,286.04,1.13,323.23
8979,2818,653,Z7,Z6,661,6.44,94.03,1.08,101.55
8980,1030,195,Z20,Z8,1141,18.17,246.76,1.87,461.44
8981,315,264,Z14,Z6,1036,16.91,268.9,1.13,303.86
8982,407,260,Z3,Z3,12,1.19,41.8,1.37,57.27
8983,2132,41,Z16,Z20,362,21.61,261.38,1.36,355.48
8984,1779,490,Z14,Z20,230,3.82,67.05,1.3,87.17
8985,2445,213,Z10,Z17,1238,5.45,103.51,1.37,141.81
8986,2802,391,Z2,Z5,603,2.78,68.86,1.43,98.47
8987,2289,757,Z4,Z8,180,21.57,282.66,1.02,288.31
8988,679,744,Z20,Z15,1255,4.38,91.07,1.19,108.37
8989,1272,301,Z13,Z8,643,9.81,166.92,1.3,217.0
8990,1048,208,Z18,Z7,964,19.19,283.16,1.21,342.62
8991,1992,297,Z5,Z12,766,10.02,161.57,1.5,242.35
8992,1202,412,Z13,Z17,81,16.27,194.8,1.23,239.6
8993,1786,330,Z17,Z18,568,8.96,131.32,1.56,204.86
8994,2413,593,Z1,Z16,853,10.6,174.0,1.37,238.38
8995,1523,117,Z4,Z11,385,20.43,240.35,1.35,324.47
8996,1024,98,Z3,Z16,1023,21.3,215.71,1.27,273.95
8997,354,153,Z10,Z19,722,17.81,187.41,1.34,251.13
8998,249,512,Z10,Z1,1020,10.02,139.52,1.29,179.98
8999,2034,471,Z4,Z20,732,15.3,156.52,1.03,161.22
9000,1269,235,Z8,Z7,218,17.56,255.65,1.24,317.01
9001,2268,72,Z16,Z9,721,15.95,221.34,1.24,274.46
9002,2151,235,Z5,Z1,385,13.78,204.51,1.34,274.04
9003,739,526,Z14,Z8,921,7.31,90.06,1.47,132.39
9004,2587,658,Z4,Z1,1433,10.42,128.14,1.15,147.36
9005,1583,518,Z5,Z1,1335,12.22,190.12,1.14,216.74
9006,419,513,Z17,Z16,110,19.99,257.28,1.01,259.85
9007,2324,719,Z8,Z13,1154,9.01,162.68,1.56,253.78
9008,1178,60,Z17,Z12,829,5.97,90.22,1.35,121.8
9009,1363,182,Z6,Z11,362,23.16,262.89,1.36,357.53
9010,2309,547,Z7,Z11,761,19.42,278.48,1.42,395.44
9011,2168,37,Z10,Z4,480,14.77,206.48,1.17,241.58
9012,2446,590,Z1,Z9,1223,9.75,160.49,1.13,181.35
9013,2069,261,Z12,Z4,767,13.07,171.54,1.08,185.26
9014,2526,355,Z6,Z15,467,24.26,257.22,1.24,318.95
9015,2286,751,Z16,Z16,840,18.19,226.98,1.25,283.72
9016,1832,12,Z19,Z13,1410,9.22,121.72,1.04,126.59
9017,77,153,Z11,Z1,795,4.58,83.85,1.15,96.43
9018,2415,5,Z19,Z13,775,13.47,202.47,1.3,263.21
9019,2502,399,Z12,Z16,1261,20.1,225.14,1.19,267.92
9020,2030,95,Z14,Z17,137,9.03,139.82,1.2,167.78
9021,2890,664,Z18,Z17,514,12.61,142.63,1.35,192.55
9022,2620,427,Z4,Z15,146,2.83,57.21,1.33,76.09
9023,476,445,Z18,Z18,45,5.56,98.72,1.02,100.69
9024,1012,208,Z18,Z11,226,3.41,79.49,1.45,115.26
9025,1609,678,Z3,Z14,1031,2.13,49.65,1.43,71.0
9026,1273,712,Z16,Z11,109,17.87,177.23,1.39,246.35
9027,2107,676,Z10,Z11,1344,1.66,50.5,1.18,59.59
9028,2001,550,Z13,Z10,730,12.48,175.12,1.41,246.92
9029,2561,103,Z16,Z3,260,9.45,140.86,1.34,188.75
9030,79,310,Z18,Z16,799,9.22,117.43,1.16,136.22
9031,484,123,Z2,Z4,241,12.42,177.01,1.25,221.26
9032,753,163,Z15,Z13,534,9.23,166.87,1.42,236.96
9033,1145,365,Z2,Z4,622,2.68,58.45,1.14,66.63
9034,610,225,Z11,Z16,663,20.83,241.28,1.22,294.36
9035,2563,120,Z5,Z12,1005,1.62,50.63,1.26,63.79
9036,655,161,Z12,Z1,1016,9.97,154.34,1.43,220.71
9037,37,278,Z4,Z19,621,6.25,89.22,1.13,100.82
9038,2421,281,Z6,Z7,219,16.3,209.08,1.38,288.53
9039,1034,638,Z13,Z8,903,23.36,337.98,1.04,351.5
9040,1615,137,Z17,Z14,488,13.37,200.87,1.48,297.29
9041,2866,145,Z1,Z19,479,23.34,240.1,1.42,340.94
9042,1643,176,Z5,Z19,66,8.43,128.85,1.34,172.66
9043,40,479,Z9,Z15,910,5.12,106.17,1.03,109.36
9044,8,334,Z2,Z8,444,15.69,232.58,1.4,325.61
9045,954,113,Z7,Z2,13,16.06,244.84,1.5,367.26
9046,420,154,Z9,Z11,815,9.57,109.16,1.03,112.43
9047,2300,111,Z10,Z15,88,6.63,87.06,1.2,104.47
9048,2671,458,Z8,Z19,1087,14.08,181.95,1.4,254.73
9049,2468,781,Z2,Z11,59,20.62,299.53,1.01,302.53
9050,801,377,Z14,Z11,695,3.54,82.7,1.22,100.89
9051,2629,195,Z9,Z7,1172,4.42,91.45,1.69,154.55
9052,663,645,Z12,Z12,1254,10.58,182.66,1.28,233.8
9053,2274,153,Z17,Z1,48,12.85,198.03,1.25,247.54
9054,2737,465,Z2,Z11,248,14.88,204.26,1.08,220.6
9055,1003,367,Z11,Z9,1164,19.32,188.05,1.87,351.65
9056,1275,664,Z2,Z18,1421,9.41,156.02,1.37,213.75
9057,1888,556,Z11,Z15,580,3.55,60.02,1.9,114.04
9058,1677,96,Z12,Z7,1362,13.09,136.16,1.19,162.03
9059,2458,740,Z17,Z20,422,15.1,218.7,1.24,271.19
9060,1003,341,Z20,Z17,830,24.55,375.69,1.49,559.78
9061,1888,794,Z17,Z15,62,15.7,237.56,1.27,301.7
9062,20,314,Z11,Z12,203,24.5,343.43,1.27,436.16
9063,1,258,Z14,Z10,1018,5.6,105.52,1.42,149.84
9064,2192,647,Z15,Z11,1003,12.59,189.0,1.38,260.82
9065,1321,757,Z8,Z15,356,5.37,101.55,1.42,144.2
9066,1390,755,Z11,Z2,1065,11.38,125.08,1.35,168.86
9067,276,288,Z12,Z20,23,4.03,73.21,1.18,86.39
9068,2572,442,Z13,Z1,623,20.16,259.94,1.27,330.12
9069,2638,584,Z13,Z12,994,20.75,223.49,1.22,272.66
9070,2389,735,Z14,Z1,157,15.38,239.12,1.33,318.03
9071,1475,231,Z20,Z3,355,9.84,110.17,1.44,158.64
9072,2527,156,Z3,Z18,893,14.65,207.17,1.13,234.1
9073,1444,46,Z16,Z17,1439,24.26,262.7,1.49,391.42
9074,1902,193,Z10,Z18,1059,10.03,142.02,1.4,198.83
9075,448,530,Z11,Z14,61,21.48,297.3,1.26,374.6
9076,1506,147,Z19,Z19,850,18.57,208.95,1.06,221.49
9077,1827,776,Z13,Z10,1221,15.73,169.42,1.05,177.89
9078,1475,572,Z4,Z4,327,11.73,179.97,1.28,230.36
9079,2060,626,Z8,Z12,384,6.63,115.3,1.05,121.06
9080,1832,621,Z12,Z8,76,12.32,185.79,1.15,213.66
9081,1614,783,Z10,Z16,834,15.3,242.19,1.31,317.27
9082,1760,745,Z8,Z7,631,2.17,57.42,1.14,65.46
9083,2391,325,Z15,Z9,119,4.86,98.94,1.06,104.88
9084,281,367,Z15,Z15,621,2.92,73.54,1.29,94.87
9085,2758,30,Z17,Z18,601,21.48,337.44,1.2,404.93
9086,2163,710,Z19,Z20,58,5.67,89.9,1.15,103.39
9087,2918,510,Z11,Z3,956,23.62,362.91,1.21,439.12
9088,1727,146,Z14,Z7,969,22.51,334.0,1.15,384.1
9089,2477,418,Z13,Z1,1363,3.29,61.39,1.34,82.26
9090,2166,553,Z14,Z17,865,15.49,255.02,1.39,354.48
9091,207,164,Z15,Z7,1141,15.18,176.06,1.39,244.72
9092,2917,177,Z20,Z9,495,6.27,117.12,1.77,207.3
9093,1117,656,Z6,Z5,1036,1.57,52.07,1.36,70.82
9094,1823,752,Z15,Z7,1034,9.32,128.61,1.02,131.18
9095,69,352,Z5,Z10,610,21.47,226.51,1.1,249.16
9096,1934,624,Z6,Z11,53,7.91,122.23,1.47,179.68
9097,2037,108,Z4,Z18,829,12.89,192.87,1.44,277.73
9098,1215,700,Z4,Z14,835,15.67,211.53,1.37,289.8
9099,1455,374,Z14,Z13,750,17.8,244.61,1.22,298.42
9100,2282,81,Z11,Z3,195,11.18,159.24,1.36,216.57
9101,2680,578,Z17,Z18,602,24.15,295.58,1.01,298.54
9102,2394,58,Z5,Z12,1294,17.95,298.82,1.5,448.23
9103,2710,12,Z8,Z15,1118,11.13,129.06,1.29,166.49
9104,1982,766,Z8,Z10,535,6.48,89.35,1.04,92.92
9105,2552,641,Z17,Z5,664,2.33,58.94,1.31,77.21
9106,714,634,Z1,Z14,412,4.56,90.47,1.49,134.8
9107,2505,772,Z11,Z18,1315,1.24,41.81,1.43,59.79
9108,2987,129,Z8,Z6,258,17.72,246.65,1.06,261.45
9109,860,326,Z9,Z9,62,24.16,344.14,1.49,512.77
9110,2309,218,Z2,Z4,1338,13.36,149.51,1.36,203.33
9111,2195,254,Z6,Z3,1316,5.18,100.75,1.4,141.05
9112,2471,516,Z2,Z15,608,21.89,281.93,1.25,352.41
9113,2388,267,Z15,Z19,1153,4.77,82.06,1.33,109.14
9114,2495,137,Z4,Z5,688,11.94,127.45,1.07,136.37
9115,2606,792,Z13,Z14,141,23.71,302.96,1.37,415.06
9116,1197,692,Z5,Z12,1318,5.86,101.55,1.31,133.03
9117,1204,368,Z13,Z10,545,19.5,189.41,1.1,208.35
9118,1638,483,Z6,Z9,637,20.88,224.52,1.47,330.04
9119,358,158,Z6,Z8,908,10.83,122.34,1.31,160.27
9120,2163,705,Z10,Z10,1238,22.07,228.39,1.22,278.64
9121,2390,45,Z6,Z18,48,10.05,133.21,1.49,198.48
9122,1961,168,Z9,Z2,238,21.9,282.03,1.43,403.3
9123,781,753,Z12,Z5,180,17.22,270.63,1.18,319.34
9124,1212,384,Z10,Z12,24,6.07,118.1,1.25,147.62
9125,2561,94,Z17,Z19,1413,21.71,269.2,1.4,376.88
9126,2455,591,Z19,Z18,1196,18.44,291.49,1.11,323.55
9127,2725,158,Z12,Z20,1083,17.95,294.44,1.69,497.6
9128,616,188,Z13,Z20,772,7.36,110.85,1.32,146.32
9129,1427,89,Z11,Z18,170,10.25,152.53,1.01,154.06
9130,2035,355,Z9,Z12,736,17.13,177.38,1.38,244.78
9131,2054,595,Z10,Z19,1027,22.13,361.79,1.23,445.0
9132,2545,69,Z14,Z6,1323,23.74,283.4,1.23,348.58
9133,2440,384,Z10,Z5,158,22.85,336.51,1.34,450.92
9134,2505,515,Z13,Z16,647,1.54,52.55,1.3,68.31
9135,2441,729,Z3,Z17,1152,5.77,95.36,1.32,125.88
9136,2924,118,Z11,Z15,456,12.82,172.32,1.13,194.72
9137,2294,227,Z19,Z14,498,17.47,188.72,1.23,232.13
9138,276,679,Z16,Z6,1315,17.67,219.08,1.35,295.76
9139,158,356,Z6,Z1,513,15.96,227.97,1.96,446.82
9140,2549,362,Z4,Z18,761,19.29,261.63,1.47,384.6
9141,2734,337,Z4,Z8,257,4.94,82.3,1.03,84.77
9142,1779,264,Z13,Z18,1196,14.21,221.43,1.9,420.72
9143,119,633,Z8,Z20,376,9.26,120.24,1.2,144.29
9144,1452,267,Z7,Z15,206,4.93,94.54,1.4,132.36
9145,1803,362,Z19,Z9,1392,16.76,173.33,1.24,214.93
9146,1001,162,Z8,Z19,420,7.57,101.42,1.48,150.1
9147,2110,740,Z19,Z5,404,20.31,329.63,1.19,392.26
9148,566,280,Z18,Z20,1113,11.9,185.35,1.06,196.47
9149,2335,655,Z6,Z9,810,17.55,209.47,1.32,276.5
9150,1127,787,Z1,Z15,275,16.35,161.76,1.44,232.93
9151,1861,716,Z5,Z14,238,5.59,76.4,1.46,111.54
9152,1194,80,Z12,Z11,385,16.09,179.64,1.05,188.62
9153,1356,235,Z3,Z14,1424,6.42,87.49,1.13,98.86
9154,1618,646,Z15,Z13,1111,13.42,151.84,1.94,294.57
9155,574,188,Z10,Z2,781,1.13,39.96,1.12,44.76
9156,498,506,Z11,Z7,1127,1.75,46.51,1.58,73.49
9157,124,443,Z9,Z17,731,19.75,246.63,1.21,298.42
9158,2808,596,Z19,Z7,870,24.49,352.35,1.29,454.53
9159,2156,767,Z18,Z20,1219,13.41,184.81,1.19,219.92
9160,291,136,Z5,Z4,812,11.77,171.34,1.06,181.62
9161,2446,193,Z2,Z6,220,6.3,101.15,1.39,140.6
9162,773,74,Z19,Z1,275,5.25,73.96,1.45,107.24
9163,2770,581,Z11,Z6,1200,16.82,172.9,1.49,257.62
9164,2773,286,Z13,Z1,1027,11.33,141.9,1.16,164.6
9165,2424,666,Z4,Z6,62,2.74,60.32,1.16,69.97
9166,1546,105,Z17,Z11,856,21.03,259.96,1.13,293.75
9167,2345,651,Z15,Z1,604,2.48,63.64,1.11,70.64
9168,689,662,Z11,Z5,20,14.6,236.03,1.14,269.07
9169,631,447,Z4,Z2,1,12.56,203.68,1.27,258.67
9170,956,510,Z7,Z14,640,2.35,57.03,1.49,84.97
9171,1354,534,Z18,Z19,320,5.08,87.56,1.38,120.83
9172,451,48,Z17,Z13,48,1.28,45.05,1.32,59.47
9173,2435,601,Z19,Z12,882,24.78,240.83,1.17,281.77
9174,2271,717,Z7,Z5,592,9.07,106.41,1.75,186.22
9175,650,597,Z19,Z12,406,9.25,135.64,1.19,161.41
9176,359,546,Z14,Z10,203,24.98,293.68,1.16,340.67
9177,2407,96,Z4,Z17,562,20.42,246.2,1.67,411.15
9178,2171,216,Z20,Z20,950,11.12,124.56,1.19,148.23
9179,2938,519,Z6,Z2,469,13.02,211.94,1.1,233.13
9180,566,565,Z20,Z5,725,16.16,215.07,1.43,307.55
9181,1662,596,Z8,Z17,1217,18.65,189.56,1.32,250.22
9182,2002,498,Z15,Z3,418,8.11,97.15,1.03,100.06
9183,485,6,Z15,Z13,1107,17.84,224.31,1.75,392.54
9184,1464,282,Z14,Z2,274,24.44,344.53,1.45,499.57
9185,2910,155,Z3,Z9,727,5.99,96.21,1.43,137.58
9186,475,692,Z5,Z19,1185,20.73,300.59,1.75,526.03
9187,2585,404,Z14,Z20,1162,8.06,125.18,1.66,207.8
9188,131,511,Z4,Z9,684,19.38,305.42,1.22,372.61
9189,2921,472,Z4,Z12,882,10.17,175.34,1.39,243.72
9190,2420,308,Z14,Z18,1036,16.41,176.02,1.15,202.42
9191,734,433,Z17,Z17,1160,5.42,106.07,1.55,164.41
9192,1179,380,Z18,Z4,496,4.51,85.44,1.84,157.21
9193,2876,679,Z15,Z6,234,2.91,60.47,1.32,79.82
9194,713,50,Z16,Z6,850,11.15,123.92,1.28,158.62
9195,454,558,Z17,Z10,1266,6.19,82.49,1.45,119.61
9196,1800,20,Z7,Z16,986,22.72,331.27,1.3,430.65
9197,874,164,Z15,Z6,21,23.5,299.45,1.15,344.37
9198,1762,578,Z10,Z12,1066,17.52,196.11,1.36,266.71
9199,377,58,Z17,Z9,790,8.45,110.45,1.28,141.38
9200,936,443,Z10,Z1,1347,23.76,359.24,1.41,506.53
9201,242,143,Z17,Z8,391,14.19,206.8,1.49,308.13
9202,2014,654,Z7,Z13,659,4.52,83.34,1.35,112.51
9203,2938,210,Z9,Z6,950,24.69,288.01,1.33,383.05
9204,1472,250,Z8,Z12,621,14.8,246.42,1.1,271.06
9205,2793,347,Z12,Z2,340,16.38,171.1,1.32,225.85
9206,1087,493,Z11,Z20,253,24.73,335.02,1.15,385.27
9207,331,794,Z4,Z16,480,15.76,207.85,1.0,207.85
9208,2728,146,Z10,Z5,1359,2.91,69.58,1.29,89.76
9209,1009,477,Z17,Z18,1397,22.9,235.19,1.04,244.6
9210,1744,319,Z11,Z3,1361,20.35,206.39,1.25,257.99
9211,1715,65,Z16,Z16,86,1.02,44.69,1.21,54.07
9212,1260,22,Z2,Z17,739,15.78,165.16,1.49,246.09
9213,2073,131,Z1,Z8,511,6.67,108.21,1.33,143.92
9214,1014,302,Z14,Z10,88,6.36,94.17,1.17,110.18
9215,1161,476,Z2,Z18,676,5.18,102.46,1.38,141.39
9216,256,380,Z9,Z4,557,21.48,219.46,1.89,414.78
9217,987,657,Z10,Z15,1371,22.54,265.46,1.01,268.11
9218,2236,737,Z20,Z17,1006,20.87,286.79,1.38,395.77
9219,906,602,Z15,Z7,1065,1.82,45.43,1.45,65.87
9220,2963,640,Z7,Z16,18,10.76,173.06,1.35,233.63
9221,737,123,Z20,Z13,470,3.58,76.5,1.04,79.56
9222,166,452,Z10,Z20,706,9.82,110.2,1.03,113.51
9223,848,550,Z20,Z19,605,20.5,320.72,1.16,372.04
9224,625,619,Z11,Z7,961,17.54,178.58,1.05,187.51
9225,950,368,Z13,Z1,1004,4.72,99.05,1.38,136.69
9226,1980,495,Z20,Z9,259,21.98,283.78,1.13,320.67
9227,2266,189,Z17,Z17,1388,14.98,209.72,1.37,287.32
9228,541,214,Z12,Z5,1090,21.39,328.4,1.42,466.33
9229,990,520,Z5,Z4,1133,21.86,221.2,1.92,424.7
9230,2972,622,Z7,Z5,1048,20.27,249.01,1.18,293.83
9231,1999,211,Z20,Z19,343,1.44,48.49,1.24,60.13
9232,1685,82,Z9,Z5,1286,7.12,131.35,1.32,173.38
9233,2592,134,Z7,Z7,1434,2.52,66.44,1.16,77.07
9234,548,737,Z1,Z9,966,9.23,128.14,1.32,169.14
9235,546,332,Z1,Z8,8,13.1,203.97,1.49,303.92
9236,2182,460,Z3,Z9,352,17.24,186.0,1.46,271.56
9237,1291,92,Z14,Z20,226,13.42,168.77,1.13,190.71
9238,2413,311,Z10,Z16,1036,3.39,80.23,1.21,97.08
9239,2724,638,Z4,Z19,487,7.49,123.26,1.39,171.33
9240,2691,800,Z20,Z2,793,20.82,252.73,1.28,323.49
9241,2970,392,Z5,Z9,1420,5.94,91.86,1.1,101.05
9242,1291,322,Z10,Z16,1148,13.34,160.36,1.92,307.89
9243,2557,56,Z3,Z16,288,24.78,379.37,1.33,504.56
9244,2339,417,Z4,Z12,191,10.45,151.35,1.26,190.7
9245,427,669,Z3,Z12,79,10.56,153.0,1.12,171.36
9246,131,393,Z14,Z17,1014,6.88,113.56,1.21,137.41
9247,2872,453,Z9,Z1,243,20.28,197.18,1.23,242.53
9248,2711,247,Z19,Z9,1074,4.25,79.46,1.22,96.94
9249,2620,274,Z4,Z15,809,1.93,52.15,1.05,54.76
9250,1281,730,Z15,Z13,1359,9.3,125.76,1.04,130.79
9251,2262,292,Z17,Z7,277,1.58,48.11,1.14,54.85
9252,2202,630,Z10,Z17,904,14.94,223.5,1.24,277.14
9253,2277,245,Z19,Z5,40,23.57,279.75,1.18,330.1
9254,2832,772,Z6,Z15,1328,12.04,180.03,1.12,201.63
9255,2585,351,Z16,Z10,377,5.3,99.42,1.42,141.18
9256,1346,167,Z15,Z15,903,1.31,46.53,1.07,49.79
9257,775,77,Z5,Z16,144,3.13,74.38,1.41,104.88
9258,1647,676,Z7,Z12,1093,4.6,78.28,1.85,144.82
9259,2553,163,Z2,Z2,805,24.36,230.58,1.21,279.0
9260,742,693,Z14,Z9,1359,13.76,208.24,1.34,279.04
9261,991,522,Z17,Z18,1274,5.72,86.26,1.38,119.04
9262,2571,440,Z17,Z7,93,13.09,195.81,1.37,268.26
9263,1103,663,Z13,Z10,122,19.11,252.52,1.11,280.3
9264,2292,218,Z2,Z18,1187,16.85,211.1,1.11,234.32
9265,467,536,Z19,Z4,47,3.91,82.82,1.09,90.27
9266,1789,742,Z9,Z14,991,12.47,168.1,1.3,218.53
9267,1938,437,Z13,Z19,770,4.49,93.37,1.27,118.58
9268,2341,566,Z4,Z1,1249,3.13,66.05,1.47,97.09
9269,2920,654,Z20,Z20,1394,4.6,94.06,1.49,140.15
9270,1912,30,Z10,Z15,765,19.37,225.1,1.22,274.62
9271,743,222,Z19,Z1,1313,3.39,58.45,1.38,80.66
9272,914,742,Z3,Z17,523,24.14,321.01,1.15,369.16
9273,1959,333,Z16,Z10,703,2.59,65.83,1.24,81.63
9274,1532,373,Z1,Z8,193,1.95,50.3,1.07,53.82
9275,1853,350,Z9,Z14,43,1.2,45.64,1.13,51.57
9276,915,154,Z15,Z10,967,11.66,191.4,1.35,258.39
9277,1289,27,Z3,Z16,753,20.91,309.38,1.07,331.04
9278,1330,178,Z8,Z1,1077,5.68,97.16,1.39,135.05
9279,1624,546,Z17,Z2,1377,16.98,167.23,1.22,204.02
9280,2125,112,Z5,Z1,732,5.42,94.66,1.31,124.0
9281,655,234,Z10,Z4,1318,12.55,131.34,1.18,154.98
