order_id,picker_id,zone_from,zone_to,start_time_min,num_items,total_distance_m,estimated_time_min,priority
9053,288,Z23,Z27,905,1,1984,28.7,HIGH
9054,215,Z1,Z13,461,29,1171,20.4,HIGH
9055,76,Z20,Z21,136,12,844,21.0,MEDIUM
9056,222,Z26,Z9,502,40,1223,26.8,LOW
9057,209,Z9,Z2,1402,12,1971,24.7,MEDIUM
9058,57,Z2,Z30,1134,24,2378,55.4,HIGH
9059,20,Z24,Z23,1256,27,483,8.0,LOW
9060,196,Z18,Z13,1016,8,2387,46.5,LOW
9061,90,Z9,Z10,246,29,2037,36.0,MEDIUM
9062,281,Z23,Z19,440,1,732,11.5,MEDIUM
9063,149,Z3,Z21,1297,35,693,10.7,LOW
9064,281,Z23,Z20,1225,3,1354,17.3,HIGH
9065,237,Z6,Z26,355,12,1293,20.8,MEDIUM
9066,217,Z30,Z3,95,3,2274,39.3,LOW
9067,110,Z27,Z10,1417,21,1426,33.0,HIGH
9068,32,Z24,Z26,1086,30,2133,33.5,LOW
9069,181,Z9,Z9,1222,9,749,15.4,MEDIUM
9070,204,Z15,Z3,467,36,794,12.8,MEDIUM
9071,182,Z23,Z28,993,40,1430,28.0,MEDIUM
9072,6,Z1,Z13,550,32,52,0.7,LOW
9073,210,Z19,Z6,211,20,135,2.1,MEDIUM
9074,186,Z4,Z17,73,30,1017,23.8,MEDIUM
9075,131,Z12,Z16,2,9,1527,32.5,MEDIUM
9076,130,Z13,Z23,127,15,1381,28.3,MEDIUM
9077,143,Z25,Z5,1385,26,1667,22.0,LOW
9078,23,Z5,Z9,662,32,632,15.4,MEDIUM
9079,18,Z18,Z9,597,3,648,10.1,LOW
9080,267,Z18,Z1,1378,4,1152,14.8,HIGH
9081,67,Z27,Z2,177,16,178,3.7,MEDIUM
9082,76,Z10,Z8,458,12,1455,34.1,LOW
9083,281,Z3,Z30,1205,27,2047,28.1,LOW
9084,124,Z12,Z18,281,33,1677,24.7,MEDIUM
9085,102,Z7,Z4,1186,28,2223,30.7,MEDIUM
9086,89,Z8,Z22,808,14,258,6.3,MEDIUM
9087,258,Z29,Z6,1054,19,154,2.6,LOW
9088,21,Z26,Z23,792,6,1352,21.3,MEDIUM
9089,223,Z4,Z28,731,8,2062,30.2,LOW
9090,95,Z23,Z21,1214,17,1933,46.8,LOW
9091,176,Z6,Z21,325,22,2417,40.6,MEDIUM
9092,12,Z23,Z27,407,9,1376,21.9,MEDIUM
9093,51,Z8,Z1,993,35,1137,14.3,MEDIUM
9094,134,Z27,Z10,1296,26,1239,24.1,LOW
9095,247,Z30,Z30,1267,2,1695,26.9,LOW
9096,135,Z2,Z28,573,38,1960,25.1,LOW
9097,196,Z26,Z18,399,21,1427,20.2,MEDIUM
9098,260,Z15,Z8,1236,9,1889,27.5,MEDIUM
9099,56,Z15,Z23,326,29,632,10.9,HIGH
9100,19,Z14,Z25,39,37,1194,17.0,LOW
9101,209,Z10,Z25,1113,29,1448,18.3,MEDIUM
9102,162,Z29,Z16,432,36,2391,49.7,LOW
9103,97,Z18,Z28,1164,37,1380,23.2,LOW
9104,20,Z7,Z1,1326,40,172,4.2,LOW
9105,245,Z17,Z24,145,18,1671,23.3,MEDIUM
9106,233,Z10,Z8,991,30,1701,25.3,MEDIUM
9107,15,Z1,Z11,1286,32,482,6.9,LOW
9108,12,Z16,Z11,479,8,1542,31.7,MEDIUM
9109,270,Z25,Z22,1286,11,558,7.9,LOW
9110,286,Z29,Z18,134,38,812,15.8,MEDIUM
9111,84,Z27,Z1,873,24,343,4.9,HIGH
9112,59,Z10,Z17,301,16,1276,21.7,MEDIUM
9113,135,Z2,Z23,78,31,616,10.6,LOW
9114,252,Z24,Z22,303,26,466,9.2,LOW
9115,166,Z27,Z27,217,34,1206,17.9,MEDIUM
9116,225,Z9,Z21,506,2,409,5.5,MEDIUM
9117,26,Z6,Z7,37,24,661,13.9,LOW
9118,261,Z29,Z19,860,33,1985,31.5,LOW
9119,204,Z30,Z19,735,14,2166,32.4,MEDIUM
9120,99,Z6,Z2,1389,6,143,1.9,HIGH
9121,167,Z30,Z13,1195,28,2476,34.6,MEDIUM
9122,279,Z5,Z3,800,15,674,14.6,LOW
9123,4,Z22,Z11,368,30,1040,19.4,LOW
9124,25,Z30,Z21,1227,10,101,1.4,MEDIUM
9125,294,Z9,Z19,1350,34,1410,31.5,LOW
9126,143,Z1,Z5,1067,29,2465,39.2,LOW
9127,42,Z3,Z24,473,8,2219,31.3,HIGH
9128,116,Z9,Z14,1048,10,1260,20.4,MEDIUM
9129,285,Z9,Z4,1199,24,1567,23.4,MEDIUM
9130,242,Z14,Z11,228,5,2249,28.9,HIGH
9131,28,Z5,Z6,875,32,1667,27.8,LOW
9132,29,Z5,Z3,1321,14,1117,27.1,MEDIUM
9133,115,Z22,Z27,42,11,2229,43.6,HIGH
9134,172,Z30,Z26,176,15,1456,18.4,MEDIUM
9135,143,Z11,Z12,1235,18,1156,15.9,MEDIUM
9136,103,Z22,Z16,60,5,2061,36.2,HIGH
9137,82,Z21,Z15,840,33,63,1.5,LOW
9138,69,Z27,Z1,262,36,2100,46.9,MEDIUM
9139,42,Z5,Z19,317,17,2426,31.4,LOW
9140,270,Z17,Z3,333,27,862,18.8,LOW
9141,197,Z12,Z27,643,4,1340,23.3,LOW
9142,274,Z26,Z24,204,30,1867,34.4,MEDIUM
9143,62,Z19,Z30,189,12,1799,24.2,LOW
9144,171,Z18,Z9,104,4,1096,16.0,MEDIUM
9145,104,Z28,Z10,584,25,1284,16.2,HIGH
9146,224,Z11,Z24,498,40,1858,26.6,MEDIUM
9147,5,Z10,Z27,1045,27,2067,39.3,HIGH
9148,114,Z4,Z5,1413,1,1120,22.9,MEDIUM
9149,173,Z20,Z14,702,31,886,19.2,HIGH
9150,193,Z25,Z28,216,22,1393,23.4,HIGH
9151,163,Z25,Z10,144,14,2124,26.8,MEDIUM
9152,232,Z16,Z3,385,38,2162,32.9,LOW
9153,62,Z16,Z5,220,33,316,4.2,MEDIUM
9154,183,Z1,Z16,314,10,2145,37.2,MEDIUM
9155,195,Z2,Z27,275,26,115,1.7,LOW
9156,29,Z1,Z19,657,27,352,5.2,MEDIUM
9157,47,Z20,Z7,134,6,2137,45.5,HIGH
9158,236,Z8,Z4,372,32,555,8.0,MEDIUM
9159,243,Z6,Z5,866,15,1121,16.7,LOW
9160,2,Z9,Z20,566,16,2113,37.2,LOW
9161,80,Z4,Z7,1385,9,2081,45.8,LOW
9162,218,Z24,Z6,1231,11,1068,18.7,MEDIUM
9163,85,Z8,Z2,50,20,109,1.7,MEDIUM
9164,255,Z24,Z14,1191,10,2475,35.0,MEDIUM
9165,150,Z22,Z25,1137,12,986,13.1,HIGH
9166,178,Z29,Z11,478,14,2182,49.0,MEDIUM
9167,37,Z7,Z27,452,35,1106,23.4,LOW
9168,80,Z10,Z27,19,10,1600,20.1,LOW
9169,4,Z10,Z12,693,24,2254,33.8,LOW
9170,204,Z22,Z23,24,6,1698,24.0,LOW
9171,217,Z7,Z10,975,33,1054,14.7,MEDIUM
9172,232,Z4,Z22,1069,26,2376,36.3,MEDIUM
9173,149,Z16,Z28,75,40,1803,38.6,LOW
9174,97,Z14,Z5,449,5,708,15.4,MEDIUM
9175,262,Z13,Z4,169,20,739,9.7,MEDIUM
9176,185,Z17,Z16,909,10,1125,15.3,HIGH
9177,263,Z28,Z12,579,29,2422,50.0,MEDIUM
9178,156,Z20,Z9,804,23,2343,37.7,HIGH
9179,192,Z1,Z10,1298,29,1107,14.9,LOW
9180,146,Z16,Z14,388,12,1515,22.2,MEDIUM
9181,2,Z1,Z29,1085,2,2103,52.0,HIGH
9182,136,Z12,Z22,941,35,226,4.1,MEDIUM
9183,38,Z15,Z5,529,24,2369,50.6,MEDIUM
9184,27,Z16,Z23,960,7,2201,40.7,HIGH
9185,131,Z18,Z16,91,35,738,12.8,MEDIUM
9186,246,Z30,Z20,823,33,1592,24.6,MEDIUM
9187,276,Z25,Z1,1227,32,462,5.8,LOW
9188,274,Z30,Z16,308,6,1564,24.8,LOW
9189,197,Z16,Z29,775,19,1280,21.5,LOW
9190,249,Z7,Z30,220,33,688,12.4,LOW
9191,135,Z10,Z4,458,38,2058,28.3,LOW
9192,225,Z2,Z1,1320,35,1726,22.6,HIGH
9193,215,Z10,Z9,639,19,706,12.9,MEDIUM
9194,232,Z5,Z24,92,39,1462,19.1,MEDIUM
9195,35,Z2,Z7,723,8,616,15.2,MEDIUM
9196,166,Z22,Z19,343,21,848,16.7,MEDIUM
9197,7,Z15,Z9,1205,9,771,11.7,LOW
9198,153,Z1,Z24,1285,23,1895,30.8,HIGH
9199,35,Z3,Z5,947,25,476,7.2,HIGH
9200,204,Z10,Z22,912,13,823,16.1,MEDIUM
9201,223,Z14,Z19,1264,31,1445,27.6,MEDIUM
9202,120,Z27,Z12,1209,2,172,2.3,MEDIUM
9203,260,Z22,Z21,133,3,657,14.9,LOW
9204,175,Z27,Z29,253,16,1237,18.5,MEDIUM
9205,269,Z28,Z13,1145,30,1492,26.2,MEDIUM
9206,166,Z27,Z10,1233,8,338,7.7,HIGH
9207,298,Z20,Z11,1007,30,546,8.2,MEDIUM
9208,225,Z28,Z6,1167,18,2372,51.5,LOW
9209,162,Z27,Z1,1258,16,683,11.3,LOW
9210,185,Z27,Z13,621,3,2253,35.5,MEDIUM
9211,174,Z12,Z1,75,40,1270,17.6,MEDIUM
9212,96,Z7,Z12,1066,18,850,12.2,MEDIUM
9213,197,Z29,Z30,575,30,2036,29.0,MEDIUM
9214,133,Z3,Z27,570,30,130,2.8,MEDIUM
9215,254,Z18,Z22,192,37,374,6.2,MEDIUM
9216,212,Z14,Z29,128,24,944,21.2,HIGH
9217,23,Z2,Z21,1207,40,2352,34.8,LOW
9218,179,Z19,Z10,1327,6,1345,21.3,MEDIUM
9219,296,Z18,Z14,720,26,2181,38.4,LOW
9220,259,Z12,Z22,1250,1,249,3.4,MEDIUM
9221,29,Z4,Z26,1025,6,1553,24.6,LOW
9222,122,Z27,Z30,115,31,1242,20.5,MEDIUM
9223,154,Z4,Z16,246,19,1771,27.0,LOW
9224,285,Z27,Z2,977,10,520,8.9,MEDIUM
9225,39,Z10,Z23,588,38,848,14.0,MEDIUM
9226,74,Z12,Z6,61,16,1898,36.6,LOW
9227,87,Z12,Z14,380,31,1514,34.5,LOW
9228,129,Z27,Z16,723,11,1645,23.2,MEDIUM
9229,5,Z12,Z22,1342,31,163,2.3,MEDIUM
9230,18,Z29,Z15,402,5,2113,50.2,MEDIUM
9231,187,Z30,Z24,336,17,1131,15.4,MEDIUM
9232,158,Z21,Z12,212,30,1246,20.7,LOW
9233,241,Z22,Z14,1016,19,704,11.8,MEDIUM
9234,179,Z16,Z5,236,1,1305,32.3,MEDIUM
9235,277,Z2,Z1,753,34,771,10.7,LOW
9236,244,Z28,Z4,18,27,660,10.1,LOW
9237,31,Z2,Z8,1425,5,2276,29.7,MEDIUM
9238,94,Z6,Z27,1325,13,1597,21.2,LOW
9239,176,Z27,Z14,1201,5,921,12.9,LOW
9240,273,Z21,Z22,697,32,1975,25.5,LOW
9241,9,Z7,Z25,1042,5,1696,31.0,LOW
9242,285,Z20,Z30,119,11,1176,18.4,MEDIUM
9243,105,Z2,Z26,1215,31,67,1.4,MEDIUM
9244,282,Z23,Z21,1405,10,982,12.8,HIGH
9245,251,Z14,Z14,862,34,1827,36.3,HIGH
9246,278,Z10,Z17,469,36,815,12.5,HIGH
9247,140,Z18,Z29,780,18,2270,42.6,LOW
9248,77,Z22,Z10,458,40,722,9.6,LOW
9249,235,Z24,Z4,490,40,2397,33.2,LOW
9250,114,Z1,Z6,427,31,480,6.8,HIGH
9251,147,Z16,Z6,1380,14,2399,57.8,MEDIUM
9252,30,Z27,Z21,652,17,61,1.4,MEDIUM
9253,110,Z22,Z18,1235,1,692,11.5,MEDIUM
9254,32,Z23,Z30,590,30,1590,22.0,MEDIUM
9255,287,Z3,Z11,1184,18,1098,25.1,MEDIUM
9256,29,Z6,Z3,945,9,647,13.3,MEDIUM
9257,57,Z15,Z12,135,7,349,5.5,LOW
9258,257,Z16,Z21,323,29,786,17.3,HIGH
9259,220,Z22,Z20,494,16,2463,40.3,LOW
9260,278,Z13,Z19,748,3,75,1.1,MEDIUM
9261,34,Z20,Z23,963,35,159,2.3,MEDIUM
9262,243,Z1,Z30,316,13,665,11.9,HIGH
9263,270,Z10,Z9,1034,31,2115,36.2,MEDIUM
9264,96,Z5,Z9,811,22,1612,22.2,HIGH
9265,134,Z9,Z14,36,6,1769,35.9,LOW
9266,295,Z19,Z9,1072,1,2228,33.7,LOW
9267,196,Z17,Z24,500,25,885,18.6,LOW
9268,56,Z30,Z29,419,8,1104,24.8,LOW
9269,272,Z11,Z6,690,16,1954,42.1,LOW
9270,75,Z12,Z13,433,24,86,1.3,LOW
9271,89,Z6,Z5,950,10,1824,27.9,MEDIUM
9272,186,Z21,Z10,539,18,1763,26.2,LOW
9273,76,Z5,Z8,363,34,365,4.8,MEDIUM
9274,296,Z17,Z6,1032,7,1010,12.6,MEDIUM
9275,92,Z29,Z17,544,12,136,2.1,MEDIUM
9276,241,Z26,Z13,401,18,1905,35.2,MEDIUM
9277,123,Z9,Z12,545,33,1740,23.6,LOW
9278,121,Z6,Z28,477,5,1064,21.4,MEDIUM
9279,183,Z29,Z12,1024,32,2037,25.7,LOW
9280,174,Z28,Z8,465,1,776,10.1,MEDIUM
9281,200,Z9,Z6,730,17,1936,24.4,HIGH
9282,272,Z20,Z7,179,35,1377,22.2,MEDIUM
9283,153,Z3,Z19,791,29,2175,40.4,LOW
9284,127,Z21,Z23,812,7,382,5.2,HIGH
9285,58,Z19,Z6,917,19,1115,15.3,LOW
9286,278,Z29,Z8,1305,26,1605,25.5,HIGH
9287,29,Z13,Z8,818,12,222,5.0,HIGH
9288,79,Z20,Z1,571,4,1562,19.5,MEDIUM
9289,292,Z27,Z24,334,28,614,10.8,LOW
9290,270,Z19,Z4,10,5,1737,26.1,HIGH
9291,110,Z4,Z25,655,40,2267,30.8,LOW
9292,102,Z7,Z18,1176,28,706,12.7,LOW
9293,144,Z13,Z13,1314,19,614,8.5,LOW
9294,136,Z3,Z30,622,39,573,9.0,LOW
9295,52,Z30,Z1,982,26,2077,51.8,LOW
9296,183,Z11,Z22,956,2,953,13.5,LOW
9297,104,Z22,Z26,232,12,1358,26.7,MEDIUM
9298,222,Z21,Z14,1047,14,1611,22.1,LOW
9299,265,Z29,Z2,902,6,1118,19.9,LOW
9300,112,Z10,Z26,1017,24,665,12.7,LOW
9301,116,Z21,Z4,1142,24,1434,29.6,LOW
9302,183,Z28,Z8,707,30,1837,31.5,MEDIUM
9303,154,Z26,Z6,1412,29,1378,20.5,LOW
9304,216,Z7,Z30,504,3,1935,46.7,HIGH
9305,173,Z15,Z20,404,13,2475,32.2,LOW
9306,121,Z18,Z28,615,23,1943,30.6,LOW
9307,100,Z30,Z21,408,1,1949,26.2,MEDIUM
9308,260,Z30,Z17,1214,30,2399,31.8,LOW
9309,10,Z10,Z11,831,17,671,8.9,LOW
9310,93,Z17,Z28,1379,34,1684,25.6,LOW
9311,62,Z16,Z26,1315,29,383,5.3,MEDIUM
9312,214,Z25,Z16,94,2,2011,39.0,LOW
9313,169,Z13,Z4,922,35,1599,28.8,HIGH
9314,259,Z8,Z16,142,19,1224,21.3,MEDIUM
9315,14,Z13,Z27,152,33,2248,32.3,MEDIUM
9316,61,Z16,Z21,397,14,325,5.7,LOW
9317,115,Z12,Z3,1412,9,2083,50.4,LOW
9318,110,Z23,Z4,1327,34,2081,37.0,LOW
9319,194,Z25,Z24,1122,19,2208,40.4,HIGH
9320,190,Z2,Z25,429,5,1118,17.1,LOW
9321,282,Z16,Z11,294,12,670,9.5,HIGH
9322,42,Z30,Z15,302,21,1292,21.1,HIGH
9323,296,Z7,Z22,426,26,869,12.1,LOW
9324,97,Z16,Z15,1433,29,1286,18.5,LOW
9325,16,Z17,Z29,339,14,880,13.4,MEDIUM
9326,230,Z29,Z12,1304,35,882,17.0,LOW
9327,190,Z18,Z11,1119,13,2228,40.9,LOW
9328,80,Z30,Z1,96,27,1481,29.5,LOW
9329,174,Z20,Z21,0,4,1896,27.9,MEDIUM
9330,13,Z20,Z17,1332,14,2465,41.4,MEDIUM
9331,50,Z2,Z18,855,31,2225,34.6,LOW
9332,201,Z3,Z6,832,20,482,9.9,MEDIUM
9333,50,Z2,Z28,948,40,997,15.8,LOW
9334,121,Z18,Z7,1119,27,539,9.5,LOW
9335,233,Z10,Z3,1138,13,1906,42.2,LOW
9336,159,Z20,Z8,1063,29,511,9.5,MEDIUM
9337,11,Z20,Z17,325,13,510,6.7,MEDIUM
9338,62,Z14,Z2,782,4,661,12.4,MEDIUM
9339,17,Z9,Z9,629,4,1823,23.9,MEDIUM
9340,15,Z14,Z19,292,24,755,14.4,MEDIUM
9341,284,Z12,Z15,1269,27,1981,29.9,LOW
9342,261,Z14,Z12,753,13,2073,49.5,HIGH
9343,48,Z7,Z20,134,31,1876,24.1,MEDIUM
9344,199,Z27,Z8,842,20,1545,22.4,LOW
9345,165,Z25,Z7,1290,6,1431,23.0,MEDIUM
9346,213,Z10,Z20,1070,34,86,1.3,LOW
9347,271,Z7,Z10,640,13,119,2.4,LOW
9348,3,Z29,Z27,313,35,324,4.8,LOW
9349,8,Z19,Z16,321,30,394,5.6,LOW
9350,136,Z8,Z22,1373,23,1105,17.3,MEDIUM
9351,27,Z7,Z14,716,33,682,12.7,LOW
9352,169,Z1,Z9,740,5,1830,29.7,MEDIUM
9353,65,Z15,Z16,1186,31,2461,51.1,LOW
9354,147,Z20,Z30,123,27,2047,36.0,MEDIUM
9355,130,Z21,Z3,678,31,1670,33.1,MEDIUM
9356,284,Z5,Z27,750,36,194,2.5,LOW
9357,236,Z5,Z5,576,25,1307,21.9,MEDIUM
9358,122,Z18,Z24,58,26,2418,31.8,HIGH
9359,35,Z21,Z7,928,3,129,2.2,MEDIUM
9360,232,Z1,Z29,711,23,1282,21.4,LOW
9361,8,Z8,Z1,371,36,663,8.7,LOW
9362,199,Z13,Z4,1318,29,1046,17.4,MEDIUM
9363,91,Z20,Z1,326,5,1537,28.1,HIGH
9364,188,Z11,Z11,103,25,2009,31.4,MEDIUM
9365,291,Z9,Z25,424,35,501,6.6,LOW
9366,271,Z27,Z8,1203,38,1845,27.7,LOW
9367,80,Z10,Z4,1348,8,121,2.1,LOW
9368,13,Z12,Z18,672,7,572,11.8,HIGH
9369,300,Z2,Z3,305,38,572,9.5,HIGH
9370,43,Z23,Z8,1225,21,1649,23.3,MEDIUM
9371,223,Z10,Z12,826,23,563,10.0,HIGH
9372,20,Z23,Z2,1018,39,634,11.5,MEDIUM
9373,245,Z2,Z28,376,27,935,13.6,LOW
9374,175,Z25,Z15,1215,39,2348,38.1,MEDIUM
9375,74,Z15,Z13,489,20,2420,36.6,LOW
9376,227,Z23,Z8,1357,24,848,11.5,LOW
9377,67,Z16,Z23,927,10,1749,25.8,LOW
9378,250,Z7,Z21,473,2,1556,23.7,MEDIUM
9379,116,Z10,Z16,1117,14,515,7.2,HIGH
9380,145,Z18,Z13,677,13,1279,20.0,LOW
9381,197,Z28,Z23,577,30,1870,28.7,HIGH
9382,98,Z9,Z18,78,11,915,17.4,LOW
9383,220,Z18,Z10,258,30,1453,26.4,LOW
9384,42,Z22,Z21,994,35,313,5.9,HIGH
9385,48,Z20,Z8,513,12,1968,26.3,LOW
9386,27,Z18,Z20,764,13,2150,35.0,MEDIUM
9387,223,Z13,Z11,934,11,1091,15.2,MEDIUM
9388,294,Z11,Z16,172,8,522,11.5,LOW
9389,165,Z7,Z8,669,32,321,6.5,LOW
9390,254,Z26,Z8,205,4,2363,42.6,HIGH
9391,45,Z21,Z14,1351,13,1127,17.7,LOW
9392,217,Z8,Z27,243,18,643,10.7,LOW
9393,64,Z1,Z1,979,16,1762,22.1,MEDIUM
9394,256,Z28,Z17,794,34,1564,22.6,MEDIUM
9395,261,Z27,Z27,824,20,230,5.1,LOW
9396,271,Z30,Z8,985,38,1595,25.0,LOW
9397,61,Z12,Z1,442,23,1612,23.1,LOW
9398,268,Z15,Z9,696,3,612,8.8,LOW
9399,206,Z5,Z29,275,35,2480,33.0,LOW
9400,13,Z6,Z9,1080,6,1340,29.1,LOW
9401,77,Z25,Z19,475,33,1018,13.1,MEDIUM
9402,50,Z7,Z9,523,34,854,18.1,LOW
9403,283,Z6,Z20,630,13,1218,28.5,LOW
9404,227,Z6,Z12,498,35,900,22.0,LOW
9405,187,Z4,Z8,1028,15,1612,35.1,LOW
9406,201,Z30,Z14,1276,22,1083,14.1,MEDIUM
9407,148,Z4,Z13,587,32,1232,16.2,HIGH
9408,28,Z19,Z15,1322,1,2007,44.8,MEDIUM
9409,9,Z3,Z9,95,39,1851,26.9,LOW
9410,78,Z19,Z15,70,13,1546,32.7,LOW
9411,131,Z2,Z18,1109,40,794,14.2,LOW
9412,112,Z18,Z21,206,40,2442,31.0,HIGH
9413,89,Z17,Z30,375,6,688,10.6,LOW
9414,89,Z26,Z3,364,26,1557,35.8,LOW
9415,145,Z23,Z17,130,28,441,6.0,MEDIUM
9416,159,Z17,Z25,828,33,2442,39.0,LOW
9417,130,Z10,Z10,1146,21,1844,26.8,LOW
9418,183,Z22,Z21,135,28,309,4.2,MEDIUM
9419,155,Z4,Z29,1423,37,1119,16.7,HIGH
9420,28,Z30,Z22,13,29,664,10.0,MEDIUM
9421,210,Z23,Z7,1063,7,494,7.1,MEDIUM
9422,224,Z19,Z4,973,1,2161,28.3,LOW
9423,39,Z2,Z15,554,24,1373,20.1,LOW
9424,121,Z24,Z26,1014,14,2170,30.8,LOW
9425,159,Z2,Z25,767,7,1966,39.9,LOW
9426,68,Z15,Z7,354,29,2125,34.5,HIGH
9427,151,Z5,Z7,1183,8,1264,17.0,MEDIUM
9428,238,Z29,Z1,602,10,1247,22.8,MEDIUM
9429,85,Z10,Z20,1276,20,1216,19.2,MEDIUM
9430,4,Z18,Z12,1205,23,221,4.8,HIGH
9431,27,Z16,Z17,189,40,2089,29.7,MEDIUM
9432,259,Z29,Z4,916,6,2167,53.1,LOW
9433,9,Z29,Z20,54,30,1482,32.3,MEDIUM
9434,238,Z26,Z27,913,21,748,17.0,LOW
9435,87,Z29,Z17,740,19,1227,19.0,LOW
9436,143,Z21,Z1,820,14,940,19.4,LOW
9437,100,Z3,Z3,190,28,1859,26.0,LOW
9438,225,Z11,Z27,725,12,2499,61.3,MEDIUM
9439,118,Z21,Z21,755,34,2142,49.3,MEDIUM
9440,84,Z12,Z18,538,34,283,3.7,HIGH
9441,12,Z14,Z9,826,15,1599,36.8,LOW
9442,88,Z20,Z28,316,22,340,8.1,LOW
9443,209,Z10,Z6,778,21,1314,19.1,LOW
9444,186,Z7,Z29,343,19,537,10.1,LOW
9445,196,Z5,Z11,372,13,2469,60.1,HIGH
9446,133,Z8,Z3,1168,10,1195,17.4,HIGH
9447,53,Z26,Z2,613,34,1068,16.6,MEDIUM
9448,166,Z5,Z27,671,27,1476,36.6,LOW
9449,151,Z29,Z26,1125,24,372,7.3,MEDIUM
9450,289,Z7,Z10,42,31,1156,20.3,LOW
9451,162,Z20,Z23,843,21,206,4.7,LOW
9452,250,Z20,Z19,348,11,257,3.2,MEDIUM
9453,57,Z8,Z8,1303,21,2019,49.9,LOW
9454,45,Z11,Z22,617,24,243,5.1,MEDIUM
9455,239,Z1,Z3,848,7,1090,18.9,LOW
9456,272,Z4,Z29,1346,32,2278,31.7,MEDIUM
9457,226,Z4,Z19,11,9,1427,19.5,MEDIUM
9458,208,Z6,Z19,64,29,752,9.8,LOW
9459,215,Z25,Z26,733,27,1576,33.6,MEDIUM
9460,289,Z28,Z7,1153,8,1193,15.7,LOW
9461,143,Z5,Z14,1343,6,932,20.3,LOW
9462,76,Z1,Z11,505,34,1405,17.9,HIGH
9463,126,Z25,Z24,960,24,2443,35.9,LOW
9464,184,Z25,Z25,968,8,1723,24.2,LOW
9465,281,Z3,Z1,297,33,960,16.1,MEDIUM
9466,208,Z21,Z28,608,6,1993,43.6,MEDIUM
9467,46,Z24,Z14,418,8,1811,28.0,LOW
9468,7,Z30,Z20,593,10,1530,25.5,MEDIUM
9469,125,Z18,Z28,212,7,2480,54.8,HIGH
9470,187,Z19,Z3,1325,24,2090,30.0,LOW
9471,138,Z2,Z30,790,25,1716,25.1,HIGH
9472,167,Z6,Z29,767,40,1174,24.0,HIGH
9473,96,Z6,Z13,1150,40,325,6.9,LOW
9474,263,Z23,Z24,412,12,1236,17.6,MEDIUM
9475,78,Z27,Z14,656,25,2344,52.5,MEDIUM
9476,251,Z4,Z8,558,40,685,14.0,MEDIUM
9477,29,Z29,Z21,312,15,2379,33.1,LOW
9478,121,Z10,Z6,1050,4,2493,39.5,MEDIUM
9479,149,Z30,Z17,1027,3,610,8.4,MEDIUM
9480,161,Z14,Z4,1271,9,216,5.3,LOW
9481,114,Z2,Z13,12,9,1534,29.1,LOW
9482,36,Z14,Z30,401,19,1220,16.6,MEDIUM
9483,91,Z14,Z9,1035,16,2346,36.9,MEDIUM
9484,58,Z16,Z18,681,13,633,8.2,LOW
9485,28,Z7,Z25,687,34,1204,15.5,HIGH
9486,151,Z4,Z17,876,19,1545,25.9,MEDIUM
9487,264,Z3,Z24,844,25,924,12.0,LOW
9488,32,Z28,Z14,1118,22,2100,42.1,MEDIUM
9489,163,Z30,Z22,374,40,261,3.7,LOW
9490,4,Z17,Z28,1358,18,376,8.8,LOW
9491,288,Z24,Z11,702,26,1608,24.2,HIGH
9492,295,Z2,Z29,450,7,1205,22.4,LOW
9493,206,Z20,Z18,1074,10,1419,31.0,LOW
9494,197,Z16,Z6,765,28,415,9.5,MEDIUM
9495,138,Z9,Z24,1399,6,1551,26.2,LOW
9496,266,Z12,Z27,106,10,606,13.4,LOW
9497,69,Z10,Z7,1117,22,2496,33.1,MEDIUM
9498,233,Z7,Z6,1078,40,163,3.1,MEDIUM
9499,288,Z9,Z16,186,30,2349,30.9,MEDIUM
9500,263,Z2,Z3,1397,26,487,7.6,MEDIUM
9501,222,Z10,Z4,587,32,1800,32.3,LOW
9502,227,Z3,Z6,1021,19,943,13.5,LOW
9503,101,Z5,Z5,324,30,150,2.8,LOW
9504,297,Z7,Z19,984,39,366,5.0,LOW
9505,85,Z14,Z5,1302,34,1744,22.7,LOW
9506,112,Z2,Z22,463,22,1696,26.9,MEDIUM
9507,29,Z27,Z2,802,8,1435,18.1,LOW
9508,181,Z16,Z25,1376,29,667,13.0,LOW
9509,148,Z3,Z30,79,39,1155,19.5,MEDIUM
9510,243,Z28,Z5,740,33,1303,19.4,LOW
9511,219,Z20,Z15,792,10,449,7.8,LOW
9512,32,Z16,Z22,36,22,441,5.6,LOW
9513,149,Z7,Z28,1275,23,2426,34.2,LOW
9514,171,Z22,Z5,498,6,2332,55.9,MEDIUM
9515,259,Z28,Z10,872,25,1479,27.5,MEDIUM
9516,99,Z27,Z9,772,11,1836,26.3,MEDIUM
9517,70,Z28,Z16,345,13,1328,21.4,LOW
9518,114,Z15,Z16,1121,32,271,5.0,LOW
9519,195,Z27,Z27,581,36,2475,41.4,LOW
9520,32,Z7,Z30,489,24,433,6.2,LOW
9521,144,Z1,Z5,1047,25,106,1.5,HIGH
9522,14,Z8,Z2,1311,4,2167,49.8,MEDIUM
9523,117,Z28,Z24,569,12,1779,23.6,MEDIUM
9524,292,Z7,Z25,334,11,591,13.0,MEDIUM
9525,286,Z10,Z2,1183,37,57,1.3,MEDIUM
9526,79,Z24,Z12,1193,8,2365,36.5,LOW
9527,154,Z17,Z25,298,26,1987,33.3,MEDIUM
9528,39,Z27,Z28,1291,13,308,4.2,MEDIUM
