record_id,intersection_id,approach_road_id,timestamp_min,queue_length_vehicles,avg_wait_time_sec,cycle_time_sec,green_time_sec
8778,122,3,1289,4,143,120,34
8779,1,2,318,0,174,90,22
8780,237,3,1144,50,14,150,87
8781,44,2,1084,41,79,150,78
8782,11,2,1342,1,137,120,31
8783,115,3,519,55,87,90,77
8784,43,3,798,0,92,90,22
8785,32,3,1150,58,88,150,95
8786,68,2,1178,49,105,120,79
8787,64,3,1201,5,105,120,35
8788,160,3,299,30,164,60,45
8789,16,2,1014,15,163,90,37
8790,123,1,909,15,95,120,45
8791,266,2,99,1,168,150,38
8792,125,3,1014,25,121,90,47
8793,22,1,1299,5,161,120,35
8794,270,1,1342,13,137,120,43
8795,116,1,1055,30,71,60,45
8796,265,4,497,22,173,120,52
8797,193,3,867,25,128,150,62
8798,43,3,280,22,159,150,59
8799,208,1,170,18,158,90,40
8800,226,3,162,15,122,90,37
8801,47,1,1265,29,164,120,59
8802,156,1,104,4,102,150,41
8803,18,2,1413,2,33,150,39
8804,174,4,33,20,47,90,42
8805,105,3,752,17,48,90,39
8806,73,1,1204,22,10,150,59
8807,74,4,1261,4,45,60,19
8808,275,1,964,30,149,60,45
8809,58,4,15,15,175,90,37
8810,235,2,646,1,156,90,23
8811,161,1,160,19,60,150,56
8812,268,2,913,0,115,90,22
8813,199,3,382,16,14,60,31
8814,246,4,679,24,101,90,46
8815,290,4,465,33,41,90,55
8816,221,2,1420,10,82,60,25
8817,283,1,661,21,12,60,36
8818,271,4,526,59,46,90,80
8819,30,3,1391,10,16,150,47
8820,82,2,690,2,49,90,24
8821,233,2,647,13,91,60,28
8822,10,4,1084,23,11,150,60
8823,192,1,27,26,131,120,56
8824,104,3,280,0,150,90,22
8825,105,4,81,4,23,60,19
8826,263,3,1426,12,122,90,34
8827,75,4,970,9,119,60,24
8828,142,1,164,28,113,150,65
8829,89,2,753,12,139,60,27
8830,42,1,1392,19,157,60,34
8831,167,1,885,9,91,90,31
8832,77,2,912,12,22,150,49
8833,13,2,492,22,149,150,59
8834,210,1,84,12,56,90,34
8835,128,4,1277,4,89,60,19
8836,224,4,1204,14,107,60,29
8837,114,3,1157,36,168,150,73
8838,104,2,1382,21,66,90,43
8839,259,1,1191,29,39,120,59
8840,206,3,421,37,18,60,50
8841,135,4,568,43,172,150,80
8842,31,4,92,21,17,120,51
8843,126,4,960,7,37,150,44
8844,92,1,1066,19,101,120,49
8845,286,1,376,4,132,150,41
8846,20,4,718,11,122,120,41
8847,10,1,988,30,173,90,52
8848,18,3,203,7,127,120,37
8849,102,2,1310,24,143,120,54
8850,88,3,441,58,148,90,80
8851,247,2,384,26,99,60,41
8852,60,2,1293,25,111,150,62
8853,50,4,179,1,103,60,16
8854,63,3,214,17,164,60,32
8855,74,4,975,20,167,150,57
8856,139,1,1110,38,103,90,60
8857,74,1,205,10,147,150,47
8858,181,2,679,8,78,120,38
8859,131,4,1152,13,147,90,35
8860,291,1,405,28,130,90,50
8861,105,2,933,23,122,150,60
8862,181,1,956,30,61,90,52
8863,34,1,422,59,175,120,89
8864,67,3,835,4,111,150,41
8865,262,1,718,25,72,150,62
8866,297,3,66,28,63,120,58
8867,205,3,1294,8,103,120,38
8868,224,2,512,56,176,120,86
8869,254,2,469,34,23,90,56
8870,194,4,205,27,10,120,57
8871,136,2,1224,3,129,90,25
8872,267,2,514,38,123,90,60
8873,240,4,709,4,124,150,41
8874,75,2,146,15,99,60,30
8875,226,2,214,26,21,60,41
8876,190,3,554,24,55,90,46
8877,256,2,1241,16,114,90,38
8878,136,2,304,5,148,60,20
8879,159,1,1220,11,56,120,41
8880,250,3,396,4,156,120,34
8881,143,4,1265,4,78,90,26
8882,43,1,1172,58,169,60,50
8883,260,3,1218,28,42,60,43
8884,54,3,1117,16,164,60,31
8885,251,1,314,15,134,60,30
8886,286,4,701,24,137,120,54
8887,5,4,407,28,112,90,50
8888,152,1,263,14,166,90,36
8889,169,4,1260,7,119,60,22
8890,21,2,1068,41,44,90,63
8891,41,4,772,29,136,90,51
8892,253,4,744,26,92,120,56
8893,55,2,1208,15,78,90,37
8894,144,2,1161,47,53,120,77
8895,201,2,1216,26,143,120,56
8896,184,2,1324,20,48,60,35
8897,125,2,1308,16,56,120,46
8898,81,1,1187,55,30,120,85
8899,216,1,884,25,85,60,40
8900,115,1,564,42,49,150,79
8901,179,3,356,8,70,120,38
8902,177,3,153,14,165,60,29
8903,225,4,819,23,42,150,60
8904,27,1,814,27,16,120,57
8905,209,1,1229,17,82,120,47
8906,95,2,50,1,172,120,31
8907,39,2,268,12,102,90,34
8908,134,2,104,20,68,150,57
8909,184,2,997,22,171,60,37
8910,239,3,441,16,143,90,38
8911,181,2,131,27,150,120,57
8912,182,3,1148,11,143,60,26
8913,73,2,1202,14,82,150,51
8914,39,2,382,30,151,90,52
8915,174,1,346,4,166,150,41
8916,35,4,766,25,116,90,47
8917,177,1,652,5,112,150,42
8918,103,4,1054,25,134,90,47
8919,112,1,566,43,109,120,73
8920,37,3,1309,5,27,120,35
8921,67,2,914,19,164,60,34
8922,194,2,1425,10,141,150,47
8923,138,3,48,25,137,150,62
8924,51,4,1289,8,160,120,38
8925,108,3,303,3,56,120,33
8926,75,2,138,16,44,60,31
8927,299,3,576,27,100,120,57
8928,20,2,159,8,87,90,30
8929,103,3,796,18,61,150,55
8930,283,4,325,26,73,90,48
8931,117,2,215,22,154,150,59
8932,176,2,771,15,75,150,52
8933,33,2,1021,13,106,60,28
8934,54,1,927,27,25,150,64
8935,37,2,1230,9,96,120,39
8936,179,1,97,12,65,120,42
8937,46,3,939,25,48,150,62
8938,194,4,893,16,102,60,31
8939,210,2,118,20,66,150,57
8940,93,1,1423,13,35,60,28
8941,168,1,1207,3,110,150,40
8942,241,1,862,6,38,90,28
8943,207,4,961,23,129,120,53
8944,10,2,1033,41,173,150,78
8945,92,1,306,3,135,60,18
8946,170,1,740,8,66,120,38
8947,160,2,492,53,81,60,50
8948,68,1,792,3,144,90,25
8949,71,4,612,23,57,150,60
8950,71,3,1295,4,91,150,41
8951,75,2,1393,24,18,60,39
8952,25,1,566,14,141,60,29
8953,227,4,1359,9,28,90,31
8954,44,4,872,16,67,120,46
8955,203,1,1126,23,102,90,45
8956,61,1,991,22,138,90,44
8957,167,3,1076,52,169,120,82
8958,259,1,808,28,104,150,65
8959,234,1,188,12,153,90,34
8960,220,3,1428,2,14,90,24
8961,16,4,1032,15,125,60,30
8962,137,1,1381,28,180,60,43
8963,296,3,1144,23,44,60,38
8964,279,4,1306,11,102,90,33
8965,118,4,165,2,86,60,17
8966,175,2,290,21,113,90,43
8967,107,4,1353,17,64,60,32
8968,287,4,852,30,34,90,52
8969,48,4,1044,26,68,150,63
8970,187,1,773,10,144,120,40
8971,73,1,896,0,106,120,30
8972,57,3,178,18,157,90,40
8973,244,3,726,0,143,150,37
8974,225,1,861,0,19,150,37
8975,71,4,853,18,145,120,48
8976,13,2,195,6,166,150,43
8977,61,1,1030,14,145,90,36
8978,160,1,1001,26,35,60,41
8979,276,3,1118,58,26,150,95
8980,99,1,1125,44,101,60,50
8981,63,1,1229,17,29,120,47
8982,64,1,376,16,125,150,53
8983,212,3,1037,50,13,60,50
8984,16,3,1432,25,110,90,47
8985,130,2,809,21,59,90,43
8986,148,4,712,21,48,90,43
8987,161,2,1369,28,25,150,65
8988,189,4,790,21,67,60,36
8989,271,1,288,7,28,120,37
8990,256,2,351,10,28,60,25
8991,21,1,247,6,24,60,21
8992,53,1,1002,18,79,60,33
8993,27,1,237,26,80,90,48
8994,196,2,202,26,42,120,56
8995,173,2,50,11,19,60,26
8996,221,1,628,2,156,120,32
8997,179,4,1089,32,71,120,62
8998,154,2,431,44,177,60,50
8999,10,4,311,7,141,150,44
9000,33,2,908,13,159,60,28
9001,80,1,452,19,35,120,49
9002,158,2,355,24,91,120,54
9003,292,1,398,15,19,90,37
9004,73,2,326,25,43,60,40
9005,39,4,662,16,174,120,46
9006,39,4,412,22,45,90,44
9007,73,4,1204,20,70,120,50
9008,263,3,402,16,76,60,31
9009,187,4,331,13,117,150,50
9010,227,4,1260,6,107,150,43
9011,16,3,1379,3,143,90,25
9012,221,4,254,0,56,60,15
9013,17,3,468,38,56,120,68
9014,193,1,1341,1,143,150,38
9015,184,4,700,4,28,120,34
9016,280,4,464,14,34,120,44
9017,133,4,592,32,23,60,47
9018,206,4,886,2,149,120,32
9019,17,2,848,9,154,120,39
9020,55,2,1168,35,63,60,50
9021,93,1,627,22,50,150,59
9022,113,2,186,0,149,60,15
9023,204,2,310,27,31,150,64
9024,90,1,901,12,140,150,49
9025,117,3,1143,42,142,60,50
9026,107,2,1016,11,107,150,48
9027,124,3,994,28,24,150,65
9028,190,4,664,29,129,150,66
9029,73,2,114,5,48,60,20
9030,132,1,1096,47,65,60,50
9031,29,1,138,24,135,90,46
9032,246,3,431,41,178,120,71
9033,243,4,1145,39,148,60,50
9034,263,4,368,22,29,150,59
9035,159,3,814,6,64,150,43
9036,193,4,178,14,101,60,29
9037,200,1,1038,43,83,120,73
9038,191,4,824,19,159,90,41
9039,169,4,392,30,34,150,67
9040,211,2,421,54,156,60,50
9041,44,4,646,3,61,90,25
9042,41,3,396,25,113,150,62
9043,282,2,476,25,108,120,55
9044,257,1,1148,11,178,120,41
9045,25,3,967,22,42,120,52
9046,107,3,869,20,72,120,50
9047,115,2,579,33,166,120,63
9048,79,4,296,18,63,150,55
9049,149,3,1042,58,17,60,50
9050,283,4,509,55,153,150,92
9051,252,2,904,1,179,60,16
9052,248,3,930,7,89,150,44
9053,176,4,225,11,132,150,48
9054,188,4,20,22,111,120,52
9055,49,3,56,12,94,90,34
9056,246,2,838,11,124,150,48
9057,69,3,732,16,138,90,38
9058,134,3,1148,22,171,90,44
9059,25,3,284,1,154,120,31
9060,167,2,996,26,96,60,41
9061,263,1,747,29,119,60,44
9062,112,3,771,11,79,120,41
9063,231,4,1003,21,44,90,43
9064,34,2,1301,28,146,150,65
9065,131,4,1042,18,49,90,40
9066,143,4,556,16,137,90,38
9067,247,3,1128,23,167,60,38
9068,213,2,1023,52,158,90,74
9069,191,4,1025,42,37,120,72
9070,184,3,1080,13,77,120,43
9071,262,4,249,13,111,60,28
9072,76,1,1160,21,152,150,58
9073,140,1,1252,18,39,150,55
9074,272,1,1378,7,160,120,37
9075,251,4,47,18,42,60,33
9076,43,4,366,1,116,60,16
9077,16,3,205,27,22,120,57
9078,219,3,745,11,58,120,41
9079,21,1,841,4,115,150,41
9080,284,2,1035,12,131,120,42
9081,218,3,807,8,113,60,23
9082,290,4,1311,5,58,90,27
9083,274,2,745,0,77,90,22
9084,232,3,386,25,10,90,47
9085,116,2,590,55,92,90,77
9086,248,4,509,16,178,120,46
9087,46,4,585,35,51,90,57
9088,262,4,1306,20,31,120,50
9089,48,2,1053,59,177,90,80
9090,105,4,946,19,62,150,56
9091,183,1,1197,22,119,60,37
9092,210,1,470,57,76,150,94
9093,128,4,1234,27,164,90,49
9094,113,3,445,58,38,90,80
9095,298,1,1072,39,96,120,69
9096,78,2,1110,46,174,150,83
9097,121,1,129,12,67,90,34
9098,83,3,1412,0,146,150,37
9099,145,1,693,17,42,150,54
9100,235,1,598,20,29,90,42
9101,253,3,273,24,156,60,39
9102,133,4,9,11,29,120,41
9103,231,1,758,14,134,150,51
9104,168,1,581,44,19,90,66
9105,136,3,237,10,127,120,40
9106,217,4,905,29,44,90,51
9107,77,3,233,2,117,150,39
9108,299,2,318,28,19,60,43
9109,114,3,164,16,150,90,38
9110,292,4,554,52,17,150,89
9111,211,3,920,19,57,90,41
9112,16,3,646,1,154,60,16
9113,106,2,566,53,128,90,75
9114,147,2,131,8,73,120,38
9115,9,1,1130,36,112,120,66
9116,282,2,136,9,163,150,46
9117,208,4,1124,13,152,150,50
9118,127,1,1233,17,36,60,32
9119,99,3,956,12,144,60,27
9120,229,1,1319,7,95,60,22
9121,194,1,1150,35,73,120,65
9122,246,2,229,22,27,150,59
9123,85,3,1361,29,140,120,59
9124,289,1,116,17,119,90,39
9125,278,1,921,0,104,120,30
9126,111,4,281,26,156,150,63
9127,295,3,3,11,144,120,41
9128,129,1,753,12,77,90,34
9129,293,2,858,2,80,90,24
9130,157,3,340,26,172,90,48
9131,235,1,492,21,47,120,51
9132,16,1,771,28,178,90,50
9133,70,4,1244,6,150,150,43
9134,211,4,608,8,61,60,23
9135,183,4,1093,36,15,150,73
9136,59,3,723,15,53,90,37
9137,56,2,492,17,175,150,54
9138,8,2,986,6,82,60,21
9139,214,4,926,11,49,60,26
9140,43,3,105,17,116,150,54
9141,133,3,1106,47,11,150,84
9142,118,3,650,26,118,150,63
9143,154,2,312,22,90,120,52
9144,25,4,544,54,73,60,50
9145,213,4,443,15,164,60,30
9146,1,4,82,25,167,60,40
9147,128,1,829,17,112,90,39
9148,95,4,458,11,78,150,48
9149,212,3,1237,0,162,150,37
9150,35,2,626,1,10,150,38
9151,188,1,1261,24,139,90,46
9152,264,2,103,5,47,90,27
9153,186,4,12,11,15,60,26
9154,216,2,340,11,26,90,33
9155,269,1,1429,7,124,60,22
9156,247,3,487,46,43,60,50
9157,231,2,164,17,55,90,39
9158,146,3,908,29,175,90,51
9159,47,2,191,29,77,150,66
9160,199,3,339,11,175,60,26
9161,65,2,1184,58,54,90,80
9162,209,4,593,10,123,120,40
9163,116,1,343,17,170,120,47
9164,131,1,920,21,51,120,51
9165,100,4,1038,11,114,120,41
9166,52,1,992,5,146,120,35
9167,238,1,1388,3,142,120,33
9168,181,1,199,7,163,120,37
9169,280,3,874,5,127,60,20
9170,118,3,270,8,149,120,38
9171,36,3,1235,12,105,120,42
9172,143,4,1283,1,63,90,23
9173,281,3,1299,3,45,90,25
9174,299,4,994,14,35,90,36
9175,111,2,411,24,11,120,54
9176,114,4,917,11,17,60,26
9177,270,3,212,19,42,90,41
9178,232,2,710,24,29,120,54
9179,254,4,828,30,45,90,52
9180,295,1,885,9,173,120,39
9181,285,4,148,20,163,90,42
9182,38,4,592,14,69,60,29
9183,187,4,1328,29,105,120,59
9184,222,2,1233,11,123,90,33
9185,140,4,1391,8,69,120,38
9186,194,2,725,23,94,150,60
9187,181,3,134,26,91,150,63
9188,50,3,1199,25,138,150,62
9189,80,2,531,44,106,60,50
9190,72,2,151,7,122,120,37
9191,31,4,805,29,74,120,59
9192,145,1,1270,21,149,150,58
9193,243,4,842,6,32,90,28
9194,9,2,1290,9,16,120,39
9195,248,1,701,14,106,150,51
9196,61,4,16,16,130,120,46
9197,178,2,836,13,108,90,35
9198,146,3,584,20,142,150,57
9199,98,4,1184,13,22,90,35
9200,157,4,806,22,11,90,44
9201,54,2,592,23,130,90,45
9202,170,4,1057,58,69,120,88
9203,287,1,720,9,144,90,31
9204,186,4,277,22,140,60,37
9205,175,3,178,27,74,150,64
9206,174,4,896,18,179,120,48
9207,224,1,1081,37,156,90,59
9208,21,4,452,55,53,60,50
9209,245,4,1423,22,131,60,37
9210,105,4,1357,20,78,60,35
9211,183,4,198,12,124,90,34
9212,275,1,148,5,88,90,27
9213,277,2,1079,29,142,90,51
9214,271,4,846,22,35,90,44
9215,225,1,17,28,36,150,65
9216,265,2,872,16,123,90,38
9217,56,2,737,25,31,60,40
9218,243,3,1266,1,15,60,16
9219,15,3,484,57,58,60,50
9220,18,2,1275,17,101,120,47
9221,35,4,292,4,39,150,41
9222,261,3,547,31,32,90,53
9223,137,1,765,24,75,120,54
9224,291,3,329,23,174,120,53
9225,172,2,1312,19,114,60,34
9226,94,3,822,30,86,120,60
9227,189,3,1082,11,22,60,26
9228,58,3,367,23,138,60,38
9229,281,4,1154,47,87,150,84
9230,15,2,916,22,27,150,59
9231,205,3,1046,11,93,90,33
9232,55,2,452,49,142,90,71
9233,19,1,901,1,146,90,23
9234,297,3,595,46,38,150,83
9235,54,3,419,19,134,90,41
9236,16,1,652,22,164,60,37
9237,212,4,1033,50,88,60,50
9238,83,4,1295,19,77,90,41
9239,93,3,14,9,13,60,24
9240,2,4,1329,1,163,60,16
9241,232,1,965,30,132,90,52
9242,235,4,1292,19,37,60,34
9243,127,3,520,40,30,120,70
9244,219,2,581,13,92,90,35
9245,187,3,499,25,82,150,62
9246,284,2,898,20,146,60,35
9247,83,2,668,15,112,150,52
9248,226,3,388,17,174,90,39
9249,74,2,215,28,173,90,50
9250,107,2,969,5,108,150,42
9251,292,3,650,16,57,90,38
9252,91,3,810,29,177,120,59
9253,21,4,806,4,50,120,34
9254,174,4,888,9,20,90,31
9255,169,1,27,21,173,150,58
9256,279,4,833,18,92,150,55
9257,80,1,1291,5,95,120,35
9258,296,3,1040,23,69,60,38
9259,122,4,760,24,39,120,54
9260,93,1,455,34,66,90,56
9261,299,4,702,13,109,120,43
9262,24,4,152,29,59,60,44
9263,159,3,1297,20,134,60,35
9264,167,1,1163,56,72,60,50
9265,99,4,859,26,13,90,48
9266,201,1,1294,25,176,150,62
9267,142,4,1314,4,72,60,19
9268,184,1,402,20,82,60,35
9269,77,2,311,27,135,90,49
9270,99,2,784,29,161,120,59
9271,254,4,1210,30,159,120,60
9272,53,3,1054,18,125,120,48
9273,134,3,911,26,135,120,56
9274,99,4,848,25,79,60,40
9275,10,2,1130,57,77,90,79
9276,17,1,997,24,111,90,46
9277,205,3,1092,40,64,60,50
9278,263,4,529,39,46,90,61
9279,147,3,1057,45,11,150,82
9280,204,4,994,23,153,90,45
9281,126,3,1150,19,111,120,49
9282,173,4,992,14,136,150,51
9283,80,4,1080,44,127,120,74
9284,109,2,924,20,147,150,57
9285,33,3,856,3,132,120,33
9286,229,3,1221,30,25,150,67
9287,123,1,736,9,13,60,24
9288,224,3,975,28,95,150,65
9289,190,2,290,0,92,90,22
9290,56,3,1423,26,44,60,41
9291,255,1,1024,39,160,120,69
9292,214,3,765,5,62,60,20
9293,251,3,915,15,156,60,30
9294,65,3,970,1,63,150,38
9295,177,4,655,29,28,90,51
9296,277,4,248,27,161,60,42
9297,40,3,481,37,128,150,74
9298,191,4,134,24,68,120,54
9299,278,2,1291,11,172,60,26
9300,194,4,201,5,77,90,27
9301,257,3,1017,24,171,60,39
9302,297,2,774,11,94,150,48
9303,106,4,1395,29,115,90,51
9304,182,4,127,29,34,150,66
9305,159,3,907,11,139,90,33
9306,172,3,1265,18,180,120,48
9307,11,2,61,12,126,120,42
9308,208,1,221,11,18,60,26
9309,5,4,814,25,140,60,40
9310,176,2,1384,22,139,60,37
9311,5,1,1203,24,146,150,61
9312,16,4,1079,17,180,150,54
9313,198,1,261,28,132,90,50
9314,4,2,1101,14,135,60,29
9315,270,2,815,18,54,150,55
9316,120,4,235,15,121,90,37
9317,134,4,1137,56,180,120,86
9318,10,1,791,9,161,60,24
9319,169,3,1390,22,144,120,52
9320,130,1,711,23,28,60,38
9321,248,4,707,21,115,90,43
9322,4,1,499,34,123,60,49
9323,174,1,322,18,159,90,40
9324,261,3,1077,23,69,120,53
9325,284,3,497,59,83,150,96
9326,221,3,1237,29,126,120,59
9327,281,2,9,16,174,120,46
9328,215,3,650,25,38,150,62
9329,74,3,22,13,131,60,28
9330,200,2,12,8,143,60,23
9331,91,4,44,11,51,150,48
9332,159,3,645,22,108,150,59
9333,97,2,1360,6,178,60,21
9334,24,4,1063,50,176,60,50
9335,281,1,761,30,177,90,52
9336,241,2,110,15,106,60,30
9337,187,1,250,4,83,150,41
9338,152,1,895,11,99,120,41
9339,150,2,797,13,72,60,28
9340,116,1,1377,7,13,90,29
9341,34,1,604,5,90,150,42
9342,256,1,508,15,69,150,52
9343,202,1,1394,18,10,60,33
9344,147,2,777,28,85,120,58
9345,221,2,1429,12,180,90,34
9346,272,1,567,43,138,120,73
9347,255,4,310,5,69,90,27
9348,102,1,863,19,56,90,41
9349,29,2,258,14,147,60,29
9350,126,1,1123,51,142,60,50
9351,83,4,769,6,53,60,21
9352,36,1,204,15,76,120,45
9353,255,3,987,25,169,60,40
9354,173,4,401,21,74,120,51
9355,189,2,552,36,166,120,66
9356,114,1,749,26,116,150,63
9357,185,2,388,15,77,150,52
9358,111,2,1079,37,155,90,59
9359,167,4,277,17,177,120,47
9360,166,1,1089,60,106,90,80
9361,124,3,1332,22,141,120,52
9362,21,1,1306,5,76,60,20
9363,24,4,1184,20,42,60,35
9364,72,3,430,43,26,150,80
9365,183,4,1302,10,30,90,32
9366,32,1,125,0,52,150,37
9367,243,3,1422,6,118,90,28
9368,148,2,1049,33,18,150,70
9369,51,1,264,9,170,60,24
9370,28,4,185,10,65,90,32
9371,182,3,474,40,92,60,50
9372,243,3,767,30,117,120,60
9373,174,2,460,44,101,120,74
9374,128,1,1330,5,95,120,35
9375,126,2,264,24,103,60,39
9376,31,3,1348,20,145,90,42
9377,253,4,270,10,99,150,47
9378,228,4,615,21,46,150,58
9379,112,4,265,2,71,150,39
9380,20,2,631,29,55,60,44
9381,277,4,1256,25,153,120,55
9382,7,4,592,23,123,90,45
9383,214,1,921,30,102,150,67
9384,238,2,698,9,120,60,24
9385,183,2,1277,10,85,60,25
9386,195,3,1286,19,106,120,49
9387,27,4,1375,13,13,150,50
9388,33,4,2,13,58,150,50
9389,248,1,1170,47,91,60,50
9390,124,2,1033,12,154,90,34
9391,47,4,1196,33,151,120,63
9392,82,1,796,22,38,90,44
9393,29,3,1201,0,38,90,22
9394,72,1,1030,43,10,90,65
9395,213,3,372,13,10,120,43
9396,177,1,260,5,28,120,35
9397,131,2,553,15,77,90,37
9398,111,1,1306,22,47,90,44
9399,97,2,261,28,177,150,65
9400,205,1,396,8,119,90,30
9401,10,1,965,15,79,60,30
9402,251,1,1424,20,13,120,50
9403,232,3,63,9,90,90,31
9404,237,3,94,28,40,60,43
9405,151,3,138,22,46,120,52
9406,25,1,1057,14,127,150,51
9407,215,3,502,55,22,90,77
9408,281,1,1,23,167,90,45
9409,59,1,1371,18,100,90,40
9410,68,2,604,18,122,150,55
9411,168,2,922,18,146,60,33
9412,272,4,1140,41,20,120,71
9413,30,3,981,20,139,150,57
9414,288,3,648,24,132,60,39
9415,213,2,282,3,163,90,25
9416,97,1,376,19,48,90,41
9417,27,3,1202,21,121,60,36
9418,80,3,1297,17,160,60,32
9419,67,1,1356,9,167,150,46
9420,205,3,374,10,37,90,32
9421,184,1,236,16,171,60,31
9422,24,4,1022,17,64,60,32
9423,284,3,1406,17,100,90,39
9424,178,3,1331,20,30,90,42
9425,57,3,250,30,155,60,45
9426,212,4,855,15,77,120,45
9427,236,4,493,45,71,150,82
9428,213,1,355,17,98,120,47
9429,39,2,106,26,144,150,63
9430,196,3,855,9,120,120,39
9431,197,2,1079,35,13,120,65
9432,165,4,272,12,115,60,27
9433,143,1,996,21,123,60,36
9434,51,3,1402,16,159,90,38
9435,122,3,1438,19,124,120,49
9436,118,1,376,20,146,120,50
9437,126,4,887,8,85,150,45
9438,205,1,1146,25,83,90,47
9439,150,1,827,8,83,90,30
9440,286,2,310,6,138,150,43
9441,209,3,149,12,49,60,27
9442,290,4,64,25,85,90,47
9443,268,4,617,3,47,120,33
9444,290,1,1329,24,42,150,61
9445,225,3,939,23,134,60,38
9446,69,2,436,11,99,150,48
9447,241,2,842,27,147,90,49
9448,117,3,1146,21,90,150,58
9449,85,1,50,2,130,120,32
9450,100,2,731,4,79,60,19
9451,8,1,505,56,142,120,86
9452,36,1,658,1,159,60,16
9453,102,4,430,50,161,120,80
9454,68,2,1378,26,149,120,56
9455,182,4,204,1,175,60,16
9456,213,3,1171,54,119,60,50
9457,195,1,822,20,169,90,42
9458,206,2,375,17,13,90,39
9459,192,3,271,15,74,90,37
9460,47,4,539,45,68,150,82
9461,8,3,558,60,46,150,97
9462,52,4,1344,23,105,60,38
9463,5,4,491,48,32,90,70
9464,217,4,954,26,123,60,41
9465,80,3,942,1,62,60,16
9466,155,1,734,3,34,90,25
9467,71,3,29,6,77,60,21
9468,195,3,256,22,77,150,59
9469,78,1,1300,29,148,90,51
9470,276,4,124,30,158,120,60
9471,209,2,435,11,55,120,41
9472,126,2,1417,12,103,60,27
9473,250,1,1,4,128,90,26
9474,51,2,270,9,118,60,24
9475,67,2,1411,4,36,150,41
9476,249,1,102,5,147,60,20
9477,287,3,1143,10,110,90,32
9478,35,4,1037,43,34,150,80
9479,181,2,1118,50,71,150,87
9480,246,3,1436,13,25,90,35
9481,230,1,151,21,173,120,51
9482,177,4,240,26,92,150,63
9483,189,1,348,15,180,150,52
9484,7,1,1214,27,153,120,57
9485,114,2,1404,15,115,120,45
9486,231,1,1421,9,175,90,31
9487,219,1,1129,33,118,120,63
9488,284,2,996,21,60,90,43
9489,73,3,493,29,144,120,59
9490,80,4,92,7,147,90,29
9491,97,4,1136,20,180,60,35
9492,19,1,974,2,94,90,24
9493,122,3,48,30,164,90,52
9494,106,1,584,39,102,150,76
9495,91,2,54,8,64,120,38
9496,105,2,865,27,32,150,64
9497,173,2,701,11,151,120,41
9498,183,3,739,15,93,60,30
9499,236,4,451,21,118,60,36
9500,248,2,1181,13,134,150,50
9501,38,3,1183,54,110,120,84
9502,147,4,1148,35,86,120,65
9503,59,1,181,0,89,90,22
9504,120,1,794,28,74,120,58
9505,86,1,1189,40,78,90,62
9506,223,3,1084,43,38,120,73
9507,134,2,346,5,124,150,42
9508,33,3,1225,29,13,120,59
9509,124,3,1245,4,47,60,19
9510,180,4,286,7,138,60,22
9511,197,2,496,57,172,60,50
9512,265,4,641,6,42,120,36
9513,219,2,872,2,176,150,39
9514,157,3,1268,29,179,120,59
9515,2,2,734,17,20,120,47
9516,195,4,1246,4,89,120,34
9517,273,1,821,0,146,60,15
9518,162,2,92,24,114,90,46
9519,168,1,41,30,85,150,67
9520,244,3,1353,29,40,150,66
9521,98,3,168,20,124,120,50
9522,123,1,762,6,87,120,36
9523,185,3,313,30,29,60,45
9524,174,4,726,29,144,120,59
9525,145,4,459,51,85,150,88
9526,122,1,99,29,100,150,66
9527,100,3,914,10,118,150,47
9528,116,2,628,25,177,60,40
9529,114,4,61,26,148,60,41
9530,251,3,122,15,117,120,45
9531,239,2,835,24,120,60,39
9532,179,2,772,30,76,60,45
9533,74,2,1415,21,161,60,36
9534,184,3,850,10,114,60,25
9535,121,2,417,27,26,60,42
9536,187,3,992,10,79,120,40
9537,202,1,1222,1,12,120,31
9538,194,2,941,18,47,120,48
9539,271,1,352,22,32,90,44
9540,62,1,182,5,104,150,42
9541,57,1,537,43,133,90,65
9542,241,1,533,23,108,150,60
9543,160,1,1330,8,109,150,45
9544,70,3,426,56,109,150,93
9545,184,1,414,4,66,90,26
