segment_id,pipe_id,from_node,to_node,length_m,diameter_mm,flow_lps,pressure_bar
7819,205,275,334,2904,400,143.02,1.81
7820,99,33,294,2912,300,43.38,5.01
7821,577,128,128,1387,300,33.36,4.07
7822,1163,484,491,2351,100,63.19,1.01
7823,1318,298,96,124,100,22.93,4.71
7824,583,15,263,1627,200,63.3,5.35
7825,1352,332,91,922,250,86.61,2.63
7826,1244,82,469,1900,100,145.23,5.16
7827,1271,392,132,1975,250,145.57,4.87
7828,876,326,101,2948,300,19.3,4.81
7829,410,164,141,2031,100,9.5,3.06
7830,357,439,469,2904,200,98.23,1.21
7831,1470,405,55,2321,200,67.39,3.25
7832,268,418,158,582,250,18.51,5.25
7833,265,219,31,123,200,115.2,2.22
7834,446,264,139,1420,400,185.11,1.92
7835,1866,167,153,2013,300,66.33,2.25
7836,853,159,114,1464,250,174.15,2.86
7837,425,213,318,1194,150,71.68,2.68
7838,323,25,465,1157,300,86.2,2.77
7839,674,337,36,2298,150,130.17,4.67
7840,744,49,315,1220,250,60.17,3.11
7841,1967,126,447,1154,250,183.33,5.02
7842,1327,414,430,1262,100,171.3,1.54
7843,1245,147,106,1220,400,158.07,2.15
7844,1686,66,203,49,150,139.53,1.61
7845,1004,413,318,2240,400,111.85,2.09
7846,326,252,52,1213,400,68.92,2.17
7847,884,148,55,2150,300,112.7,2.83
7848,1598,161,364,1994,250,170.13,1.54
7849,600,494,491,724,150,196.68,3.32
7850,1211,303,30,1419,400,121.19,2.16
7851,728,290,34,2083,100,194.04,2.44
7852,1850,224,384,2610,200,44.8,2.8
7853,1820,465,5,1907,300,18.5,2.3
7854,710,217,285,2966,150,157.5,3.99
7855,1730,352,488,2510,250,120.68,5.13
7856,883,205,105,2032,400,142.97,3.9
7857,973,121,438,2952,150,31.44,2.3
7858,829,348,87,1214,100,131.83,3.19
7859,613,400,173,2276,200,50.89,4.64
7860,190,335,343,97,200,72.4,3.24
7861,262,279,29,166,300,101.43,3.57
7862,607,481,47,468,250,112.93,3.83
7863,1837,473,367,28,250,57.31,4.48
7864,638,144,383,1733,400,193.27,2.25
7865,615,298,302,1673,100,109.84,2.64
7866,419,447,181,886,100,154.21,3.26
7867,1582,347,394,1659,150,179.31,2.39
7868,815,44,112,2758,150,153.24,3.77
7869,349,68,176,2830,200,65.96,4.1
7870,941,284,269,1450,300,55.2,3.26
7871,1328,235,184,2561,300,186.08,3.27
7872,687,346,362,2712,100,187.53,4.21
7873,1797,70,296,1818,200,84.14,4.42
7874,487,104,117,1248,250,134.86,5.44
7875,1476,18,192,1145,400,143.87,5.83
7876,9,167,175,2481,200,72.69,3.62
7877,1756,113,241,2192,150,183.83,2.92
7878,364,229,251,583,100,114.42,2.91
7879,696,236,340,1412,150,77.91,3.04
7880,463,284,168,592,300,112.53,4.15
7881,1284,261,327,2509,400,24.35,4.27
7882,745,448,206,804,250,182.22,3.9
7883,255,46,205,1851,200,172.92,5.55
7884,1437,231,142,2356,400,19.11,2.87
7885,870,269,395,2703,200,135.13,3.63
7886,370,167,300,2971,150,183.47,3.75
7887,1908,488,249,2981,100,135.48,4.79
7888,1099,367,320,1078,200,31.5,5.72
7889,1662,300,411,2918,250,25.79,2.66
7890,1831,407,68,2810,250,106.42,1.79
7891,203,411,46,2926,100,106.18,2.92
7892,1739,9,236,2338,300,12.71,1.34
7893,1820,218,347,2802,200,24.2,2.58
7894,437,27,485,1484,400,131.46,5.23
7895,1316,72,70,2119,200,16.19,3.52
7896,690,7,117,1893,250,50.78,2.73
7897,365,364,339,1884,100,134.26,2.52
7898,1199,449,387,1646,300,40.49,4.25
7899,1311,410,429,204,300,50.27,2.21
7900,1922,95,265,2857,200,171.59,4.19
7901,1448,412,77,2564,250,136.87,0.97
7902,1902,287,294,336,300,162.28,4.51
7903,349,398,282,1849,300,30.67,2.82
7904,362,234,384,346,200,77.54,2.86
7905,1322,232,383,1866,200,128.82,2.68
7906,1141,177,272,1384,100,199.7,4.23
7907,160,5,492,1560,250,185.41,3.41
7908,1077,71,257,1822,200,3.73,2.07
7909,1147,268,286,1057,200,6.79,4.43
7910,1974,20,276,2432,400,29.77,0.85
7911,1906,12,40,1699,250,18.44,4.89
7912,652,3,425,1174,400,70.44,4.89
7913,1811,62,317,2614,250,174.28,4.8
7914,27,163,272,1240,100,79.17,2.65
7915,1848,423,346,696,250,177.21,4.88
7916,1667,364,225,1645,200,18.29,1.78
7917,1802,109,408,2551,300,118.25,2.51
7918,271,320,168,2798,100,13.61,4.75
7919,1145,134,156,1561,400,144.73,2.26
7920,1611,384,299,2880,200,95.94,1.48
7921,1153,400,352,2570,150,165.3,3.54
7922,1196,203,474,1685,300,30.22,5.21
7923,1757,410,465,1800,250,48.47,1.19
7924,297,410,364,1282,100,5.74,4.58
7925,413,88,279,2623,150,138.46,4.13
7926,428,389,148,600,400,63.07,5.67
7927,1257,39,381,165,100,21.09,1.79
7928,1748,393,36,2131,200,145.2,4.68
7929,334,69,30,624,250,81.68,2.36
7930,1261,475,409,205,300,172.34,2.44
7931,367,399,240,618,400,151.13,2.55
7932,1192,360,40,1638,300,78.49,3.36
7933,9,175,180,788,400,99.51,2.54
7934,1931,127,294,1311,200,65.54,4.54
7935,1460,166,42,1732,150,179.05,1.57
7936,196,26,456,219,300,89.81,5.8
7937,1610,123,142,982,200,22.83,2.14
7938,1655,201,165,2180,300,196.32,1.77
7939,336,282,355,671,100,135.45,2.86
7940,669,470,346,2143,200,19.85,3.73
7941,463,444,251,2759,400,97.89,4.51
7942,890,144,397,259,400,96.1,3.75
7943,699,435,275,1588,200,64.08,4.17
7944,1477,210,342,308,400,136.04,3.34
7945,1866,149,46,710,150,59.63,5.82
7946,1929,362,177,787,300,94.07,4.1
7947,973,163,441,1832,400,117.1,5.27
7948,269,196,89,673,250,89.16,3.95
7949,98,57,386,2790,250,109.27,1.94
7950,852,136,99,2290,400,130.5,1.0
7951,1606,82,118,943,400,123.72,4.21
7952,168,459,180,2002,400,110.45,2.41
7953,336,199,180,1006,100,178.91,3.59
7954,434,95,233,242,150,67.63,2.29
7955,506,379,101,1496,100,62.21,2.13
7956,898,108,450,1561,250,121.99,2.42
7957,546,309,255,693,200,165.88,4.27
7958,1891,121,165,2250,250,149.25,1.0
7959,248,158,21,642,250,32.78,2.3
7960,910,326,46,2217,250,52.16,5.17
7961,754,46,339,1755,300,91.82,3.68
7962,457,274,280,1260,400,159.47,5.12
7963,1265,348,476,2258,250,141.97,2.51
7964,1155,252,155,1233,200,24.86,1.69
7965,1740,204,399,1437,250,56.9,1.76
7966,1297,355,321,374,300,102.28,5.81
7967,538,59,113,67,250,52.69,1.6
7968,1224,353,66,731,200,166.53,1.54
7969,330,311,55,158,200,196.91,2.68
7970,1650,363,445,2654,400,118.64,5.18
7971,1454,137,345,1733,200,76.14,2.65
7972,1715,32,382,448,200,182.64,5.53
7973,262,471,430,1253,300,148.93,4.1
7974,1280,263,20,1533,200,82.14,2.39
7975,1256,407,443,610,300,119.37,4.62
7976,488,336,154,904,400,188.38,2.82
7977,470,220,280,536,250,94.74,3.39
7978,7,480,357,2755,300,25.56,3.45
7979,1273,455,205,1110,200,175.44,3.34
7980,750,489,369,2545,250,44.89,2.49
7981,1157,151,40,1294,300,185.9,4.87
7982,1731,205,151,2595,300,155.73,5.27
7983,343,390,390,102,150,194.61,5.48
7984,1584,300,410,2190,300,193.73,1.05
7985,1072,484,493,2313,100,194.93,1.53
7986,1091,78,418,155,100,173.9,3.33
7987,1164,212,104,1362,250,6.95,4.56
7988,1484,174,414,1774,300,107.79,1.28
7989,1709,358,288,1475,200,113.47,4.3
7990,596,486,406,933,100,120.05,4.58
7991,1898,269,228,1084,400,52.8,2.71
7992,691,321,199,2920,200,125.57,1.06
7993,1076,334,285,2966,150,199.37,3.88
7994,425,9,96,483,250,82.06,2.88
7995,1472,169,337,2343,150,10.47,2.36
7996,1271,22,117,251,400,5.12,2.93
7997,249,173,381,918,400,94.11,2.47
7998,163,123,114,133,100,143.03,5.93
7999,949,215,421,1384,200,95.68,3.02
8000,92,48,194,2910,400,111.46,5.05
8001,1203,288,390,778,150,171.53,3.62
8002,185,222,18,2777,200,34.95,2.66
8003,1077,367,393,2789,250,81.96,5.46
8004,761,356,3,1887,400,183.71,2.54
8005,1871,177,259,1354,300,171.04,5.41
8006,1301,352,158,1198,200,104.81,1.14
8007,1324,150,482,1590,250,41.68,4.01
8008,1343,385,147,1216,200,3.38,3.62
8009,120,406,471,985,400,10.8,2.91
8010,1224,418,207,1985,100,34.61,3.25
8011,1035,425,429,1210,150,116.1,1.67
8012,1093,171,438,828,150,121.81,3.36
8013,695,173,13,290,300,168.69,4.89
8014,534,404,75,362,300,199.83,4.45
8015,1363,371,303,2704,150,71.18,0.9
8016,1882,388,60,2682,200,71.27,2.61
8017,310,384,226,2910,150,68.55,2.84
8018,511,37,207,2207,250,180.21,3.23
8019,489,380,20,2345,100,181.11,2.0
8020,1205,481,371,1535,100,76.14,2.0
8021,1147,442,121,2256,200,38.78,2.41
8022,1974,471,310,2128,200,173.85,4.16
8023,1525,53,11,2605,200,13.84,1.1
8024,1206,219,42,746,250,41.61,5.67
8025,920,450,476,1697,300,191.25,1.76
8026,533,225,52,1037,250,144.33,4.52
8027,353,24,343,2520,250,62.35,0.92
8028,993,370,219,1220,400,195.11,5.28
8029,1262,151,328,2046,400,171.98,4.02
8030,113,26,457,669,100,171.27,1.37
8031,632,331,256,1985,150,118.77,2.36
8032,1261,255,408,2113,150,108.54,2.23
8033,1591,80,287,692,300,111.09,3.48
8034,1926,189,77,1111,150,110.87,3.2
8035,359,148,429,1944,100,179.44,5.06
8036,614,74,47,2161,200,143.14,4.26
8037,1144,398,130,2905,100,152.87,4.6
8038,1075,82,126,2518,250,5.96,3.94
8039,1036,372,135,455,150,68.31,5.14
8040,1887,434,449,965,100,109.13,5.8
8041,1228,487,67,1953,100,190.71,2.88
8042,562,242,16,263,100,61.23,2.59
8043,1708,446,377,2082,100,188.01,4.32
8044,775,300,486,1289,100,122.53,5.56
8045,908,414,307,2171,300,75.01,2.01
8046,1418,67,230,1072,400,132.01,5.07
8047,1479,95,473,201,300,14.35,3.04
8048,1061,319,225,1781,400,18.6,2.34
8049,1106,470,40,1581,250,136.88,1.27
8050,1846,153,210,1438,400,78.67,3.9
8051,1967,101,153,2250,100,44.25,2.24
8052,85,362,64,2209,150,134.02,3.04
8053,471,408,124,1998,200,118.98,1.74
8054,1525,442,242,2572,150,31.86,3.79
8055,312,483,217,36,300,30.18,4.67
8056,1461,461,481,2959,300,81.54,1.17
8057,282,393,50,2309,100,137.92,3.27
8058,121,290,306,826,200,125.98,5.05
8059,409,342,393,344,150,167.85,5.33
8060,1978,210,313,2563,400,160.92,4.88
8061,273,436,369,1981,250,67.68,1.32
8062,697,435,371,1947,400,150.3,4.19
8063,554,380,136,2433,400,37.27,1.91
8064,1897,49,419,1823,400,12.99,2.05
8065,1406,168,24,1023,300,143.37,4.66
8066,39,397,27,713,100,173.86,1.73
8067,263,437,446,43,400,42.61,5.63
8068,269,404,332,387,250,123.47,1.77
8069,598,287,222,87,250,10.34,3.04
8070,917,349,197,2109,250,116.07,1.69
8071,651,329,326,244,400,107.75,3.0
8072,1893,349,460,187,250,92.83,3.29
8073,453,412,301,2939,400,174.7,2.95
8074,1533,7,15,812,100,42.12,4.41
8075,903,207,421,2794,200,94.63,5.13
8076,243,14,306,1009,250,36.35,2.55
8077,1523,247,5,2431,400,68.36,1.73
8078,1037,39,152,1580,200,101.9,2.79
8079,504,362,431,2736,250,4.96,4.96
8080,579,178,54,41,300,3.96,5.47
8081,1383,186,204,2624,200,144.24,3.95
8082,286,412,108,2677,400,19.31,4.41
8083,67,383,392,2813,300,38.55,3.06
8084,99,57,51,1194,400,183.99,2.76
8085,1395,424,162,1857,250,24.78,2.22
8086,1717,69,479,1745,100,158.56,1.91
8087,947,80,144,2034,400,57.85,5.06
8088,1689,463,225,1155,300,7.41,5.47
8089,1996,313,406,2153,300,119.39,2.39
8090,525,202,341,340,250,142.01,2.47
8091,706,342,339,2412,200,16.09,4.35
8092,592,110,332,1840,300,181.64,4.72
8093,231,201,431,690,300,65.64,4.24
8094,420,227,283,1482,100,139.34,2.36
8095,1336,82,321,523,400,107.91,5.78
8096,846,407,380,634,400,179.59,4.72
8097,234,176,393,700,150,110.8,1.92
8098,1561,245,488,1801,400,10.65,3.02
8099,612,54,59,1153,300,141.54,3.41
8100,1259,38,307,1350,250,79.88,4.18
8101,909,204,313,702,300,196.21,4.72
8102,1658,36,483,168,150,176.95,3.41
8103,655,43,478,562,400,171.4,5.73
8104,1107,238,449,560,250,154.43,3.35
8105,1380,416,459,69,150,84.76,2.82
8106,1944,105,403,431,200,156.86,4.25
8107,192,190,155,2188,150,149.53,1.44
8108,1122,285,45,575,250,6.63,4.86
8109,661,496,475,1003,300,130.81,4.57
8110,1332,122,389,2578,250,26.92,4.64
8111,646,364,495,351,150,133.96,2.34
8112,974,438,125,2197,300,99.42,4.94
8113,1405,189,327,63,250,2.87,4.98
8114,1625,92,68,1845,150,10.71,4.4
8115,1512,491,71,1831,250,113.87,2.18
8116,1314,163,202,2283,100,160.05,4.04
8117,833,472,415,997,250,40.6,5.71
8118,1064,162,445,1482,250,127.03,4.81
8119,21,278,459,2519,300,144.6,3.99
8120,881,399,325,464,250,199.82,5.91
8121,1939,322,401,835,150,42.6,3.1
8122,1187,190,79,2511,100,112.56,5.16
8123,281,336,403,2551,150,114.71,4.5
8124,619,434,303,1265,150,15.46,5.04
8125,415,441,148,263,250,197.19,4.82
8126,1092,191,165,589,200,62.83,3.55
8127,158,424,249,2246,100,123.9,3.99
8128,1320,474,171,1408,300,116.48,3.43
8129,1000,500,292,1377,250,190.65,4.91
8130,1704,294,439,2627,200,68.09,5.5
8131,1223,498,486,2736,200,70.19,5.15
8132,911,2,176,1173,150,110.08,1.43
8133,1981,279,15,426,100,179.37,5.04
8134,910,351,47,85,150,196.82,3.48
8135,1126,292,466,1528,250,167.14,3.33
8136,165,167,390,1141,400,61.57,2.73
8137,624,175,42,2447,150,183.42,3.65
8138,545,489,304,1176,300,188.84,5.7
8139,1118,83,106,2348,400,59.44,5.61
8140,1882,61,49,727,250,90.44,3.07
8141,503,35,32,2264,200,173.65,1.5
8142,1691,214,444,1832,150,109.19,1.29
8143,1753,138,353,1465,150,28.62,4.03
8144,1903,323,421,546,250,2.43,2.55
8145,790,409,460,318,150,109.1,3.03
8146,339,443,316,1488,250,16.55,3.86
8147,1165,199,261,94,300,63.6,3.41
8148,908,264,41,1551,300,130.46,4.74
8149,1177,67,387,834,100,49.08,2.6
8150,1067,40,333,2547,300,27.17,1.8
8151,594,22,236,321,200,172.13,1.91
8152,1535,178,114,2162,150,115.98,3.2
8153,1969,313,422,2228,200,113.62,2.94
8154,169,126,169,31,150,192.9,5.97
8155,1038,92,172,835,200,135.21,5.74
8156,1206,79,30,664,200,41.57,3.29
8157,634,368,102,1260,100,23.43,4.27
8158,1765,435,288,1749,250,53.58,1.51
8159,630,201,80,1260,400,57.11,5.28
8160,1521,481,303,1010,400,3.03,5.22
8161,80,275,369,1900,400,89.05,3.15
8162,584,153,340,2278,150,90.14,3.41
8163,675,104,335,1685,150,138.37,2.28
8164,47,117,19,2376,400,180.43,5.3
8165,914,175,16,663,150,144.96,1.39
8166,1841,499,260,1958,100,92.38,4.94
8167,41,214,317,915,100,2.83,2.03
8168,58,235,187,1853,200,154.08,3.94
8169,345,292,125,2953,150,157.73,4.15
8170,1099,284,207,2909,100,170.44,1.46
8171,264,250,451,227,200,170.57,4.91
8172,340,69,500,743,200,126.54,5.94
8173,535,47,77,227,400,9.78,5.2
8174,1054,168,392,268,100,167.36,2.78
8175,1022,452,249,827,150,5.85,3.63
8176,551,417,159,2997,150,64.63,5.0
8177,1072,48,29,2826,150,51.39,4.05
8178,983,373,88,2134,150,195.3,2.32
8179,327,403,336,1064,100,171.45,5.13
8180,1843,306,1,2348,250,32.82,1.73
8181,887,391,106,1843,300,32.7,3.18
8182,1496,454,39,1517,250,123.99,4.36
8183,1954,87,330,1659,200,41.85,1.94
8184,351,248,252,1437,400,71.77,3.52
8185,1987,204,490,1406,100,99.3,3.19
8186,658,497,365,1759,100,44.01,4.67
8187,887,386,226,1455,250,188.47,2.83
8188,706,69,11,2021,250,62.74,2.91
8189,1344,185,481,451,150,196.89,2.61
8190,1857,254,65,2321,400,177.8,4.72
8191,87,163,20,1970,250,182.61,1.83
8192,435,88,34,2762,250,186.25,2.99
8193,191,221,74,102,300,171.76,4.97
8194,1995,89,259,37,200,141.7,2.42
8195,1814,491,179,1395,100,199.11,2.09
8196,35,378,486,2942,250,56.22,1.79
8197,1938,432,335,1719,100,138.18,4.23
8198,515,197,83,1894,300,133.7,5.43
8199,1149,230,397,2644,100,12.65,3.02
8200,764,48,370,2466,400,165.26,3.94
8201,213,129,327,341,400,184.92,5.78
8202,652,252,486,2994,150,79.87,2.56
8203,1187,48,493,1405,200,169.04,2.39
8204,638,410,58,269,300,64.72,5.27
8205,1259,390,382,1495,200,197.2,5.31
8206,1474,44,283,1005,150,189.27,2.81
8207,1022,348,38,761,200,18.32,4.11
8208,1311,142,223,1764,300,70.99,5.29
8209,1358,151,466,1861,250,7.97,5.7
8210,1379,11,47,1360,400,130.12,3.63
8211,1594,35,61,1748,150,7.92,5.07
8212,1508,115,17,2371,150,102.75,4.3
8213,1569,145,132,2383,200,54.05,3.66
8214,1137,433,4,1130,200,106.32,2.75
8215,1623,443,357,1562,400,74.81,2.01
8216,1985,280,364,69,200,131.56,1.51
8217,1851,331,304,1904,200,105.5,3.24
8218,1601,187,254,898,200,156.29,4.69
8219,1656,279,457,1691,100,142.44,3.85
8220,532,134,122,834,100,44.51,5.59
8221,33,225,237,2642,150,174.3,2.28
8222,86,8,192,931,400,188.48,3.1
8223,1576,99,374,64,400,105.21,2.18
8224,272,478,98,294,200,78.28,3.04
8225,1956,465,85,2077,150,87.98,5.0
8226,1776,443,203,211,200,145.81,2.77
8227,613,479,262,2070,150,157.48,1.84
8228,535,339,129,1659,200,63.68,3.88
8229,1188,81,260,2260,250,51.37,3.12
8230,1331,346,152,831,150,81.21,2.78
8231,342,261,25,1412,100,28.63,3.48
8232,446,442,99,1017,150,106.64,5.54
8233,2,33,389,2412,300,98.37,1.8
8234,460,75,71,820,300,103.32,5.14
8235,385,50,422,203,400,140.01,3.45
8236,931,351,427,2921,200,40.37,4.39
8237,1025,211,168,1338,100,56.08,2.71
8238,1847,102,340,964,200,29.75,3.72
8239,479,177,472,393,250,2.27,4.86
8240,1473,98,269,2398,100,28.83,5.18
8241,429,272,353,1467,150,23.8,4.31
8242,995,50,194,2448,200,108.84,2.93
8243,86,241,291,831,100,10.32,3.7
8244,913,173,408,1453,200,185.49,5.58
8245,50,378,163,845,250,160.74,1.85
8246,1871,306,313,2829,100,60.59,2.34
8247,430,204,389,1211,150,173.85,5.31
8248,25,296,298,854,100,22.41,3.9
8249,136,339,144,2445,300,83.01,3.81
8250,149,349,25,2340,250,90.19,3.4
8251,1720,483,394,1774,400,148.01,2.22
8252,964,49,466,1823,100,13.67,4.79
8253,1888,214,103,113,150,100.1,2.94
8254,1708,483,338,2064,200,189.23,2.14
8255,1182,10,240,1591,250,60.53,2.5
8256,1036,55,204,1882,300,127.47,3.51
8257,1529,214,233,509,250,101.94,5.68
8258,520,293,19,1122,150,182.82,5.7
8259,181,292,207,2046,150,188.03,4.84
8260,1256,271,349,851,150,122.24,3.63
8261,394,404,88,391,100,33.81,1.98
8262,315,315,264,1337,150,178.41,1.55
8263,505,32,68,2475,100,133.48,2.48
8264,1729,189,157,1367,100,127.06,4.34
8265,546,97,280,2816,200,17.13,2.4
8266,293,333,11,546,400,182.4,5.32
8267,941,299,299,424,200,85.89,2.89
8268,1097,493,303,2822,150,184.34,3.27
8269,590,497,129,1349,250,165.42,2.76
8270,1732,128,214,1226,150,139.98,5.0
8271,431,429,10,1761,200,173.83,2.17
8272,1762,232,265,681,400,25.25,2.15
8273,824,280,200,2217,250,23.33,2.41
8274,1525,241,197,2958,150,144.51,3.54
8275,1654,264,100,119,200,144.21,3.85
8276,816,430,180,1602,200,163.73,3.1
8277,97,41,468,402,150,22.37,3.46
8278,1312,477,490,2413,300,127.71,2.12
8279,1801,195,476,767,300,62.15,4.75
8280,221,140,444,1025,250,74.39,3.57
8281,650,8,486,759,150,147.63,2.0
8282,626,68,433,334,300,165.28,4.48
8283,656,165,298,1115,200,65.13,2.4
8284,1055,409,287,2146,250,40.42,1.61
8285,1236,368,493,1846,150,66.75,3.88
8286,241,299,192,2862,100,53.31,1.26
8287,1179,329,369,431,400,13.53,5.92
8288,1089,193,492,2868,400,10.38,4.52
8289,1291,128,62,1131,400,41.83,3.17
8290,1405,356,89,1894,150,148.09,2.92
8291,1972,359,423,1135,100,53.25,2.8
8292,1676,413,234,1054,150,85.2,3.89
8293,33,421,258,2301,250,64.31,3.37
8294,932,453,420,1543,400,116.53,2.85
8295,549,405,499,2671,250,61.3,1.42
8296,745,293,46,1601,200,139.61,1.75
8297,1853,315,446,972,200,184.55,4.71
8298,166,437,120,1670,150,87.0,4.11
8299,1699,329,84,1553,200,8.58,4.8
8300,228,275,25,2477,250,14.01,1.66
8301,1271,93,374,422,200,88.12,5.6
8302,1106,58,28,534,100,27.39,3.35
8303,932,179,154,2699,100,76.49,1.44
8304,531,290,166,140,400,97.3,4.15
8305,1276,85,257,2034,150,10.19,1.57
8306,581,255,409,560,250,91.09,4.71
8307,332,91,128,379,200,83.68,3.58
8308,196,84,402,2689,150,190.13,0.97
8309,655,292,208,2710,100,129.6,2.09
8310,404,320,197,1091,100,6.04,2.33
8311,294,374,61,856,200,9.39,5.25
8312,1622,44,347,1119,400,171.61,2.24
8313,1511,457,409,2584,200,16.53,3.42
8314,1808,387,123,2478,400,137.15,1.54
8315,1571,203,287,494,400,53.67,5.64
8316,616,37,6,1273,150,59.2,3.46
8317,888,176,350,2956,300,163.56,3.88
8318,1433,253,258,2857,150,39.32,3.08
8319,1898,87,457,438,400,36.57,1.96
8320,956,445,494,1263,300,38.5,5.15
8321,1897,105,466,2641,250,183.37,0.92
8322,1218,415,251,884,150,132.77,2.77
8323,949,204,239,728,400,43.67,1.84
8324,709,128,248,168,400,100.17,1.77
8325,1029,399,62,2235,150,109.99,2.94
8326,1148,304,92,1904,300,47.11,3.05
8327,1224,307,274,1834,250,152.06,2.82
8328,474,78,203,258,200,162.1,4.51
8329,6,457,396,2449,150,44.33,3.82
8330,1465,54,232,192,250,125.48,5.91
8331,1317,382,210,846,200,171.56,3.57
8332,74,337,480,1612,300,18.03,4.56
8333,1647,378,371,2712,100,54.93,4.84
8334,1844,327,442,2683,150,180.23,4.54
8335,201,129,12,2405,400,101.44,2.5
8336,731,91,365,1537,150,106.48,4.49
8337,1633,147,33,2024,200,117.94,5.04
8338,879,30,111,2464,400,57.1,3.8
8339,1183,349,274,1812,100,132.53,3.18
8340,899,337,483,494,250,63.97,2.43
8341,78,224,203,1713,200,123.03,5.83
8342,1757,337,208,823,400,197.3,2.96
8343,639,135,189,292,300,11.17,4.14
8344,25,253,93,714,200,67.66,4.49
8345,1277,117,265,749,400,62.14,3.09
8346,1496,252,16,2882,400,130.59,1.59
8347,181,342,386,1649,250,23.61,5.11
8348,1143,23,274,459,150,153.44,5.97
8349,1621,263,242,124,400,164.66,5.56
8350,160,15,195,1134,200,125.25,1.75
8351,403,391,197,1212,100,132.92,2.87
8352,1541,363,390,1064,250,119.54,4.01
8353,1418,109,298,1586,300,42.26,3.91
8354,1247,479,365,846,300,112.28,5.08
8355,1346,42,3,458,200,154.43,2.61
8356,1000,261,263,2253,200,101.06,4.72
8357,1538,152,187,2537,250,163.29,1.17
8358,673,270,375,914,250,8.31,5.31
8359,1381,22,409,2846,200,22.3,4.77
8360,325,128,387,2398,300,123.91,2.33
8361,862,354,446,997,100,27.56,3.69
8362,1628,344,135,2629,150,133.6,2.91
8363,1518,190,376,467,250,16.12,3.74
8364,1960,439,279,52,150,57.25,3.98
8365,244,7,160,964,200,75.38,5.53
8366,701,400,481,873,400,122.32,3.65
8367,763,128,10,2592,150,51.2,4.36
8368,1086,431,493,984,100,124.9,5.31
8369,204,237,113,2169,400,62.59,4.19
8370,1434,322,396,1928,150,121.73,3.75
8371,1865,80,130,2406,100,79.32,1.03
8372,1864,155,499,322,200,167.82,1.5
8373,1987,128,409,2239,300,33.39,4.34
8374,1604,480,288,205,300,68.31,2.36
8375,1183,335,21,2640,300,52.42,0.94
8376,112,340,74,2408,100,92.66,2.35
8377,701,443,120,1229,150,161.62,4.1
8378,1821,297,487,948,150,32.87,2.02
